review_id,section,start,end,type,which,chosen,rule,annotator_a,annotator_b
12651,desc,188,211,span_only_one_annotator,a_only,design,union_keep,,
12651,desc,198,211,span_only_one_annotator,b_only,design,union_keep,,
12651,desc,229,262,label_conflict,,capacity,prefer_non_generic,design,capacity
12651,review,37,87,span_only_one_annotator,b_only,purchase_intent,union_keep,,
12651,review,57,77,span_only_one_annotator,a_only,price,union_keep,,
12677,desc,229,262,span_only_one_annotator,a_only,design,union_keep,,
12677,desc,236,262,span_only_one_annotator,b_only,privacy,union_keep,,
12677,review,0,10,span_only_one_annotator,b_only,overall,union_keep,,
12677,review,158,187,span_only_one_annotator,a_only,material,union_keep,,
12677,review,158,243,span_only_one_annotator,b_only,material,union_keep,,
12677,review,192,244,span_only_one_annotator,a_only,waterproofing,union_keep,,
12677,review,445,495,span_only_one_annotator,a_only,weight,union_keep,,
12677,review,480,495,span_only_one_annotator,b_only,overall,union_keep,,
12677,review,500,577,span_only_one_annotator,a_only,durability,union_keep,,
12677,review,533,544,span_only_one_annotator,b_only,performance,union_keep,,
12677,review,631,655,span_only_one_annotator,b_only,durability,union_keep,,
12677,review,631,688,span_only_one_annotator,a_only,durability,union_keep,,
13026,title,43,47,label_conflict,,color,prefer_non_generic,design,color
13026,desc,50,78,span_only_one_annotator,a_only,design,union_keep,,
13026,desc,60,66,span_only_one_annotator,b_only,design,union_keep,,
13026,desc,80,133,span_only_one_annotator,a_only,ease_of_use,union_keep,,
13026,desc,150,162,span_only_one_annotator,b_only,material,union_keep,,
13026,desc,150,193,span_only_one_annotator,a_only,durability,union_keep,,
13026,desc,168,193,span_only_one_annotator,b_only,durability,union_keep,,
13066,title,32,41,span_only_one_annotator,b_only,size,union_keep,,
13068,title,30,51,span_only_one_annotator,a_only,size,union_keep,,
13068,title,71,79,span_only_one_annotator,b_only,size,union_keep,,
13394,desc,248,301,label_conflict,,durability,prefer_more_frequent,durability,storage
13394,desc,382,440,span_only_one_annotator,a_only,durability,union_keep,,
13394,desc,416,440,span_only_one_annotator,b_only,durability,union_keep,,
13394,desc,442,514,span_only_one_annotator,a_only,storage,union_keep,,
13458,title,43,47,span_only_one_annotator,b_only,color,union_keep,,
13707,title,32,37,span_only_one_annotator,b_only,size,union_keep,,
13707,desc,108,193,span_only_one_annotator,b_only,size,union_keep,,
13778,title,49,58,span_only_one_annotator,b_only,size,union_keep,,
13789,review,0,78,span_only_one_annotator,b_only,size,union_keep,,
13789,review,80,212,span_only_one_annotator,b_only,comfort,union_keep,,
13789,review,156,212,span_only_one_annotator,b_only,comfort,union_keep,,
13789,review,214,318,span_only_one_annotator,b_only,size,union_keep,,
13789,review,320,404,span_only_one_annotator,b_only,price,union_keep,,
13789,review,409,462,label_conflict,,price,prefer_more_frequent,price,comfort
13789,review,686,748,span_only_one_annotator,a_only,size,union_keep,,
13906,title,32,41,span_only_one_annotator,b_only,size,union_keep,,
13906,title,43,47,span_only_one_annotator,b_only,design,union_keep,,
13979,review,38,55,span_only_one_annotator,a_only,weight,union_keep,,
13979,review,38,83,span_only_one_annotator,b_only,weight,union_keep,,
13984,title,43,47,label_conflict,,color,prefer_non_generic,design,color
13984,desc,465,511,span_only_one_annotator,a_only,ease_of_use,union_keep,,
13984,desc,513,531,span_only_one_annotator,b_only,ease_of_use,union_keep,,
13984,desc,620,686,span_only_one_annotator,a_only,ease_of_use,union_keep,,
13984,desc,660,686,span_only_one_annotator,b_only,ease_of_use,union_keep,,
14097,desc,0,91,span_only_one_annotator,a_only,performance,union_keep,,
14097,desc,92,187,span_only_one_annotator,a_only,durability,union_keep,,
14097,desc,114,121,span_only_one_annotator,b_only,durability,union_keep,,
14097,desc,114,144,span_only_one_annotator,a_only,design,union_keep,,
14097,desc,145,163,span_only_one_annotator,b_only,ease_of_use,union_keep,,
14097,desc,209,222,span_only_one_annotator,b_only,performance,union_keep,,
14097,desc,292,324,span_only_one_annotator,b_only,ease_of_use,union_keep,,
14097,desc,334,357,label_conflict,,build_quality,prefer_non_generic,build_quality,design
14097,desc,359,381,label_conflict,,material,prefer_more_frequent,material,build_quality
14097,desc,579,598,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,material
14097,desc,606,628,label_conflict,,ease_of_use,prefer_non_generic,performance,ease_of_use
14097,review,153,188,span_only_one_annotator,a_only,build_quality,union_keep,,
14097,review,159,176,span_only_one_annotator,b_only,purchase_intent,union_keep,,
14193,review,0,39,span_only_one_annotator,b_only,price,union_keep,,
14266,title,31,46,span_only_one_annotator,b_only,color,union_keep,,
14266,desc,345,390,label_conflict,,color,prefer_non_generic,design,color
14428,desc,96,106,span_only_one_annotator,b_only,sharpness,union_keep,,
14428,desc,96,144,span_only_one_annotator,a_only,sharpness,union_keep,,
14428,desc,114,144,span_only_one_annotator,a_only,build_quality,union_keep,,
14428,desc,122,144,span_only_one_annotator,b_only,material,union_keep,,
14428,desc,334,357,span_only_one_annotator,a_only,build_quality,union_keep,,
14428,desc,359,381,label_conflict,,material,prefer_more_frequent,material,build_quality
14428,desc,579,598,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,material
14428,desc,606,628,span_only_one_annotator,b_only,ease_of_use,union_keep,,
14428,review,0,25,span_only_one_annotator,a_only,price,union_keep,,
14428,review,0,51,span_only_one_annotator,b_only,price,union_keep,,
14428,review,165,183,label_conflict,,size,prefer_more_frequent,size,build_quality
14428,review,207,230,span_only_one_annotator,a_only,material,union_keep,,
14428,review,236,282,span_only_one_annotator,a_only,design,union_keep,,
14428,review,376,426,span_only_one_annotator,a_only,durability,union_keep,,
14428,review,376,446,span_only_one_annotator,b_only,design,union_keep,,
14428,review,572,662,span_only_one_annotator,a_only,weight,union_keep,,
14428,review,939,1018,label_conflict,,durability,prefer_more_frequent,sharpness,durability
14428,review,1076,1140,span_only_one_annotator,a_only,durability,union_keep,,
14428,review,1328,1375,label_conflict,,build_quality,prefer_more_frequent,build_quality,sharpness
14428,review,1560,1648,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,durability
14428,review,1680,1714,span_only_one_annotator,b_only,build_quality,union_keep,,
14428,review,1715,1787,span_only_one_annotator,b_only,design,union_keep,,
14428,review,1964,2040,span_only_one_annotator,b_only,performance,union_keep,,
14479,title,31,37,span_only_one_annotator,b_only,size,union_keep,,
14479,review,0,88,span_only_one_annotator,b_only,durability,union_keep,,
14479,review,89,123,span_only_one_annotator,b_only,design,union_keep,,
14616,desc,74,116,span_only_one_annotator,a_only,waterproofing,union_keep,,
14616,desc,88,104,span_only_one_annotator,b_only,material,union_keep,,
14616,desc,110,115,span_only_one_annotator,b_only,size,union_keep,,
14616,desc,266,279,span_only_one_annotator,a_only,ventilation,union_keep,,
14616,desc,283,304,span_only_one_annotator,b_only,ventilation,union_keep,,
14616,desc,361,396,span_only_one_annotator,a_only,waterproofing,union_keep,,
14616,desc,405,430,span_only_one_annotator,b_only,material,union_keep,,
14616,desc,405,476,span_only_one_annotator,a_only,build_quality,union_keep,,
14616,desc,442,455,span_only_one_annotator,b_only,design,union_keep,,
14616,desc,725,791,span_only_one_annotator,a_only,ease_of_use,union_keep,,
14616,desc,761,791,span_only_one_annotator,b_only,ease_of_use,union_keep,,
14616,desc,867,896,span_only_one_annotator,a_only,ventilation,union_keep,,
14616,desc,881,885,span_only_one_annotator,b_only,ventilation,union_keep,,
14616,desc,982,988,span_only_one_annotator,b_only,build_quality,union_keep,,
14616,desc,982,1044,span_only_one_annotator,a_only,build_quality,union_keep,,
14616,desc,1012,1022,span_only_one_annotator,b_only,material,union_keep,,
14616,desc,1033,1044,span_only_one_annotator,b_only,ease_of_use,union_keep,,
14616,review,297,317,span_only_one_annotator,b_only,wind_resistance,union_keep,,
14616,review,407,430,span_only_one_annotator,a_only,waterproofing,union_keep,,
14616,review,412,430,span_only_one_annotator,b_only,waterproofing,union_keep,,
14616,review,431,456,span_only_one_annotator,a_only,build_quality,union_keep,,
14616,review,502,580,span_only_one_annotator,a_only,waterproofing,union_keep,,
14616,review,668,690,span_only_one_annotator,b_only,wind_resistance,union_keep,,
14872,title,0,33,span_only_one_annotator,a_only,design,union_keep,,
14872,title,0,33,span_only_one_annotator,a_only,portability,union_keep,,
14872,desc,405,436,span_only_one_annotator,a_only,material,union_keep,,
14872,desc,442,476,span_only_one_annotator,a_only,waterproofing,union_keep,,
14872,desc,592,603,span_only_one_annotator,a_only,ease_of_use,union_keep,,
14872,desc,592,603,span_only_one_annotator,a_only,ease_of_use,union_keep,,
14872,desc,725,757,span_only_one_annotator,a_only,design,union_keep,,
14872,desc,725,757,span_only_one_annotator,a_only,design,union_keep,,
14872,desc,1147,1184,span_only_one_annotator,a_only,storage,union_keep,,
14872,desc,1341,1360,span_only_one_annotator,a_only,stability,union_keep,,
14872,desc,1341,1409,span_only_one_annotator,a_only,durability,union_keep,,
14872,desc,1519,1569,span_only_one_annotator,a_only,ease_of_use,union_keep,,
14872,desc,1519,1569,span_only_one_annotator,a_only,included_items,union_keep,,
14872,review,378,389,span_only_one_annotator,a_only,ventilation,union_keep,,
14872,review,382,389,span_only_one_annotator,a_only,build_quality,union_keep,,
14872,review,398,443,span_only_one_annotator,a_only,build_quality,union_keep,,
14872,review,411,443,span_only_one_annotator,a_only,size,union_keep,,
14872,review,713,737,span_only_one_annotator,a_only,size,union_keep,,
14872,review,806,844,span_only_one_annotator,a_only,ventilation,union_keep,,
14872,review,866,903,span_only_one_annotator,a_only,waterproofing,union_keep,,
14872,review,910,968,span_only_one_annotator,a_only,ease_of_use,union_keep,,
14872,review,1055,1087,span_only_one_annotator,a_only,ease_of_use,union_keep,,
14872,review,1542,1552,span_only_one_annotator,a_only,size,union_keep,,
14872,review,1542,1552,span_only_one_annotator,a_only,storage,union_keep,,
14872,review,1655,1665,span_only_one_annotator,a_only,size,union_keep,,
14872,review,1655,1665,span_only_one_annotator,a_only,stability,union_keep,,
14872,review,2582,2614,span_only_one_annotator,a_only,build_quality,union_keep,,
14872,review,2666,2711,span_only_one_annotator,a_only,storage,union_keep,,
14872,review,2843,2887,span_only_one_annotator,a_only,waterproofing,union_keep,,
14932,title,34,54,span_only_one_annotator,b_only,design,union_keep,,
14932,title,68,76,span_only_one_annotator,b_only,size,union_keep,,
14932,desc,51,118,span_only_one_annotator,b_only,compatibility,union_keep,,
14974,desc,23,56,span_only_one_annotator,b_only,compatibility,union_keep,,
14974,desc,58,110,span_only_one_annotator,a_only,ease_of_use,union_keep,,
14974,desc,112,131,label_conflict,,ease_of_use,prefer_more_frequent,included_items,ease_of_use
14974,desc,133,154,span_only_one_annotator,b_only,included_items,union_keep,,
15149,desc,211,265,span_only_one_annotator,a_only,capacity,union_keep,,
15149,desc,728,757,span_only_one_annotator,a_only,size,union_keep,,
15149,review,80,132,span_only_one_annotator,a_only,build_quality,union_keep,,
15149,review,85,124,span_only_one_annotator,b_only,build_quality,union_keep,,
15161,review,339,427,span_only_one_annotator,b_only,material,union_keep,,
15161,review,429,556,span_only_one_annotator,b_only,performance,union_keep,,
15161,review,617,659,span_only_one_annotator,a_only,material,union_keep,,
15227,review,185,284,span_only_one_annotator,b_only,compatibility,union_keep,,
15227,review,310,401,span_only_one_annotator,b_only,performance,union_keep,,
15379,title,6,14,span_only_one_annotator,b_only,design,union_keep,,
15593,review,0,82,span_only_one_annotator,b_only,brightness,union_keep,,
15593,review,83,132,span_only_one_annotator,a_only,brightness,union_keep,,
15883,title,13,16,span_only_one_annotator,b_only,material,union_keep,,
15889,title,22,30,span_only_one_annotator,b_only,size,union_keep,,
16136,desc,127,144,span_only_one_annotator,b_only,design,union_keep,,
16136,desc,376,403,label_conflict,,material,prefer_non_generic,design,material
16136,desc,409,443,span_only_one_annotator,a_only,waterproofing,union_keep,,
16136,desc,472,499,label_conflict,,waterproofing,prefer_non_generic,waterproofing,design
16136,desc,670,687,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,waterproofing
16136,desc,753,793,label_conflict,,durability,prefer_more_frequent,durability,waterproofing
16136,desc,938,981,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,durability
16136,desc,1105,1139,label_conflict,,ease_of_use,prefer_more_frequent,waterproofing,ease_of_use
16136,desc,1150,1183,label_conflict,,ease_of_use,prefer_more_frequent,ventilation,ease_of_use
16136,desc,1187,1215,span_only_one_annotator,b_only,waterproofing,union_keep,,
16136,desc,1221,1252,span_only_one_annotator,b_only,ventilation,union_keep,,
16174,title,22,30,span_only_one_annotator,b_only,size,union_keep,,
16178,review,181,198,span_only_one_annotator,b_only,size,union_keep,,
16227,title,22,30,span_only_one_annotator,b_only,size,union_keep,,
16737,desc,233,251,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,adjustability
16737,desc,465,500,span_only_one_annotator,a_only,performance,union_keep,,
16737,desc,488,500,span_only_one_annotator,b_only,performance,union_keep,,
16737,desc,530,650,span_only_one_annotator,a_only,storage,union_keep,,
16737,desc,604,626,span_only_one_annotator,b_only,storage,union_keep,,
16737,desc,688,746,span_only_one_annotator,a_only,storage,union_keep,,
16737,desc,698,746,span_only_one_annotator,b_only,stability,union_keep,,
16737,review,31,81,span_only_one_annotator,a_only,build_quality,union_keep,,
16737,review,49,81,span_only_one_annotator,b_only,build_quality,union_keep,,
17489,title,16,25,span_only_one_annotator,b_only,temperature_rating,union_keep,,
17661,review,142,164,sentiment_conflict,,positive,prefer_polar_over_neutral,positive,neutral
17689,desc,277,298,label_conflict,,adjustability,prefer_non_generic,design,adjustability
17689,review,146,165,label_conflict,,build_quality,prefer_more_frequent,build_quality,purchase_intent
17689,review,205,234,span_only_one_annotator,a_only,size,union_keep,,
17689,review,222,234,span_only_one_annotator,b_only,size,union_keep,,
17698,desc,238,253,label_conflict,,durability,prefer_non_generic,design,durability
17698,desc,255,311,label_conflict,,waterproofing,prefer_non_generic,waterproofing,design
17698,desc,313,348,label_conflict,,waterproofing,prefer_non_generic,performance,waterproofing
17698,desc,354,371,label_conflict,,performance,prefer_more_frequent,design,performance
17698,desc,393,436,label_conflict,,size,prefer_non_generic,size,design
17698,desc,438,488,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,size
17698,desc,490,528,label_conflict,,ease_of_use,prefer_non_generic,performance,ease_of_use
17698,desc,534,624,label_conflict,,performance,prefer_more_frequent,design,performance
17698,desc,640,682,label_conflict,,ease_of_use,prefer_non_generic,ease_of_use,design
17871,review,137,158,span_only_one_annotator,b_only,durability,union_keep,,
17871,review,137,188,span_only_one_annotator,a_only,durability,union_keep,,
17944,review,120,145,label_conflict,,build_quality,prefer_more_frequent,build_quality,adjustability
17944,review,147,186,span_only_one_annotator,b_only,build_quality,union_keep,,
17944,review,191,230,span_only_one_annotator,b_only,build_quality,union_keep,,
17944,review,232,296,span_only_one_annotator,b_only,durability,union_keep,,
18087,title,30,35,span_only_one_annotator,b_only,size,union_keep,,
18123,title,16,28,span_only_one_annotator,a_only,insulation,union_keep,,
18123,desc,159,162,label_conflict,,insulation,prefer_more_frequent,insulation,temperature_rating
18334,desc,165,213,span_only_one_annotator,b_only,size,union_keep,,
18381,title,8,16,span_only_one_annotator,b_only,size,union_keep,,
18433,title,30,35,span_only_one_annotator,b_only,size,union_keep,,
18433,desc,52,64,span_only_one_annotator,a_only,insulation,union_keep,,
18433,desc,87,133,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,temperature_rating
18433,desc,163,223,label_conflict,,insulation,prefer_more_frequent,comfort,insulation
18433,desc,244,316,span_only_one_annotator,b_only,ease_of_use,union_keep,,
18433,desc,316,351,span_only_one_annotator,b_only,comfort,union_keep,,
18569,title,41,50,label_conflict,,size,prefer_more_frequent,size,quantity
18569,desc,160,173,span_only_one_annotator,a_only,material,union_keep,,
18569,desc,217,240,span_only_one_annotator,b_only,quantity,union_keep,,
18569,desc,217,270,span_only_one_annotator,a_only,size,union_keep,,
18569,desc,245,269,span_only_one_annotator,b_only,environmental_impact,union_keep,,
18569,review,0,8,span_only_one_annotator,b_only,performance,union_keep,,
18569,review,0,27,span_only_one_annotator,a_only,performance,union_keep,,
18569,review,28,77,span_only_one_annotator,a_only,performance,union_keep,,
18569,review,95,129,span_only_one_annotator,b_only,performance,union_keep,,
18760,desc,187,198,span_only_one_annotator,b_only,size,union_keep,,
18760,desc,187,204,span_only_one_annotator,a_only,size,union_keep,,
18760,desc,269,289,span_only_one_annotator,b_only,ease_of_use,union_keep,,
18760,desc,280,318,span_only_one_annotator,a_only,included_items,union_keep,,
18911,desc,12,22,span_only_one_annotator,b_only,size,union_keep,,
18911,desc,12,52,span_only_one_annotator,a_only,size,union_keep,,
18911,desc,12,52,span_only_one_annotator,a_only,material,union_keep,,
18911,desc,24,52,span_only_one_annotator,b_only,material,union_keep,,
18911,review,30,65,span_only_one_annotator,b_only,size,union_keep,,
18911,review,37,65,span_only_one_annotator,a_only,size,union_keep,,
19149,title,22,35,span_only_one_annotator,b_only,size,union_keep,,
19191,review,125,201,span_only_one_annotator,b_only,durability,union_keep,,
19314,title,0,82,span_only_one_annotator,a_only,size,union_keep,,
19314,title,56,59,span_only_one_annotator,b_only,material,union_keep,,
19314,title,70,82,span_only_one_annotator,b_only,size,union_keep,,
19314,desc,60,63,span_only_one_annotator,b_only,material,union_keep,,
19314,desc,60,72,span_only_one_annotator,a_only,size,union_keep,,
19314,desc,74,86,label_conflict,,size,prefer_more_frequent,material,size
19314,desc,339,373,label_conflict,,ease_of_use,prefer_more_frequent,build_quality,ease_of_use
19314,desc,458,488,span_only_one_annotator,b_only,ease_of_use,union_keep,,
19314,desc,585,602,span_only_one_annotator,a_only,portability,union_keep,,
19314,desc,665,729,span_only_one_annotator,a_only,ease_of_use,union_keep,,
19314,desc,758,829,label_conflict,,ease_of_use,prefer_more_frequent,build_quality,ease_of_use
19314,desc,892,943,label_conflict,,portability,prefer_more_frequent,sun_protection,portability
19314,desc,1141,1190,label_conflict,,ease_of_use,prefer_more_frequent,size,ease_of_use
19314,desc,1474,1519,span_only_one_annotator,b_only,material,union_keep,,
19314,desc,2146,2198,span_only_one_annotator,b_only,material,union_keep,,
19314,desc,2248,2259,span_only_one_annotator,b_only,sun_protection,union_keep,,
19314,desc,2296,2310,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,material
19314,desc,2338,2371,span_only_one_annotator,b_only,size,union_keep,,
19314,review,44,111,span_only_one_annotator,a_only,performance,union_keep,,
19314,review,72,111,span_only_one_annotator,b_only,performance,union_keep,,
19314,review,430,475,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,build_quality
19850,title,16,19,span_only_one_annotator,b_only,material,union_keep,,
19850,title,16,30,span_only_one_annotator,a_only,design,union_keep,,
19850,desc,41,65,span_only_one_annotator,b_only,compatibility,union_keep,,
19850,desc,75,150,span_only_one_annotator,a_only,ease_of_use,union_keep,,
20230,desc,181,229,span_only_one_annotator,a_only,ease_of_use,union_keep,,
20230,desc,219,229,span_only_one_annotator,b_only,ease_of_use,union_keep,,
20230,desc,230,267,span_only_one_annotator,a_only,ventilation,union_keep,,
20230,desc,246,267,span_only_one_annotator,b_only,ventilation,union_keep,,
20230,desc,267,300,span_only_one_annotator,b_only,ventilation,union_keep,,
20230,desc,267,310,span_only_one_annotator,a_only,ventilation,union_keep,,
20230,desc,310,345,span_only_one_annotator,a_only,waterproofing,union_keep,,
20230,desc,327,345,span_only_one_annotator,b_only,waterproofing,union_keep,,
20230,desc,346,409,span_only_one_annotator,a_only,ease_of_use,union_keep,,
20230,desc,353,366,span_only_one_annotator,b_only,ease_of_use,union_keep,,
20230,desc,453,523,span_only_one_annotator,a_only,portability,union_keep,,
20230,desc,511,523,span_only_one_annotator,b_only,ease_of_use,union_keep,,
20496,title,16,25,span_only_one_annotator,b_only,design,union_keep,,
20496,review,0,5,span_only_one_annotator,b_only,overall,union_keep,,
20605,desc,102,181,span_only_one_annotator,b_only,build_quality,union_keep,,
20605,desc,310,345,span_only_one_annotator,b_only,waterproofing,union_keep,,
20605,desc,346,409,span_only_one_annotator,b_only,ease_of_use,union_keep,,
20688,title,0,15,span_only_one_annotator,b_only,design,union_keep,,
20688,title,8,25,span_only_one_annotator,b_only,design,union_keep,,
20802,title,0,25,span_only_one_annotator,a_only,design,union_keep,,
20802,title,8,25,span_only_one_annotator,b_only,design,union_keep,,
21295,title,16,29,span_only_one_annotator,b_only,size,union_keep,,
21325,title,16,23,span_only_one_annotator,b_only,size,union_keep,,
21336,title,0,29,span_only_one_annotator,a_only,size,union_keep,,
21336,desc,89,145,span_only_one_annotator,a_only,durability,union_keep,,
21336,desc,127,144,span_only_one_annotator,a_only,material,union_keep,,
21336,desc,146,203,span_only_one_annotator,a_only,build_quality,union_keep,,
21336,desc,146,203,span_only_one_annotator,a_only,ease_of_use,union_keep,,
21336,desc,146,203,span_only_one_annotator,a_only,build_quality,union_keep,,
21336,desc,177,183,span_only_one_annotator,b_only,build_quality,union_keep,,
21336,desc,188,202,span_only_one_annotator,b_only,ease_of_use,union_keep,,
21336,desc,203,222,span_only_one_annotator,a_only,size,union_keep,,
21336,desc,209,221,span_only_one_annotator,b_only,size,union_keep,,
21336,desc,222,248,span_only_one_annotator,a_only,weight,union_keep,,
21336,desc,228,247,span_only_one_annotator,b_only,weight,union_keep,,
21336,desc,248,281,span_only_one_annotator,b_only,size,union_keep,,
21336,desc,282,306,span_only_one_annotator,b_only,capacity,union_keep,,
21336,desc,282,307,span_only_one_annotator,a_only,durability,union_keep,,
21336,desc,307,345,span_only_one_annotator,a_only,portability,union_keep,,
21336,desc,345,390,span_only_one_annotator,a_only,ease_of_use,union_keep,,
21336,desc,391,404,span_only_one_annotator,b_only,color,union_keep,,
21336,review,0,17,span_only_one_annotator,a_only,overall,union_keep,,
21336,review,8,10,span_only_one_annotator,b_only,stability,union_keep,,
21336,review,19,38,label_conflict,,build_quality,prefer_non_generic,build_quality,performance
21336,review,44,64,span_only_one_annotator,a_only,performance,union_keep,,
21430,title,0,29,span_only_one_annotator,a_only,size,union_keep,,
21430,desc,20,28,span_only_one_annotator,b_only,material,union_keep,,
21430,desc,107,122,span_only_one_annotator,b_only,durability,union_keep,,
21430,desc,127,144,span_only_one_annotator,a_only,material,union_keep,,
21430,desc,146,173,span_only_one_annotator,a_only,build_quality,union_keep,,
21430,desc,177,183,span_only_one_annotator,b_only,build_quality,union_keep,,
21430,desc,177,202,span_only_one_annotator,a_only,build_quality,union_keep,,
21430,desc,177,202,span_only_one_annotator,a_only,ease_of_use,union_keep,,
21430,desc,188,202,span_only_one_annotator,b_only,ease_of_use,union_keep,,
21430,desc,203,221,span_only_one_annotator,a_only,size,union_keep,,
21430,desc,209,221,span_only_one_annotator,b_only,size,union_keep,,
21430,desc,222,247,span_only_one_annotator,a_only,weight,union_keep,,
21430,desc,228,247,span_only_one_annotator,b_only,weight,union_keep,,
21430,desc,255,280,span_only_one_annotator,b_only,size,union_keep,,
21430,desc,282,306,span_only_one_annotator,b_only,weight,union_keep,,
21430,desc,282,307,span_only_one_annotator,a_only,durability,union_keep,,
21430,desc,307,344,span_only_one_annotator,a_only,ease_of_use,union_keep,,
21430,desc,345,390,span_only_one_annotator,a_only,ease_of_use,union_keep,,
21430,desc,391,405,label_conflict,,color,prefer_non_generic,design,color
21430,review,0,10,span_only_one_annotator,b_only,overall,union_keep,,
21430,review,16,63,span_only_one_annotator,a_only,size,union_keep,,
21430,review,21,31,span_only_one_annotator,b_only,size,union_keep,,
21430,review,107,168,span_only_one_annotator,a_only,performance,union_keep,,
21430,review,169,208,span_only_one_annotator,b_only,portability,union_keep,,
21430,review,169,224,span_only_one_annotator,a_only,size,union_keep,,
21576,title,8,16,span_only_one_annotator,b_only,size,union_keep,,
21602,title,8,16,span_only_one_annotator,a_only,size,union_keep,,
21628,title,8,16,span_only_one_annotator,b_only,size,union_keep,,
21732,title,30,51,span_only_one_annotator,b_only,size,union_keep,,
21732,review,0,103,span_only_one_annotator,b_only,size,union_keep,,
21817,review,66,106,span_only_one_annotator,b_only,size,union_keep,,
21817,review,81,106,span_only_one_annotator,a_only,size,union_keep,,
21817,review,268,298,label_conflict,,ease_of_use,prefer_non_generic,ease_of_use,overall
21956,title,8,13,span_only_one_annotator,b_only,capacity,union_keep,,
22114,title,32,41,span_only_one_annotator,b_only,ease_of_use,union_keep,,
22114,desc,271,289,label_conflict,,ease_of_use,prefer_more_frequent,comfort,ease_of_use
22114,desc,327,352,span_only_one_annotator,b_only,comfort,union_keep,,
22114,desc,368,412,span_only_one_annotator,b_only,material,union_keep,,
22114,review,131,190,span_only_one_annotator,b_only,portability,union_keep,,
22130,title,32,41,span_only_one_annotator,b_only,design,union_keep,,
22130,desc,304,323,span_only_one_annotator,b_only,material,union_keep,,
22130,desc,331,352,span_only_one_annotator,a_only,storage,union_keep,,
22130,desc,346,352,span_only_one_annotator,b_only,storage,union_keep,,
22130,desc,354,371,span_only_one_annotator,a_only,storage,union_keep,,
22130,desc,364,371,span_only_one_annotator,b_only,storage,union_keep,,
22130,desc,377,399,span_only_one_annotator,a_only,material,union_keep,,
22130,desc,382,388,span_only_one_annotator,b_only,storage,union_keep,,
22130,desc,416,434,label_conflict,,ease_of_cleaning,prefer_more_frequent,odor_resistance,ease_of_cleaning
22130,desc,648,661,span_only_one_annotator,b_only,odor_resistance,union_keep,,
22130,review,100,115,label_conflict,,performance,prefer_more_frequent,performance,design
22130,review,190,203,span_only_one_annotator,b_only,performance,union_keep,,
22133,title,0,46,span_only_one_annotator,a_only,size,union_keep,,
22133,title,8,13,span_only_one_annotator,b_only,size,union_keep,,
22133,title,14,18,span_only_one_annotator,b_only,design,union_keep,,
22133,desc,230,243,span_only_one_annotator,b_only,waterproofing,union_keep,,
22133,desc,287,315,span_only_one_annotator,a_only,material,union_keep,,
22133,desc,514,524,span_only_one_annotator,b_only,material,union_keep,,
22133,desc,514,524,span_only_one_annotator,b_only,adjustability,union_keep,,
22133,desc,514,561,span_only_one_annotator,a_only,storage,union_keep,,
22133,desc,619,640,span_only_one_annotator,a_only,storage,union_keep,,
22133,desc,628,640,span_only_one_annotator,b_only,ease_of_cleaning,union_keep,,
22133,desc,668,689,label_conflict,,storage,prefer_non_generic,design,storage
22133,desc,827,858,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,storage
22133,desc,863,888,span_only_one_annotator,b_only,design,union_keep,,
22208,title,8,13,span_only_one_annotator,b_only,size,union_keep,,
22314,review,0,38,span_only_one_annotator,b_only,build_quality,union_keep,,
22314,review,15,38,span_only_one_annotator,a_only,build_quality,union_keep,,
22314,review,288,303,span_only_one_annotator,b_only,price,union_keep,,
22457,title,8,14,span_only_one_annotator,b_only,size,union_keep,,
22646,review,171,263,span_only_one_annotator,b_only,insulation,union_keep,,
22646,review,264,357,span_only_one_annotator,b_only,price,union_keep,,
22646,review,358,478,span_only_one_annotator,a_only,insulation,union_keep,,
23114,desc,269,284,span_only_one_annotator,a_only,durability,union_keep,,
23114,desc,342,372,span_only_one_annotator,b_only,durability,union_keep,,
23114,desc,378,403,label_conflict,,comfort,prefer_non_generic,performance,comfort
23114,desc,596,609,span_only_one_annotator,a_only,build_quality,union_keep,,
23114,desc,650,661,span_only_one_annotator,b_only,material,union_keep,,
23128,title,8,19,span_only_one_annotator,b_only,size,union_keep,,
24411,desc,244,275,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,build_quality
24411,desc,282,309,span_only_one_annotator,b_only,ease_of_use,union_keep,,
24543,desc,363,385,label_conflict,,weight,prefer_non_generic,weight,design
24543,desc,415,465,label_conflict,,weight,prefer_more_frequent,insulation,weight
24543,desc,540,665,label_conflict,,material,prefer_more_frequent,material,insulation
24543,desc,712,759,label_conflict,,material,prefer_more_frequent,ease_of_cleaning,material
