review_id,asin,overall,title,description,reviewText,cat_l1,cat_l2,cat_l3,cat_l4,cat_l5
24402,B00AJVP0CS,1.0,Coleman Compression Sack,"Whether you're packing or storing your gear, reduce your bulk with a Coleman Compression Sack. Its unique design compresses large sleeping bags or other soft items with three straps that tighten around the outside. When you're ready to go, the sturdy web handle on the bottom makes one-handed carrying simple.","When i went to put my bag in the sack the middle strap apparently was either defective or of terrible quality that the yellow strap itself tore at the buckle. I am very disappointed in this product, Coleman is usually very good. I do not recommend this sack to anyone and will not buy another.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,,
5541,B0009PUQUA,5.0,COLEMAN 3-Piece Nylon Serving Set,"Serve up your outdoor meals with the ease of the ColemanAr 3-Piece Nylon Serving Set. The durable, lightweight spoon, slotted spoon, and spatula won_Tt scratch your coated cookware, and a metal ring holds them all together for outdoor organization. When the fun is done, they clean up easily under water or in the dishwasher.",These have come in very handy when cooking outdoors.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Cooking Utensils
7713,B000EH4TWE,3.0,Coleman RoadTrip Rolling Grill Case for LX Series Grills,"Add even more portability to your Coleman RoadTrip LX Series Grill when you pack it inside a Coleman RoadTrip Rolling Case. This heavy-duty, weather-resistant case includes easy-glide wheels for more mobility and top and side handles for better control. A durable zipper and inner straps secure the grill the entire trip, and inside pockets fit accessories and condiments for whatever meal youre planning to cook up.","First...the Coleman Roadtrip grill and this bag are VERY HEAVY. That's not a bad thing but it was MUCH MUCH heavier than I imagined it would be. I've got a el-cheapo gas grill that's much larger that weighs HALF what this portable one does. NOT impressed with the weight to features.

This is a nice THICK bag. The rollers are a nice add-on to drag it around by.
This is a very big bag. I easily fit inside it and I'm not a small guy (don't ask WHY I tried).
The pockets for the burners is pretty tight and the velcro is aggravating the way it's orientated.
Well built...does the job but, again, not what I would term 'portable'. I would NOT go this route again.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,
20975,B004J2KDH0,4.0,Coleman Dome Tent for Camping | Sundome Tent with Easy Setup,"Sundome 2P Dome TentFeatures:Up to 33% more water resistant verses a comparable standard Coleman tent Weathertec System patented welded floors and inverted seams help keep water outSnag-Free continuous pole sleeves for easy setup Ground Vent for increased ventilationTwo windows for great ventilation and viewsDoor awning helps keep the rain out E-Port makes it easy to bring electrical power inside your tent Storage pocket to keep your gear organized Expandable carry bag lets you tear away the rip strip for easy packingSpecifications:Doors:1 D-DoorRainfly:PolyguardTent:Polyguard,Polyester Mesh 68DPoles:FiberglassWeight: 7.2 (3.3 KG)<br/","I used this tent last year for a hiking trip. It's not the lightest weight tent I've seen out there, but for a budget minded person, it works well.  The tent isn't the best quality, but it works well in fair weather conditions.  I was the only person in my tent, and with my gear, it was about all you'd want to fit.  If you have two people wanting to fit in this tent, you may need to keep most of you gear outside.  The tent is very easy to setup and take down.  It packs away into a small space, and has a nice ""floor mat"" that you can use when you go in or out to put your shoes on.  In colder weather, this tent isn't much more than a wind shield, and even there, with the vent on the back side that you cannot close, its really hard to keep warm. Otherwise, it's a good starter tent for camping/hiking.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
24608,B00AU6GG2U,4.0,Coleman Triton Series 2-Burner Stove,"Cook breakfast, lunch and dinner on the legendary durability of a Coleman Triton Series 2-Burner Stove. Once this propane camping stove starts to heat up, PerfectHeat Technology gets the temperatures just right, WindBlock Shields keep the wind from blowing the flames around and the PerfectFlow Pressure Control System keeps the heat steady on each of the high-performance 11,000-BTU burners. The spacious cooking surface is large enough to fit a 10-in. (25.4 cm) pan and 12-in. (30.48 cm) pan at the same time, and independently-adjustable controls allow you to set your heat anywhere from simmer to boil. The two burner camp stove is also efficient, with a 1-hr. runtime on high using a single 16.4-oz. propane cylinder. When the fun is done, removable heavy-duty, nickel-chrome grates make cleaning easy, and the built-in handle will have you carrying this lightweight stove effortlessly.",Works great and the burner control works great but the external pipe seems to be a little flimsy. Will have to see how long it lasts.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
15186,B001K7IDVU,3.0,Coleman Camping Coffee Maker,"Easily make drip-brewed coffee while enjoying the outdoors with the Coleman Camping Coffee Maker. Designed with a steel base that fits over most 2- and 3-burner camp stoves, this camping coffee maker features a large reservoir that enables you to brew up to 10 cups of hot coffee at once. Making coffee with this outdoor coffee maker is easy. Simply spoon grounds into the removable swing-out filter basket, fill the reservoir with water, and place the coffee maker over your stove burner. Within minutes, the 10-cup glass carafe will be filled with freshly brewed coffee ready to be enjoyed in the great outdoors. A Pause 'N Serve feature lets you grab a cup before the brew cycle is finished. The Coleman Camping Coffee Maker measures 8.5 x 11 x 14 inches. About Coleman More than 100 years ago, a young man with an entrepreneurial spirit and a better idea began manufacturing lanterns in Wichita, Kansas. His name was W.C. Coleman, and the company he founded would change life in America. A man plagued with such poor vision he sometimes had to ask classmates to read aloud to him, Coleman saw a brilliant light in 1900 in a drugstore window that stopped him in his tracks. He inquired about the light inside and discovered he was able to read even the small print on a medicine bottle by the illumination. The lamps had mantles, not wicks, and were fueled by gasoline under pressure instead of coal oil. Soon afterward, Coleman started a lighting service that offered a ""no light, no pay"" clause--a big step forward for merchants who were burned by inferior products that rarely worked--and drew substantial interest from businesses that wanted to keep their lights on after dark. In the ensuing years, Coleman expanded its product line well beyond lanterns. The company's current catalog is thick with products that make spending time outdoors a pleasure. There are coolers that keep food and drinks cold for days on end, comfortable airbeds that won't deflate during the night, a complete line of LED lights that last for years, powerful portable grills that cook with an authentic open-grill flame, and much, much more. Coleman has truly fashioned much of our outdoor camping experience, and expects to do so for generations to come. END","I'm not sure if it was the grind of my coffee or the coffee maker but the water wasn't draining through the coffee and filter very well. It seemed to be backing up in the tray the coffee is held in. Also the door to the coffee tray kept popping open.

Having said that, it's still better than a  percolator so I'll keep using it.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,
27794,B00I2SZWNC,5.0,Coleman Octagon 98-2 Room Tent,"Coleman Octagon 98 with Full Rainfly Features: - Water-resistant polyester rainfly included with taped seams - provides excellent rain protection - Full length zip-on fly for great ventilation - Exclusive weathered system - Color coded pole attachments for easy set up - Windows and mesh roof - provides maximum ventilation - Removable privacy wall to create separate rooms - Interior storage pockets with cup holders - Room divider with multiple possible configurations Specifications: - Doors: One hinged, one d-door - Rainfly: Polyester taffeta 68d - Inner Tent: Polyester taffeta 68d, polyester mesh 68d - Floor: Polyethylene 1000d - Poles: Steel - Center Height: 6'10"" - Base Dimensions: 13' x 13'.",We got this tent for Christmas knowing we were going to be going on a National Parks Roadtrip and knowing that we needed a new tent. It has been amazing. Very roomy it goes up quickly and takes down easy. We have never had a problem getting into the bag like with some other tents. The rain fly was missing one of its hooks but it isn't a problem we just hook it differently. AGAIN we love this tent!,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
21325,B005G0XFEM,5.0,Coleman Outdoor Compact Table,"The Coleman Compact Aluminum Table is the perfect camping and outdoor cooking companion. Hot pots and pans will not damage the aluminum slat top. Accordion style steel frame is sturdy and easy to set up.Table height 27.5"".Table Weight 9 lbs. 8 oz..Folded Size: 5.5"" x 5.5"" x 27.5""..Weight capacity 100 lbs..Includes storage bag with carry strap.Directions conveniently sewn on to carry bag..Color: Silver.Import..","I bought this as a side table for camping and it worked out perfectly. It comes with a carrying bag and doesn't take up much room when transporting, easy to carry.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Tables
19191,B004E4AVY8,5.0,Coleman Cabin Tent with Instant Setup | Cabin Tent for Camping Sets Up in 60 Seconds,"The Coleman Instant Cabin makes getting camp set up quicker and easier than ever. This instant tent has pre-attached poles that make setting up camp as simple as unfolding, extending, and securing. You can assemble the tent in about a minute and then get started on your adventure. This camping tent is designed with the WeatherTec system that features patented welded floors and inverted seams to help ensure you stay dry if it starts to rain. An integrated vented rainfly offers added protection from the rain and improves airflow without the need for extra assembly. This backpacking tent is made from rugged Polyguard 2X double-thick fabric that stands up to the rigors of the outdoors, so you can use it reliably season after season. This 6-person tent offers enough room for two queen size air beds and comes with integrated storage pockets to help you keep small items organized. And when its time to go home, the camping tent packs away securely in the included expandable carry bag that lets you tear away the rip strip for easy packing.","It really does set up in 60 seconds, comes down in about 3 (including rolling and tying) and easily fits back into the bag.  The floor did develop two pinprick holes after setting up on a rocky surface, but they didn't let in water, even after a torrential downpour.  This tent stayed up under extremely windy conditions and in pretty extreme weather. Fantastic for touring when you're camping for only one night and moving on.  I'm really happy with this purchase!",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
2025,B0009PURKO,1.0,"Coleman Steel-Belted Portable Cooler, 54 Quart","Go back in time with cold food and drinks today when you take a Coleman 54 Quart Steel Belted Cooler along with you. It looks just like the one you remember with its classic design first developed in 1954. Large enough to hold 85 cans and tall enough to hold 2-liter bottles upright, you'll have plenty of space for refreshments for a whole group of people. Whether you're headed on an overnight camping trip, to a tailgate party, or out to a BBQ, the comfort-grip steel handles and stainless steel lid latch make getting to your destination easy, comfortable and secure. Once you arrive, the Have-A-Seat lid will ensure you always have a place to sit and relax while you enjoy the day with a cold drink in hand. When the fun is done, the leak-resistant channel drain makes it easy to empty any excess water without tilting the cooler, so you're ready for your next fun adventure. A Coleman Steel Belted Cooler will rekindle your fondest outdoor memories  and equip you to make many new ones.","Should be no stars... Cooler arrived with a dent in the lid. We decided to ignor it, and went camping. We put of drinks, food, and perishables in, added 20# ice and latched the top down, and I were very surprised that the ice was TOTALLY melted after only 6 hours!  We had to make daily trips for ice. What a camping bummer!  Might be ok for indoor party cooler, but not outside!",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
6820,B0009V1BDA,5.0,Coleman Propane Grill | RoadTrip LXE Portable Gas Grill,"Stop manhandling those heavy, bulky backyard beasts and show off as the grill master with the Coleman RoadTrip LXE Propane Grill. It's easy to tote around and set up. Just fold it up, roll it with one hand to your favorite cooking spot and set it up in a matter of seconds with the lift and lock system. The grill comes equipped with durable cast-iron grilling surfaces. (Coleman RoadTrip pot support and griddles are available separately.) When you're ready to grill, push a button to ignite the InstaStart matchless lighting system. Cook for more than an hour on one propane cylinder with 20,000 BTUs of power on 285 sq. in. (1838.7 sq. cm) of cooking surface. It's perfect for BBQs, picnics, tailgating, camping or a night on the patio. When you're ready to leave, it folds down small enough to fit in the back of most car trunks.","Awesome, kept me in hot meals during Hurricane Irma",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
25092,B00BF9IYO4,3.0,Coleman Self-Inflating Camping Pad with Pillow,"Enjoy additional support and cushioning with the Coleman Self-Inflating Camping Pad with Pillow. This camping sleeping pad features a comfy tufted design that adds an extra layer of padding between your sleeping bag and the ground. Equipped with a free-flow valve, the sleeping pad self-inflates with no air pump needed. Simply roll it out and open the valve, and the pad will begin inflating. When it's time to pack up, reopen the valve and push the air out using the compression straps. Thanks to its durable, weather-resistant polyester shell, this camping sleeping pad can endure night after night of use.","Heavy and very plastic-y feeling and smelling.  After airing it out and leaving it inflated for a week or so, it finally smoothed out and the small faded some.  To call is ""self-inflating"" is true only if you want it to self inflate about half-way, and then you finish it off by blowing it up, like you have to blow up the so-so pillow.  I like Coleman stuff, but this one is pretty so-so.  In fact, that sums up this pad in my book.  Just so-so.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Pads
25026,B00B110UKM,5.0,Coleman Standard String Tie #21 Mantles: 2-pkgs of 4 Mantles (8 Total Mantles),"Coleman Lantern #21 String Tie Mantles. For use on Coleman lantern models: 200, 201, 214, 220, 275, 285, 286, 288, 290, 295, 5107, 5114, 5150, 5151, 5152, 5153, 5154, 5155, 5159, 5177, 5178, 9950 and 9960. Total of 8 mantles included (2-pkgs of 4 mantles). Coleman part number 21A104.",They are real coleman mantles.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lantern Accessories
9918,B000W7BHJY,3.0,Coleman 8-Person Tent for Camping | Red Canyon Car Camping Tent,"Measuring 17- by 10-feet, Coleman's Red Canyon tent is spacious enough to comfortably sleep eight campers. Ideal for weekend camping trips with family and friends, the Red Canyon features removable privacy walls, allowing you to create up to three separate rooms.","Love the size. love the color. love the ease of setting up and breaking down, except one thing. this tent NEED's to be staked down to stay up. if it is not, it will collapse. :""( This was a bummer because sometimes we camp on compacted dirt (thank god i use cots too).",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
4873,B0009PUR86,3.0,"Coleman 24-Piece Enamel Dinnerware Set, Red","Serve up your favorite foods around the campfire or portable stove with the Coleman 24-Piece Enamel Dinnerware Set. Made of double-fired enamel and featuring a timeless red speckled design, this outdoor dinnerware set offers classic style and durability and is dishwasher safe for easy cleaning. This 24-piece set includes four 10-inch dinner plates, four 12-ounce coffee mugs with handles, and four 6-inch bowls, making it a great choice for family meals at picnics, BBQs, and campsites. It also includes a silverware kit with four plastic-handled forks, spoons, and knives stored in a convenient roll-up pouch for easy organization and storage. Ideal for camping, picnicking, and even backyard use, this set of Coleman speckled dinnerware includes everything you need to eat a meal under the stars. The 24-piece set is outfitted with four 10-inch dinner plates, four 10-ounce mugs, and four 6-inch bowls, giving you and three co-campers enough containers for a main course, a side salad, and an after-dinner hot chocolate. In addition, the set comes with four knives, four spoons, and four forks, so you don't need to rely on plastic silverware when eating. Best of all, the set is durable and dishwasher-safe, with a red-speckled enamel surface that holds up to heavy use. The silverware also includes a compact carrying case to keep the cutlery bunched together. <strong>About Coleman</strong><br> The Coleman Company has been creating and innovating products for recreational outdoor use since W.C. Coleman started selling gasoline-powered lanterns in 1900. Inventor of the hugely popular fold-up camp stove, Coleman developed a plastic liner for his galvanized steel coolers in 1957--the birth of the modern cooler--and the company has been improving their utility and design ever since. The array of products that bear the Coleman name now includes just about everything you might need to work or play outdoors, from tents and sleeping bags to boats, backpacks, and furniture.",Basic camping gear,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Dishes & Utensils
15104,B001H1NEQS,2.0,Coleman 2-Pole Sun Shade,"A great choice for outdoor parties, sporting events, or a day at the lake, Coleman Sun Shades feature UVGuard fabric to provide excellent protection from the sun's ultraviolet rays. The 2-Pole Sun Shade measures 10'x10', with a center height of 7'6"". The Shade sets up easily on strong 22mm steel poles. UVGuard 185T 75D polyester taffeta fabric.","I found this Sun Shade more trouble than it's literally worth ($$$) to set up; after the fact, I found other choices available that would provide the same amount of sun shade with less set up hassles. At least the shade portion was able to be repurposed as a ""tarp"" to anchor and sit on outdoors. Would not purchase again or recommend this item.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Camping Shelters
4455,B0009PUQ8M,3.0,Coleman Tent Kit,"Set up the tent quickly with the steel tent pegs and rubber mallet. Keep it clean for the entire campout with the nesting hand broom and dustpan. When the fun is done, use the tent stake puller to get the pegs out of the ground easily. All four of these important tools fit nicely inside the mesh carry bag for the next adventure.","I'm not entirely sure why I bought this. It seemed like a good idea at the time I was buying two tents. However, once it arrived, I thought I may have been losing it. Who wants to carry a single purpose mallet around simply to hammer in tent spikes. There are cheaper and less heavy ways to accomplish the same thing. Nevertheless, I'm too lazy to send things back so I kept the kick. I expect that it will just remain in my basement as I carry my camp axe in place of the mallet.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tent Accessories
9839,B000W7BHJY,4.0,Coleman 8-Person Tent for Camping | Red Canyon Car Camping Tent,"Measuring 17- by 10-feet, Coleman's Red Canyon tent is spacious enough to comfortably sleep eight campers. Ideal for weekend camping trips with family and friends, the Red Canyon features removable privacy walls, allowing you to create up to three separate rooms.","Our family of 5 is happy with this tent.  My only complaint is that to enter the tent, you have to step over like 12"" of tent.  I guess it's good to keep rain out but my 3 year old trips every time.  GREAT space inside though and easy to put up and take down.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
28199,B00J0RZQJ4,5.0,"Coleman Coastal Xtreme Series Marine Portable Cooler, 120 Quart","Keep your food and drinks cold for the full length of your next boating excursion with the Coleman 120-Quart Coastal Xtreme 6-Day Marine Cooler. Specially designed for boating and fishing, this portable cooler combines a generous capacity with a rugged design that stands up to tough saltwater conditions. Large enough to store up to 204 cans, the cooler offers plenty of room for beverages, food, and any catch you might haul on board. The insulated lid and walls offer up to 6 days of ice retention, helping ensure your catch stays fresh even during multiday voyages. Built to withstand years of rugged marine use, this heavy-duty cooler comes equipped with rust-resistant stainless steel hardware and UV Guard sun protection that resists yellowing and cracking. A threaded drain with an easy-to-clean valve allows you to empty excess water without tilting the cooler. The smooth EZ-Clean lid easily wipes clean of grime and dirt, while the Have-A-Seat lid offers a comfortable place to sit and relax. And thanks to its comfortable no-crush handle grips, this fishing cooler is easy to transport, whether you're bringing whole meals on a boating trip or heading to your favorite fishing spot.",Huge and sturdy.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
21295,B005G0XFEM,1.0,Coleman Outdoor Compact Table,"The Coleman Compact Aluminum Table is the perfect camping and outdoor cooking companion. Hot pots and pans will not damage the aluminum slat top. Accordion style steel frame is sturdy and easy to set up.Table height 27.5"".Table Weight 9 lbs. 8 oz..Folded Size: 5.5"" x 5.5"" x 27.5""..Weight capacity 100 lbs..Includes storage bag with carry strap.Directions conveniently sewn on to carry bag..Color: Silver.Import..",Took it out of the box last month and it was broken. Seems that my return window is closed and I have a broken table!,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Tables
9902,B000W7BHJY,2.0,Coleman 8-Person Tent for Camping | Red Canyon Car Camping Tent,"Measuring 17- by 10-feet, Coleman's Red Canyon tent is spacious enough to comfortably sleep eight campers. Ideal for weekend camping trips with family and friends, the Red Canyon features removable privacy walls, allowing you to create up to three separate rooms.","Its a nice roomy tent, but the zipper does not work for the first time we used it. Now its frustrating and we can't return it. Would not recommend, will not purchase again.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
7115,B0009V1BDA,2.0,Coleman Propane Grill | RoadTrip LXE Portable Gas Grill,"Stop manhandling those heavy, bulky backyard beasts and show off as the grill master with the Coleman RoadTrip LXE Propane Grill. It's easy to tote around and set up. Just fold it up, roll it with one hand to your favorite cooking spot and set it up in a matter of seconds with the lift and lock system. The grill comes equipped with durable cast-iron grilling surfaces. (Coleman RoadTrip pot support and griddles are available separately.) When you're ready to grill, push a button to ignite the InstaStart matchless lighting system. Cook for more than an hour on one propane cylinder with 20,000 BTUs of power on 285 sq. in. (1838.7 sq. cm) of cooking surface. It's perfect for BBQs, picnics, tailgating, camping or a night on the patio. When you're ready to leave, it folds down small enough to fit in the back of most car trunks.","First...why do I not like it? It's heavy...I don't mean a little heavy...it's REALLY HEAVY.

When I needed a grill to take camping with my new travel trailer I read the reviews and purchased this. I WAS using a cheap gas grill from Lowes that I mounted to it's stand with thumbscrews. It worked but you had the grill body, it's stand, and a gas bottle. All took up room. So I figured a portable tailgate type grill would be great. Low and behold...Amazon had this one in the Warehouse deals...so I got it.

This thing is a beast...has to be 60+ pounds with bag and 2 bottles....W.T.H. ?? My el-cheapo grill with it's stand is like 1/3rd of that. So, it's heavier than my 'red-necked' grill. Big too...in it's bag it will NOT fit in my front storage area under my travel trailer. I have to put it inside the trailer or the back of my truck to take it with me.

It DOES cook well. I've used it for burgers and weenies and seem to cook evenly. It has a LOT of room and the controls are well labeled. I just wish it was half the weight.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
10956,B00168ZJWY,3.0,Coleman Rest Easy Camp Pad,Get a good night's rest with the Coleman Rest Easy Camp Pad. The closed cell foam protects you from uncomfortable surfaces and helps insulate you from the cold ground.,"This mat is made of something similar to styrofoam, not like a memory foam product. I bought to add some cushion under the beds in my pop-up camper. I don't know how this will hold up for sleeping on the ground while hiking or camping, and I seriously doubt it will retain it's shape for long.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Pads
15161,B001K7IDVU,5.0,Coleman Camping Coffee Maker,"Easily make drip-brewed coffee while enjoying the outdoors with the Coleman Camping Coffee Maker. Designed with a steel base that fits over most 2- and 3-burner camp stoves, this camping coffee maker features a large reservoir that enables you to brew up to 10 cups of hot coffee at once. Making coffee with this outdoor coffee maker is easy. Simply spoon grounds into the removable swing-out filter basket, fill the reservoir with water, and place the coffee maker over your stove burner. Within minutes, the 10-cup glass carafe will be filled with freshly brewed coffee ready to be enjoyed in the great outdoors. A Pause 'N Serve feature lets you grab a cup before the brew cycle is finished. The Coleman Camping Coffee Maker measures 8.5 x 11 x 14 inches. About Coleman More than 100 years ago, a young man with an entrepreneurial spirit and a better idea began manufacturing lanterns in Wichita, Kansas. His name was W.C. Coleman, and the company he founded would change life in America. A man plagued with such poor vision he sometimes had to ask classmates to read aloud to him, Coleman saw a brilliant light in 1900 in a drugstore window that stopped him in his tracks. He inquired about the light inside and discovered he was able to read even the small print on a medicine bottle by the illumination. The lamps had mantles, not wicks, and were fueled by gasoline under pressure instead of coal oil. Soon afterward, Coleman started a lighting service that offered a ""no light, no pay"" clause--a big step forward for merchants who were burned by inferior products that rarely worked--and drew substantial interest from businesses that wanted to keep their lights on after dark. In the ensuing years, Coleman expanded its product line well beyond lanterns. The company's current catalog is thick with products that make spending time outdoors a pleasure. There are coolers that keep food and drinks cold for days on end, comfortable airbeds that won't deflate during the night, a complete line of LED lights that last for years, powerful portable grills that cook with an authentic open-grill flame, and much, much more. Coleman has truly fashioned much of our outdoor camping experience, and expects to do so for generations to come. END","I was skeptical of this before I bought it but I am glad that did.  I had read some negative reviews about melting baseplates and warping plastic.  I had none of those issues.  The coffee pot worked flawlessly.  It took maybe 12 to 15 minutes to brew a whole pot.  I do wish it came with the stainless steel pot instead of the the glass.  The stainless steel pot is available as an aftermarket upgrade though so I might buy it.  Once the water goes through the system and you turn the gas off, there is not really anything to keep the warming plate heated.  I definitely recommend buying a steel vacuum bottle carafe to keep the coffee hot after it is brewed.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,
24181,B0078IMV1S,2.0,"Coleman RoadTrip LXX Portable Propane Grill, Black","Show off your grilling skills on camping trips or at tailgate parties with the Coleman RoadTrip LXE Portable Propane Grill. This outdoor grill combines a collapsible, portable design with convenient features that facilitate grilling in tough conditions. The grill's individually adjustable dual burners each blast out 10,000 BTUs of heat, giving you enough cooking power to prepare a wide range of foods, from grilled veggies to thick slabs of steak. The Swaptop interchangeable design allows you to switch out the grill grates for a griddle top or stove grate (both sold separately), while the Instastart ignition lets you light the burners by simply pushing a button. Ideal for summer cookouts, this portable gas grill also excels in chilly conditions thanks to PerfectFlow technology, which helps ensure steady heat output. Sliding tables on both sides of the grill provide easy access to ingredients and utensils and can be tucked away for easy transport and storage. With its 285-square-inch cooktop, this grill offers a large cooking surface area without sacrificing portability. Its collapsible stand sets up in seconds and folds up for compact storage, while its large handle and wheels make the grill easy to transport. And thanks to its porcelain-coated cast iron grates and removable grease tray, this camp grill is easy to clean.","We ordered the first one, it had a broked handle right out of the box, sent it back for an exchange. The new one came quickly, it also had a broken part. The ventury tube was broken off. Sent that one back for refund. Bought its little brother the LXE, flawless. I think the broken handle was a shipping problem but the broken burner tube was a manufacturing fault",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
29906,B01C4WIV6G,5.0,Coleman Stainless Steel Cooler Hinges,"Get more life out of your cooler by easily repairing it with a two-pack of Coleman stainless steel cooler hinges. For use on the following Coleman coolers: 5226, 5250, 5255, 5256, 5297, 5298, 5299, 5862, 5884, 5887, 6050, 6154, 6155, 6200, 6201, 6250, 6251, 6257, 6262, 6263, 6270, 6281, 6296, 6297, 6298, 6499","perfect longer lasting solution for the marching band cooler, which gets tons more use than a normal cooler!",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Cooler Accessories
17114,B0033990N8,1.0,"Coleman Instant Pop-Up Canopy Tent and Sun Shelter, 13 x 13 Feet","The Coleman Instant Pop-Up Canopy Tent and Sun Shelter, 13 x 13 Feet, assembles in 3 minutes in 3 easy steps to create a shady area outdoors. This canopy cover is made with UV Guard material that offers protection from the suns harmful rays and features 2-way roof vents to keep the air circulating when the temperature rises. The lightweight preattached telescoping poles can be assembled without having to reach over your head, so anyone can set up the tent easily, while comfort grips lock the shelter into place with pinch-free adjustability. Once the canopy tent is assembled, it offers stable shelter on grass, concrete, and asphalt thanks to its welded steel feet. When its time to pack up, this shelter can be stored and transported in the included easy-pull wheeled carry bag, which fits inside most cars. The Coleman 13-by-13-foot Back Home Instant Shelter provides an easy, convenient shelter in the backyard, at a campsite, sporting event, or wherever you need reliable cover from the sun. The Shelter's sturdy, one-piece steel frame sets up quickly and easily in only three minutes, with Coleman's exclusive push-button release levers so your fingers stay safe during setup and takedown. The heavy-duty shelter canopy gives you an instant hex-shaped shelter with a generous center height of eight feet, four inches and also features SPF 50+ UV Guard protection from the sun's rays. <b>Features:</b><br> <ul> <li>Sets up in less than 3 minutes <li>Heavy-duty 150D canopy with 50+ UV Guard sun protection <li>Sturdy 28mm one-piece steel frame <li>Exclusive push-button release levers take it easy on fingers <li>Hexagon shape for a distinct shelter <li>Wheeled carry bag <li>Footed poles for easy securing and stabilization with steel tent pegs </ul> <b>Specifications:</b><br> <ul> <li>Shaded Area: 13 by 13 feet <li>Footprint: 10 by 10 feet </ul> <b>About Coleman</b><br> More than 100 years ago, a young man with an entrepreneurial spirit and a better idea began manufacturing lanterns in Wichita, Kansas. His name was W.C. Coleman, and the company he founded would change life in America. A man plagued with such poor vision he sometimes had to ask classmates to read aloud to him, Coleman saw a brilliant light in 1900 in a drugstore window that stopped him in his tracks. He inquired about the light inside and discovered he was able to read even the small print on a medicine bottle by the illumination. The lamps had mantles, not wicks, and were fueled by gasoline under pressure instead of coal oil. Soon afterward, Coleman started a lighting service that offered a ""no light, no pay"" clause--a big step forward for merchants who were burned by inferior products that rarely worked--and drew substantial interest from businesses that wanted to keep their lights on after dark. In the ensuing years, Coleman expanded its product line well beyond lanterns. The company's current catalog is thick with products that make spending time outdoors a pleasure. There are coolers that keep food and drinks cold for days on end, comfortable airbeds that won't deflate during the night, a complete line of LED lights that last for years, powerful portable grills that cook with an authentic open-grill flame, and much, much more. Coleman has truly fashioned much of our outdoor camping experience, and expects to do so for generations to come.","I bought this back in March, put it up at the beginning of this month (June) and our winds in Vegas have been wicked this year.  First one of the joints gave way so I wired it and then the wind pushed the metal corner arm through the tent fabric.  Just buy a cheap pop up if you are in a windy city.  This was definitely not worth the money for the not even one month it lasted.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Camping Shelters
