review_id,asin,overall,title,description,reviewText,cat_l1,cat_l2,cat_l3,cat_l4,cat_l5
11142,B00168PI4S,1.0,"Coleman Jug With Water Carrier, 5 Gallons, Blue","Coleman, 5 gallon, blue, poly Lite water carrier, molded in handle & hand grip, fast flow spigot stores on the handle when not in use, non-insulated, polyethylene case resists scratches & dents. Comfortably port water to your campsite, picnic, boat, and beyond with the Coleman 5-gallon water carrier. The carrier features a tough polyethylene construction that's scratch- and impact-resistant, helping it hold up to rough handling. More importantly, the carrier's fast-flow spigot delivers instant water access; no more struggling to tip the carrier each time you fill up your water bottle. The carrier also includes a built-in molded handle and handgrip for comfortable, easy carrying.",Wouldn't have bought it if I knew it was not BPA free. This makes it worthless for my application.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Hydration & Filtration,
12340,B000W7BHJY,1.0,Coleman 8-Person Tent for Camping | Red Canyon Car Camping Tent,"Measuring 17- by 10-feet, Coleman's Red Canyon tent is spacious enough to comfortably sleep eight campers. Ideal for weekend camping trips with family and friends, the Red Canyon features removable privacy walls, allowing you to create up to three separate rooms.",Well as the title says. I wanted to love this tent but it says weather tec right on it and the pole snapped the first real storm i was in which soaked all my stuff and obviously left the tent useless. Believe me when i say I'm meticulous in setting up so it wasn't a operator error. Like i said i really wanted to love it but i left me hanging.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
7950,B000EH4TWE,4.0,Coleman RoadTrip Rolling Grill Case for LX Series Grills,"Add even more portability to your Coleman RoadTrip LX Series Grill when you pack it inside a Coleman RoadTrip Rolling Case. This heavy-duty, weather-resistant case includes easy-glide wheels for more mobility and top and side handles for better control. A durable zipper and inner straps secure the grill the entire trip, and inside pockets fit accessories and condiments for whatever meal youre planning to cook up.","Purchased this along with the Coleman Grill. Room for the extra pancake griddle, and tools as well. We stow the grill inside this well made case, inside our small RV.  One word of caution though: do not drop it with the grill inside. We did this and broke off a small part of the front that locks the lid.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,
20978,B004J2GUP4,4.0,Coleman Dome Tent for Camping | Sundome Tent with Easy Setup,"The Coleman Sundome 6, 10'x10', dome tent is part of the classic Sundome series of tents from Coleman. The Sundome 6 sleeps 6 happy campers and includes a large door for easy entry/exit with a hooded fly to provide ventilation even in rain. A large rear hooded window also provides airflow for cross ventilation. Mesh vents on the roof provide additional ventilation and the rugged 1000D polyethylene floor is a bathtub style (wraps up the sides) for extreme weather protection and has welded seams, even in the corners, to guard against a leaky floor. The coated polyester fabrics on the fly and walls are rugged and durable. Like all Coleman Sundome tents it is easy to set up or take down and features an Electrical Access Port, a ground vent and an interior mesh storage pocket.Freestanding design is easy to set up and take down.2 windows and roof vents for maximum ventilation and comfort.Mesh roof aids in ventilation and reduces condensation.Shockcorded fiberglass frame for easy set up.Polyester fly is tough and durable and won't stretch when wet.1 zippered Electrical Access Port to run AC power into the tent.1 vented Cool Air Port for increased ventilation and comfort.1 interior storage pocket.Easy convenient clip and continuous pole sleeve construction.Pin and ring pole to body connection is fast and simple.External guy points to keep the tent stable in storms and high winds.Instructions sewn to carry bag so they are easy to find and hard to lose.All carry sacks and stakes included.Includes convenient flashlight loop on the ceiling.Fire retardant.Import.","For tent camping this was great. It kept the temperature slightly higher than what was outside. However, this is only for summer camping as most of the top is mesh and breathable. So the cool breeze came in at night and it was chilly. Early summer nights in Colorado can still be pretty chilly, especially in the mountains. The quality of the seems, zipper and placement of ties and anchors seemed really good. It was a windy night when we set it up. It was challenging but once we got it up the wind did not collapse the tent and it seemed like it was durable.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
31214,B00NI47D00,2.0,Coleman Northstar Duel Fuel Lantern,"Carry a bright light with fuel versatility when you pack a Coleman Northstar Dual Fuel InstaStart Lantern. This outdoor companion runs on either Coleman Liquid Fuel or unleaded gasoline. The Dual Fuel design is less expensive to run because it uses less fuel than propane-powered lanterns. It's also more reliable, with better dependability in the coldest conditions. One tank of fuel will power the lantern for up to seven hours on high. Find just the right light with an adjustable knob that allows you to dim the brightness level from its highest at 800 lumens to as low as you need it. This two-mantle lantern is perfect for camping, hunting, tailgating and in cases of emergency.","It works, but not nearly as good as the original one I had that was permanently borrowed by a friend.  This one surges getting brighter and dimmer.  Also needs to be pumped up all the time.  Do not waist your money.  Colman seems to have screwed up their best lantern.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
22829,B006HFA1YC,4.0,Coleman 9-Can Soft Cooler with Removable Liner,"Keep food and drinks cold with the Coleman Soft Cooler. This compact, portable cooler bag holds up to nine cans and offers plenty of space for a family picnic or game-day snacks. Heat-welded seams in the zippered main compartment prevent leaks and maintain a cold environment, while the removable hard plastic liner fits snugly inside the soft cooler and allows you to easily dump out any ice melt. When not using the hard plastic liner, you can use ice substitutes to keep contents cold and dry. The cooler bag's easy-clean interior has an antimicrobial lining to resist formation of mold, mildew, fungus, and odor. A zippered front pocket, pocket under the lid, and two side mesh pockets make it easy to carry water bottles, snacks, silverware, and other accessories. You can also secure items to the top with the convenient bungee cords built into the lid. An adjustable shoulder strap lets you comfortably carry the cooler anywhere you go.",Really like the bag. Appears well made.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
2023,B0009PURKO,1.0,"Coleman Steel-Belted Portable Cooler, 54 Quart","Go back in time with cold food and drinks today when you take a Coleman 54 Quart Steel Belted Cooler along with you. It looks just like the one you remember with its classic design first developed in 1954. Large enough to hold 85 cans and tall enough to hold 2-liter bottles upright, you'll have plenty of space for refreshments for a whole group of people. Whether you're headed on an overnight camping trip, to a tailgate party, or out to a BBQ, the comfort-grip steel handles and stainless steel lid latch make getting to your destination easy, comfortable and secure. Once you arrive, the Have-A-Seat lid will ensure you always have a place to sit and relax while you enjoy the day with a cold drink in hand. When the fun is done, the leak-resistant channel drain makes it easy to empty any excess water without tilting the cooler, so you're ready for your next fun adventure. A Coleman Steel Belted Cooler will rekindle your fondest outdoor memories  and equip you to make many new ones.",This is the second cooler of this model that broke on us mid-trip. Bought in May and used it only 2 weekends (I'm in August as I write). I would think Coleman could make coolers that last longer than a few months. Highly dissatisfied. Get a better cooler.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
6690,B0009PUSO4,4.0,Coleman 0&deg;F Mummy Sleeping Bag for Big and Tall Adults | North Rim Cold-Weather Sleeping Bag,,They seem to be high quality considering the price!,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Bags
30548,B00168OD6C,2.0,Coleman StormBeam Dynamo Lantern with Radio and Cell Phone Chargers,"Strong, reliable, and easy to use, Coleman's StormBeam Lanterns are designed specifically for use during power outages, storms, and other emergencies. The StormBeam Dynamo Lantern With Radio and Cell Phone Chargers has a built-in crank to recharge the lantern with no outside power source, so you'll always have light when you need it. Just one minute of hand-cranking yields 15 minutes of high-powered light. This StormBeam Lantern features a built-in FM radio with scan function, to help you track weather reports and developing emergency situations. What's more, the Lantern comes with adapters for the 6 most common types of cell-phone chargers (stored inside lantern cap), so you can use the Lantern crank to charge your phone -- vital in an emergency. The Dynamo's bright 0.7-watt LED sheds strong, reliable light and will never need to be replaced. The lantern's battery pack (included) offers consistent charging. The StormBeam Lantern's convenient molded-grip carrying handle folds under the lantern when not in use, for compact storage.","I paid top dollar for this, and it gets 2 stars only because of the adapters for different cell phones in the lid, Brightness is good but doesn't last very long, The one for half this price has the same performance. I thought this would be twice as good because you usually get what you pay for.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
21535,B005U5J1GY,4.0,Coleman Quickbed with Pump Combo,"The Coleman Quickbed and Pump Combo combines comfort, reliability and versatility in one great airbed. This twin-sized airbed measures 74"" x 39"" x 5"" high when inflated, and fits standard-sized sheets. The Quickbed is constructed of high-grade, puncture-resistant PVC, with a Comfort Coil system inside for great support, and a soft plush top for luxurious comfort. The conveniently included pump operates on 4D batteries (sold separately); it inflates and deflates the bed quickly, thanks to Coleman's Double-Lock valve. Like all Coleman inflatable products, this Quickbed features Coleman's Airtight System, so your bed stays inflated while you sleep. The attached Coleman Wrap 'N' Roll System makes packing, storing and transporting a breeze.",Good,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Air Mattresses
15419,B001RPIOMI,3.0," Coleman Elite WeatherMaster 6 Screened Tent, Multi Colored, 6L x 9W ft. (Screened Area) ",,"Pros:
- Really big room, feels cozy
- Rollable windows are fantastic
- The screen porch is just adorable
- Perfect for star-gazing without the rain fly

Cons:
- Bad design on the light switch (explained below)
- Takes 2 people 20 mins to set up, and even more time to pack...
- If packed wet, the dark colors will stain the white areas
- The light is powered by heavy giant D cells, and you need 4 of them

The light switch issue is what really made me disappointed. The LED light was the highlight of this tent and also the reason I chose it. However it stopped working after my first use. At first I thought it was the light itself, because the switch was so simple that you didn't expect it to fail. After sending a hundred photos to Coleman customer support to prove the light stopped working and I'm not reselling it, they sent me a new unit, which still didn't work. So I decided to open the switch and take a look before bugging them again, and it turned out to be totally rusted inside!! The indicator lights are still working but the push buttons are dead.

Yes it rained when I used it, so I had to pack it wet. Though I unpacked it and let it dry later, I guess there was still some moisture left which killed the switch.

It's an outdoor product, but I don't see any effort on the switch to prevent it from getting wet. They should just seal it with rubber and make it detachable like the light and the power unit.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
13078,B00168WQY8,1.0,Coleman Military Style Canteen,"Keep your drink close and as cold or hot as you want it in a Coleman Military Style Canteen. This polyethylene canteen leaves no metallic taste. The bottle snaps snuggly into the insulated, cotton cover that clips onto the adjustable belt. A strap even connects the lid to the canteen to prevent you from losing the cap.","Terrible quality. The belt literally fell apart during the first use -- a light walking trip. The clasp was not secure to begin with. Then, one side of the clasp somehow fell off, even though this part is sewn on. Again, this was during a light walking trip in a park, within the first hour of use!

Complete waste of money. Mine is going back to Amazon for a refund.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Hydration & Filtration,Canteens
17532,B00363PRGA,1.0,Coleman 2-Gallon Party Stacker Jug,"Keep quenched in fun, space-saving style with a Coleman 2 Gallon Party Stacker Jug. The unique stacking design offers vertical storage and use, while its two-gallon capacity is perfect for school parties and family functions. You can even use different colored jugs for different drinks so serving and filling is fast and fun. The removable spigot is easy to clean, and the large bail handle makes carrying easy.Brand: ColemanModel: 3000000736Color: BlueMaterials: PlasticDimensions: 7 inches long x 8 inches wide x 9 inches highConvenient stackable design for multiple beveragesSecure storage and easy-to-clean spigotThis item is not able to be shipped internationally or to a freight forwarding address.","As many customers report, the spout does not work. If you want water, you have to unscrew the big lid and dip or pour.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
13318,B00168PI4S,3.0,"Coleman Jug With Water Carrier, 5 Gallons, Blue","Coleman, 5 gallon, blue, poly Lite water carrier, molded in handle & hand grip, fast flow spigot stores on the handle when not in use, non-insulated, polyethylene case resists scratches & dents. Comfortably port water to your campsite, picnic, boat, and beyond with the Coleman 5-gallon water carrier. The carrier features a tough polyethylene construction that's scratch- and impact-resistant, helping it hold up to rough handling. More importantly, the carrier's fast-flow spigot delivers instant water access; no more struggling to tip the carrier each time you fill up your water bottle. The carrier also includes a built-in molded handle and handgrip for comfortable, easy carrying.","be sure to wash this before you use it!!!! apparently i did not do it well enough because when i pulled it out for water at a soccer game all the girls had flakes of blue plastic in their cups. when i got home and washed it again a large piece if thin blue plastic ""shaving"" i would call it came out with more small flakes. it works, it's a good shape for storage and the spout works well. but i wonder what other stuff might be seeping out of the plastic now. i'm not going to freak out about it, but it was very off putting to start out :(",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Hydration & Filtration,
3339,B0009PUR54,3.0,Coleman Compact Propane Lantern,"Take along personal-sized light that lasts all night when you head outdoors with the Coleman Compact Propane Lantern. The compact design of this lantern provides a perfect amount of light for one person - up to 300 lumens - and saves space for other gear when you pack. A quick match strike is all you need to get your lantern started, then simply dial in the perfect brightness with the adjustable control knob. Once your lantern is lit, the chain handle allows for easy hanging. Meanwhile, the globe guard helps protect the globe from breaking. No matter where you go, the PerfectFlow pressure control technology produces a steady fuel stream and consistent performance in all kinds of weather. The Coleman 5132A700 One-mantle Compact Propane Lantern is the lantern that made camping cozy, at its easiest and most portable. Clean-burning propane fuel provides a soft glow for late-night stories or a beacon to guide you back to camp. This Coleman compact lantern lights with matches and is pressure-regulated for consistent light, regardless of weather. The porcelain ventilators will prevent rusting and help this lantern last you a long time. Powered by one 16.4 ounce propane cylinder (not included), this handy little lantern features slip-on mantles and a chain handle that can be used for carrying or hanging. <strong>Manufacturer Warranty</strong><br> Limited lifetime warranty","While this lantern works, there are a few drawbacks.

1. The light it puts out isn't that bright.
2. It is not very steady sitting on the propane cylinder. It is easy to knock over and break the top.
3. It hisses a lot burning the gas to create light. And if you turn it up to be somewhat bright, it REALLY makes a lot of noise.

There are good battery powered alternatives which have none of these drawbacks and are similarly priced, or less. Because of that, I cannot recommend this product.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
1759,B0009PUR4A,2.0,"Coleman 2000016402 Mess Kit, Aluminum, 5-Pc.","5 Piece, Aluminum Mess Kit, Includes 8 OZ Cup, 7&quot; Fry Pan, 16 OZ Pot With Lid &amp; 6.5&quot; Dish Pan, Pieces Nest Inside Each Other &amp; Is Covered With A Lid For Easy Storage &amp; Transport.","ok, cheaply constructed  ... I prefer titanium to aluminum, now that I have experienced both",,,,,
2497,B0009PUR4A,1.0,"Coleman 2000016402 Mess Kit, Aluminum, 5-Pc.","5 Piece, Aluminum Mess Kit, Includes 8 OZ Cup, 7&quot; Fry Pan, 16 OZ Pot With Lid &amp; 6.5&quot; Dish Pan, Pieces Nest Inside Each Other &amp; Is Covered With A Lid For Easy Storage &amp; Transport.","I just received this yesterday and I was happy at first. I opened the box, pulled everything out, which was lighter and thinner than what I remembered it used to be. I saw at the bottom that it had a sticker, ""Made in China"". Now, I don't mind things being made from there. That wasn't the issue, the issue started when I looked at the box again, I just happened to look at the bottom of the box when I saw a warning notice! It said, that under California law, Chemicals used in this product can cause cancer and other reproduction issues. I'll edit this when I get back and even post a picture of this, but I feel that putting a warning label, at the bottom of the box is WRONG, I also think its WRONG for Amazon to not post warning information about items on the site. Had I had known the warning label, I wouldn't have brought this! Coleman isn't the company it used to be..it seems it  buys cheap, hazardous products from other countries and sell them elsewhere for a high profit at the risk of our family lives. As a scout, and a gulfwar vet, I'd recommend going elsewhere!",,,,,
6061,B0009PUQVY,3.0,Coleman Folding Double Wash Basin,,"Looks are very deceiving, item is small but worked well",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,
19178,B004E4AVY8,1.0,Coleman Cabin Tent with Instant Setup | Cabin Tent for Camping Sets Up in 60 Seconds,"The Coleman Instant Cabin makes getting camp set up quicker and easier than ever. This instant tent has pre-attached poles that make setting up camp as simple as unfolding, extending, and securing. You can assemble the tent in about a minute and then get started on your adventure. This camping tent is designed with the WeatherTec system that features patented welded floors and inverted seams to help ensure you stay dry if it starts to rain. An integrated vented rainfly offers added protection from the rain and improves airflow without the need for extra assembly. This backpacking tent is made from rugged Polyguard 2X double-thick fabric that stands up to the rigors of the outdoors, so you can use it reliably season after season. This 6-person tent offers enough room for two queen size air beds and comes with integrated storage pockets to help you keep small items organized. And when its time to go home, the camping tent packs away securely in the included expandable carry bag that lets you tear away the rip strip for easy packing.","This was horrible. Took this tent out of the box and set it up in a few minutes. Nice. I was digging the space and immediately stowed my gear inside. Nice. Went to bed. Woke up to the sound of a nice steady rain. Zipped up the windows, and went back to sleep. Woke up an hour later to the tent leaking. A stead stream of water poured off the zippers. Water dripped through the seams at the widows. Everything was soaked. I'm not inflating this number at all: 4 gallons of water was wrung out of our sleeping bags and clothing and towels used to mop the floor. I was livid, and embarrassed, and betrayed. Coleman screwed me over.

I contacted Coleman, and advised them that this seems to be a defective product. Instead of great customer service, I got the standard warranty request shuffle. Take pictures, send information, blah, blah, blah.

I'm not digging this at all. The tent is a fiasco. I was suspicious of the lack of a rain fly. That alone would have directed some water away from the window seams. I think Coleman should include the rain fly as a matter of necessity and not as an added vanity piece.

I decided I'm not going to subject myself to the warranty process. Instead, I'm going to go to war with coleman. I'm going to expose them as a junk brand that contracts their manufacturing to the lowest overseas bidders, while alienating customers with impersonal, outsourced customer service.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
1388,B0009PUQHI,4.0,Coleman Trekking Pole,"Trekking Pole Coleman's Trekking Pole will help you keep your feet in difficult terrain. Constructed of durable aluminum, the pole has a steel tip with a removable cover and basket for various conditions. The contoured handle will not only help you keep your grip, but features an adjustable nylon strap to ensure you won't lose your trekking pole, as well as a compass to ensure you won't lose yourself either. The Coleman Trekking pole has a telescoping feature that allows it to extend from 27 inches to 53 inches for your convenience. </strong>Manufacturer's Warranty</strong><br> One-year warranty <strong>About Coleman</strong><br> The Coleman Company has been creating and innovating products for recreational outdoor use since W.C. Coleman started selling gasoline-powered lanterns in 1900. Inventor of the hugely popular fold-up camp stove, Coleman developed a plastic liner for his galvanized steel coolers in 1957--the birth of the modern cooler--and the company has been improving their utility and design ever since. The array of products that bear the Coleman name now includes just about everything you might need to work or play outdoors, from tents and sleeping bags to boats, backpacks, and furniture.",This is a good pole for the price.  One problem with the pole is that it is difficult to extend because the tubes are tight.  It is easy to pull it apart because there is not detent or stop and a pain to reassemble.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Trekking Poles,
11042,B00168ZJWY,3.0,Coleman Rest Easy Camp Pad,Get a good night's rest with the Coleman Rest Easy Camp Pad. The closed cell foam protects you from uncomfortable surfaces and helps insulate you from the cold ground.,Not as padded as I expected. The foam itself is not very volumous and has little in the way of air pockets for compression.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Pads
793,B0000CG813,4.0,Coleman Expandable Water Carrier (2.5-Gallon),Coleman 2000016360 water carrier expandable 2.5Gal. Camping cooking supplies cookware. Made of the highest quality materials. Camping cooking supplies cookware,"After Hurricane Sandy, I made a point to have several of these in storage to fill with water in case of an emergency.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
12382,B000W7BHJY,4.0,Coleman 8-Person Tent for Camping | Red Canyon Car Camping Tent,"Measuring 17- by 10-feet, Coleman's Red Canyon tent is spacious enough to comfortably sleep eight campers. Ideal for weekend camping trips with family and friends, the Red Canyon features removable privacy walls, allowing you to create up to three separate rooms.",It is spacious. But I will go with a instant type next time.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
20146,B004J2GUTK,3.0,Coleman Autumn Trails 30 Degree Sleeping Bag,"Warm and durable for the outdoorsman, the Coleman Autumn Trails 30 Degree Big & Tall Sleeping Bag is a great rectangular bag choice for 3-season use in camp.  Stay comfortable when its 30F outside  Big & tall design for people up to 6 ft. 4 in. tall  Roll Control system keeps your bag straight while rolling it up  Wrap-n-Roll system for easy packing, storing and transporting your sleeping bag.  Comfort Cuff design surrounds your face in softness  ZipPlow zipper for snag-free opening and closing  Thermolock draft tube prevents heat loss through the zipper  ColeTherm insulation keeps you warm and comfortable  Exterior tuck pocket to conveniently store small items  Rectangular sleeping bag, 81 x 39 in.","This is a very spacious sleeping back for someone that's over 6-feet tall like myself.  I can actually curl up in side of it completely!  I can even move around inside of it.  It is very warm.  My only complaint is that the one I received had a hole in it.  I ordered this 2 days before our camping trip.  It arrived an hour before we left.  The hole was discovered when I went to sleep that night.  By then it was too late to think about a return - I NEEDED a sleeping bag!  So, when I returned, I simply sealed the hole with an iron on patch.  That has since started a ritual of ironing on or stitching on a patch from each park or state I have visited.  Aside from that hole, I have been very happy with the quality and warmth of this sleeping bag.  I like that I can buy a second one and join them together to be a double (and a HUGE double at that!)",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Bags
26408,B00F3S5QJE,4.0,Coleman Propane Grill | RoadTrip LXE Portable Gas Grill,"Stop manhandling those heavy, bulky backyard beasts and show off as the grill master with the Coleman RoadTrip LXE Propane Grill. It's easy to tote around and set up. Just fold it up, roll it with one hand to your favorite cooking spot and set it up in a matter of seconds with the lift and lock system. The grill comes equipped with durable cast-iron grilling surfaces. (Coleman RoadTrip pot support and griddles are available separately.) When you're ready to grill, push a button to ignite the InstaStart matchless lighting system. Cook for more than an hour on one propane cylinder with 20,000 BTUs of power on 285 sq. in. (1838.7 sq. cm) of cooking surface. It's perfect for BBQs, picnics, tailgating, camping or a night on the patio. When you're ready to leave, it folds down small enough to fit in the back of most car trunks.","I have had my grill for a couple of years and it cooks great. 1. To cook a steak it must be at room temp to start. 2. heat up the grill. 3. salt, pepper and oil the steak with olive oil. 4. I prefer the cast iron plate to cook the steak. Place the steak on the grill and depending on the steak thickness cook the first side about 70% then turn it over and finish cooking it. Never over cook the steak. I use a thermometer. first side about 70 degrees and second side to about 110 degrees. Remove steak and let it rest for a couple of minuets this will keep the juices in until you cut the steak. I cook the steak for about 3 to 4 minuets on first side and about 2 to 3 minuets on second side. I prefer Rib eye steak Good Luck",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
17781,B00363V3LS,5.0,Coleman 1-Gallon Jug,"Keep enough ice-cold water to stay cool and hydrated on sweltering days with a Coleman 1 Gallon Beverage Cooler. The wide mouth top makes for easy filling, including adding ice by the handful. The flip spout makes grabbing a quick drink easy, and it won't snag open to better prevent spills. The bail handle makes carrying easy, and the screw-top lid stays secure, so no matter where you go you'll always have a refreshing drink ready for you.",so far so perfect,,,,,
29715,B019YDV1TC,2.0,Coleman Kids Wonder Lake 2-Person Dome Tent,"Coleman 2000024383 tent kids wonder. Lake 2P dome, 4x7. This product is manufactured in Cambodia. Tents canopies hammocks.","It is hard to zip and unzip. The zipper keeps getting caught, I may return, not sure yet.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
5213,B0009PUTIE,5.0,Coleman Beach Shade,""" Take your own shady, private space to the beach or park with the Coleman Beach Shade. This pop-up beach tent is made with UVGuard material that offers 50+ UPF protection from the suns harmful rays and durable Polyguard material that is designed to last season after season. The extended floor can be zipped shut for privacy while changing clothes, and the dry line offers a convenient place to hang wet bathing suits and towels. Integrated storage pockets give you a secure place to put your items while you swim or sunbathe. And when it gets hot, the back window can be unzipped to let the breeze in, while the sand bag compartments can be filled as needed to anchor the beach canopy on windy days. The Coleman Beach Shade comes with ground stakes and pre-attached guy lines and can be set up in about five minutes.","Nice, easy to put together, fairly large, easily opens and closes and my kids love it. I haven't used it at the beach yet.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Camping Shelters
10245,B00168PIQ6,4.0,Coleman One-Mantle Kerosene Lantern,"Illuminate your outdoor adventures with the Coleman One-Mantle Kerosene Lantern. This durable camping lantern features a one-mantle design that casts up to 784 lumens of high-intensity light. You can light the lantern with a quick match strike and dial in the desired brightness level with the adjustable dimmer knob. The high-temperature globe resists cracking and is protected by built-in spring clips, and the porcelain-coated ventilator helps resist corrosion and rust. A bail handle makes it easy to carry or hang the lantern, and the fuel tank provides a steady base when the lantern is placed on a table or other surface. This outdoor lantern lasts up to 5.75 hours on high with 2 pints of kerosene (sold separately). It comes with a pre-installed #11 mantle and a plastic bottle to help fill the pre-heater. Sometimes, you just can't beat a classic kerosene lantern to light up your campsite. This model is iconic lantern maker Coleman's brightest such device, offering high-intensity light output with the included #11 mantles. It provides up to 5.5 hours of burn time on one two-pint kerosene tank, and -- thanks to an easy-to-operate, single-knob control -- it's as intuitive to use as it is durable. The fuel tank is coated on the interior to hold up to repeated use, and a ""porcelain-ized"" ventilator resists rust. Includes an automatic tip cleaner. <b>The Coleman Limited Warranty</b><br> All Coleman products have a warranty against defects in material and workmanship, and details are included with your purchase. <b>About Coleman Outdoor Products</b><br> More than 100 years ago, an entrepreneurial young man named W.C. Coleman had an idea for manufacturing better lanterns in Wichita, Kansas. A century later, Coleman's current catalog features a wide-ranging array of products that make spending time outside a pleasure. The company crafts coolers that keep food and drinks cold for days, airbeds that are comfortable and won't deflate during the night, a complete line of bright and long-lasting LED lights, powerful portable grills that cook with an authentic open-grill flame, and more.","I like the old school kerosene stuff I love Coleman equipment the only issue I have with this lantern and it would have been 5 stars is that the bail holds the top on, not a nut like the regular lanterns have thus making the globe rattle bad I have been  working on adjusting the heat shield trying to get the tabs bent properly to hold the globe securely in place the extra step to preheat the generator is no big deal I just use the yellow bottle of heat as mentioned before it is menthol and works great  and it only takes about five minutes. I used it up deer hunting a few weeks ago it was great  I would recommend it  one note  it is not as bright as a gas lantern but still gets the job done",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
8972,B000JFTDPE,4.0,"Coleman Camper&rsquo;s Toilet Paper, 3 Rolls","Take an everyday hygiene necessity on camping trips with Coleman Campers Toilet Paper. Includes 3 rolls of biodegradable, septic-safe 2-ply toilet paper that easily fits in any camping backpack. Each roll contains at least 65 squares of premium tissue and comes in a case that also doubles as a dispenser for added convenience. Compact and convenient, Coleman Campers Toilet Paper lets you take an essential indoor comfort wherever the trail leads.",k,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Personal Care,Hygiene & Sanitation
10473,B00168WR06,4.0,"Coleman Fold and Go Camp Pillow (Small, Colors May Vary)",,my son used this on his camping trip and had no complaints. it was easy to put into his pack and store. I would recommend it for camping. it gave enough support as well,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Camping Pillows
30988,B00AU6GG2U,5.0,Coleman Triton Series 2-Burner Stove,"Cook breakfast, lunch and dinner on the legendary durability of a Coleman Triton Series 2-Burner Stove. Once this propane camping stove starts to heat up, PerfectHeat Technology gets the temperatures just right, WindBlock Shields keep the wind from blowing the flames around and the PerfectFlow Pressure Control System keeps the heat steady on each of the high-performance 11,000-BTU burners. The spacious cooking surface is large enough to fit a 10-in. (25.4 cm) pan and 12-in. (30.48 cm) pan at the same time, and independently-adjustable controls allow you to set your heat anywhere from simmer to boil. The two burner camp stove is also efficient, with a 1-hr. runtime on high using a single 16.4-oz. propane cylinder. When the fun is done, removable heavy-duty, nickel-chrome grates make cleaning easy, and the built-in handle will have you carrying this lightweight stove effortlessly.",This stove seems durable. We never had any issues lighting the flame or cooking our food while using this unit.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
694,B000088O9Y,2.0,"Coleman Water Carrier, 5-Gallon","Take your own clean water to the campsite in a Coleman 5-Gallon Collapsible Water Carrier. Just remove the spigot to quickly fill it with ice and water, and then turn the valve to get the water going. Two molded handles, one on the top and one on the front, make carrying easy. You can even hang it from a post or tree for easy access without cracking or denting the carrier. When the fun is done, the carrier folds flat for compact storage.","I used this for three days on a camping trip I just returned from and won't be using it again. The faucet only lets a dribble pass, so there was no way to get it to give me a lot of water without waiting for a long time. I also doesn't maintain its shape.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,,
