review_id,asin,overall,title,description,reviewText,cat_l1,cat_l2,cat_l3,cat_l4,cat_l5
26814,B00FF3AMAK,4.0,Coleman EasyStay Single High Airbed,"Pack lightweight support with a Coleman Quickbed Lite Airbed. With its internal coils, you ll rest on superior comfort and support, while a soft top offers relaxation for sleepers who are on the go. Once you determine your perfect firmness, it will be yours all night long with the airtight system that's guaranteed not to leak and the easy to use double lock valve that also helps inflate and deflate the bed quickly. When you're ready to pack up, the built in storage system makes putting the bed away a matter of folding it, rolling it and storing it.","Sleep comfortably for 5 nights during our family camping but need to inflate after couple of nights to adjust the firmness of the airbed. Not bad after all, exactly what the product info stated.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Pads
30418,B000J084KY,2.0,"Coleman Tie-Style Mantle, 4-Pack",Coleman 3000004344 mantle sock tie 4Pk. Camping lights lanterns. Made of the highest quality materials. Camping lights lanterns,They worked but just seem to burn up over half way disintegrated upon first ignition,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lantern Accessories
20360,B004J2GUOU,2.0,Coleman Dome Tent for Camping | Sundome Tent with Easy Setup,""" The Coleman Sundome 4-Person Tent is designed for quick and easy setup, so you can spend more time enjoying the outdoors. Great for camping in warm weather, this backpacking tent is designed with large windows and a ground vent to help push warm air up and out to keep you comfortable. The WeatherTec system with patented welded floors and inverted seams helps ensure you stay dry if the weather turns, while the sturdy frame with Insta-Clip pole attachments stands up to 35+ mph winds. A rainfly with an integrated door awning is included to help keep rain from getting into the tent, and the durable Polyguard 2X double-thick fabric is designed to withstand the elements for reliable use season after season. This dome tent offers enough room for one queen size air mattress and comes with built-in storage pockets to help keep your gear organized. An E-Port makes it easy to bring electrical power inside the tent. The Coleman Sundome 4-Person Tent sets up in only 10 minutes thanks to snag-free continuous pole sleeves and packs away compactly in the included carry bag.","While the tent was cheap and affordable, it was very easily pushed around by a moderate amount of wind. Due to this, the tent was almost flattened on one side. Attaching the guyline did not do much to remedy this situation. I would not recommend this tent to others.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
22813,B006HFBQ0K,3.0,Coleman 16-Can Soft Cooler with Removable Liner,"The Coleman 16-Can Soft Cooler goes with you to picnics, BBQs, camping, sporting events, tailgates and beyond. It holds 16 cans inside, and features plenty of extra storage space in its front zippered pocket, side mesh pockets, and mesh pocket in the lid. There are even bungees on the lid for stowing more extras! Sporting an adjustable shoulder strap, the cooler is soft on the outside for comfortable carrying, and has a hard plastic liner inside to protect your food from being crushed. The liner material is FDA approved for food contact, and is removable for easy cleaning. The Soft Cooler provides antimicrobial protection, to resist odors, mold, and mildew.",It's skinnier than I anticipated and taller. I was hoping it to be wider and shorter but it works very well.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
4302,B0009PUPX8,5.0,Coleman 2 Burner Dual Fuel Compact Liquid Fuel Stove,"Stove, 2-Burner Standard Compact, Dual Fuel. Whether you're staying in a cabin, tent, or under the stars, the Coleman 424-700G Two-burner Compact Dual-fuel Stove will enhance any camping adventure. Equipped with one 7,500 BTU burner and one 6,500 BTU burner, you can whip up a meal in minutes. The Coleman stove operates on clean-burning Coleman Fuel or unleaded gas and one tank gives you two hours of burn time. This stove can boil a quart of water in four minutes. All this in an amazingly small package of 17.75-inches by 11.5-inches by 4.875-inches when closed for easy packing.",Excellent stove.  Especially for making larger more complicated meals.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
4371,B0009PUR86,3.0,"Coleman 24-Piece Enamel Dinnerware Set, Red","Serve up your favorite foods around the campfire or portable stove with the Coleman 24-Piece Enamel Dinnerware Set. Made of double-fired enamel and featuring a timeless red speckled design, this outdoor dinnerware set offers classic style and durability and is dishwasher safe for easy cleaning. This 24-piece set includes four 10-inch dinner plates, four 12-ounce coffee mugs with handles, and four 6-inch bowls, making it a great choice for family meals at picnics, BBQs, and campsites. It also includes a silverware kit with four plastic-handled forks, spoons, and knives stored in a convenient roll-up pouch for easy organization and storage. Ideal for camping, picnicking, and even backyard use, this set of Coleman speckled dinnerware includes everything you need to eat a meal under the stars. The 24-piece set is outfitted with four 10-inch dinner plates, four 10-ounce mugs, and four 6-inch bowls, giving you and three co-campers enough containers for a main course, a side salad, and an after-dinner hot chocolate. In addition, the set comes with four knives, four spoons, and four forks, so you don't need to rely on plastic silverware when eating. Best of all, the set is durable and dishwasher-safe, with a red-speckled enamel surface that holds up to heavy use. The silverware also includes a compact carrying case to keep the cutlery bunched together. <strong>About Coleman</strong><br> The Coleman Company has been creating and innovating products for recreational outdoor use since W.C. Coleman started selling gasoline-powered lanterns in 1900. Inventor of the hugely popular fold-up camp stove, Coleman developed a plastic liner for his galvanized steel coolers in 1957--the birth of the modern cooler--and the company has been improving their utility and design ever since. The array of products that bear the Coleman name now includes just about everything you might need to work or play outdoors, from tents and sleeping bags to boats, backpacks, and furniture.","Good to set cheep paper plates on, Works as it should",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Dishes & Utensils
11420,B00168XMDM,5.0,Coleman Camp Axe,"Get the right tool for multiple jobs when you're at the campsite with the Coleman Camp Axe. The sharp edge of the durable drop-forged steel head easily splits wood for a campfire or stove, while the flat edge works wonders for driving tent stakes into hard ground. When it's time to pack up, pulling your tent stakes is easy with the notch cut into the head. Durable and well built, the Coleman Camp Axe is perfect for the campsite, wooded terrain, or the backyard. The axe is equipped with a drop-forged carbon-steel axe head that easily splits wood into kindling, along with a forged steel handle and an ergonomic nonslip grip. With the Coleman Camp Axe, you'll be ready for any camping contingency.",Good product!,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Knives & Tools,Axes & Hatchets
11010,B00168ZJWY,1.0,Coleman Rest Easy Camp Pad,Get a good night's rest with the Coleman Rest Easy Camp Pad. The closed cell foam protects you from uncomfortable surfaces and helps insulate you from the cold ground.,"I wasn't expecting much, but this is worse than the Ozark $6 brand you can get at Walmart.  I didn't think you could get more basic than the Ozark brand, but I was very wrong.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Pads
21846,B006GJ8PFG,1.0,Coleman Rainfly Accessory for 6-Person Instant Tent,"Get better airflow with the Coleman Rainfly Accessory for 6-Person Instant Tent. This rainfly for the Coleman 6-Person Instant Tent, 10 x 9, allows you to crack your windows during a downpour and still stay dry. Get better airflow when camping in your Coleman Instant six-person tent with this Instant tent rainfly. Coleman tents are well sealed and protected from the rain, so campers sometime lose airflow when it starts to pour. Designed for Coleman's 10-by-9-foot Instant tents, the rainfly not only provides added protection from the weather, but it also allows you to crack your windows during a storm and still stay dry. Plus, the rainfly creates a spacious vestibule outside--perfect for stowing shoes and other gear. <br> <div class=""aplus""> <h4>Coleman Instant Tent Buying Guide</h4> <head> <meta content=""text/html; charset=ISO-8859-1"" http-equiv=""Content-Type""> <title></title> </head> <body> <div class=""singlecolumnminwidth"" id=""divsinglecolumnminwidth""> <div> <div id=""product-description_feature_div""> <div class=""bucket"" id=""productDescription""> <div class=""content""> <div class=""productDescriptionWrapper""> <div class=""productDescriptionWrapper""> <div class=""aplus""> <div> <table style=""height: 525px;"" align=""center"" border=""0"" width=""900""> <tbody> <tr> <th></th> <th style=""text-align: center;""><a href=""http://www.amazon.com/dp/B004E4AVY8""><strong>Coleman 4-Person Instant Tent</strong></th> <th style=""text-align: center;""><a href=""http://www.amazon.com/dp/B004E4ERHA""><strong>Coleman 6-Person Instant Tent</strong></th> <th style=""text-align: center;""><a href=""http://www.amazon.com/dp/B004E4IAPU""><strong>Coleman 14x8 Foot 8-Person Instant Tent </strong></th> <th style=""text-align: center;""><a href=""http://www.amazon.com/dp/B003QUT9OE""><strong>Coleman 14x10 Foot 8-Person Instant Tent </strong></th> </tr> <tr> <td>Footprint</td> <td style=""text-align: center;"">8' x 7'</td> <td style=""text-align: center;"">10' x 9'</td> <td style=""text-align: center;"">14' x 8'</td> <td style=""text-align: center;"">14' x 10'</td> </tr> <tr> <td>Center Height</td> <td style=""text-align: center;"">4' 11""</td> <td style=""text-align: center;"">5' 11""</td> <td style=""text-align: center;"">6' 4""</td> <td style=""text-align: center;"">6' 5""</td> </tr> <tr> <td>Doors</td> <td style=""text-align: center;"">1</td> <td style=""text-align: center;"">1</td> <td style=""text-align: center;"">1</td> <td style=""text-align: center;"">2</td> </tr> <tr> <td>Sleeps</td> <td style=""text-align: center;"">4</td> <td style=""text-align: center;"">6</td> <td style=""text-align: center;"">8</td> <td style=""text-align: center;"">8</td> </tr> <tr> <td>Inner Tent</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> </tr> <tr> <td></td> <td style=""text-align: center;"">Polyester Mesh 68D</td> <td style=""text-align: center;"">Polyester Mesh 68D</td> <td style=""text-align: center;"">Polyester Mesh 68D</td> <td style=""text-align: center;"">Polyester Mesh 68D</td> </tr> <tr> <td>Floor</td> <td style=""text-align: center;"">Polythylene 1000D</td> <td style=""text-align: center;"">Polythylene 1000D</td> <td style=""text-align: center;"">Polythylene 1000D</td> <td style=""text-align: center;"">Polythylene 1000D</td> </tr> <tr> <td>Poles</td> <td style=""text-align: center;"">16-mm and 20-mm steel</td> <td style=""text-align: center;"">16-mm and 20-mm steel</td> <td style=""text-align: center;"">16-mm, 20-mm and 22-mm steel</td> <td style=""text-align: center;"">16-mm, 20-mm and 22-mm steel</td> </tr> <tr> <td>Rainfly</td> <td style=""text-align: center;""><a href=""http://www.amazon.com/dp/B006GJ8NX0""><strong>Rainfly for Coleman 4-Person Instant Tent</strong></td> <td style=""text-align: center;""><a href=""http://www.amazon.com/dp/B006GJ8PFG""><strong>Rainfly for Coleman 6-Person Instant Tent</strong></td> <td style=""text-align: center;""><a href=""http://www.amazon.com/dp/B006GJ8Q7S""><strong>Rainfly for Coleman 14X8 Foot 8-Person Instant Tent</strong></td> <td style=""text-align: center;""><strong>Coming Soon</strong></td> </tr> <tr> <td>Flysheet Material</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> </tr> </tbody> </table> <br> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </body> </div class=""aplus"">","Did not come even close to fitting.  Package wase marked for size in two
Different places and for two different size tents. Appeared that vendor put a paper label to re label it for my rent when it clearly was labeled originally for a larger tent. Did not come close to
Fitting
My tent. Will use to
Cover
Firewood this winter.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tent Accessories
23042,B006J3EEHM,4.0,Coleman Stainless Steel Mess Kit,"Cook up and enjoy just about any meal on the trail with a compact Coleman Stainless Steel Mess Kit. The entire 6-piece set nestles inside the stock pot. Take the stock pot apart and the bottom turns into a sauce pan and the lid turns into a separate frying pan with a locking, interchangeable handle. When the meal is done, enjoy it from the included BPA-free bowl and mug. When you're done, wash the dishes in the mesh dip bag and pack it all up for the next adventure.","Used these on a Coleman camping stove, the pots were fine in size for cooking for 3 people (when cooking for all 5 of us, we'd make two batches).  The detachable handle works great, I just don't know why one is not able to purchase extra of these, for added convenience; I tried.  Burned food (hard to avoid completely on the camping stove, which is very high heat) is a pain to totally scrub off, and there was a tad of warping, but still fit together, and worked & packed up fine.  The plastic bowl & cup turned out to be handy, too.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Dishes & Utensils
42,B00005JD40,1.0,Coleman Rechargeable QuickPump Unit,"Bring your Coleman Rechargeable QuickPump Unit on your trip and inflate your air mattress at lightning speedwell, almost. More like two minutes. This handy pump inflates products that feature Coleman's Double Lock Valves, Boston valves, and, with adapters (included), pinch valves. Use the re-charger to re-juice the QuickPump whenever you're near an outlet.<br /><br /><b>Product Features</b><ul style=""list-style-type: disc; margin-left: 25px;""><li>Material:</li><li>Weight:</li><li>Recommended Use: Car camping, travel, inflating air mattresses</li><li>Manufacturer Warranty:</li><li>Country of Origin: China</li></ul>","Terrible pump. I fully charged it and once we pulled it out to use for our air mattress, the air came out ridiculously slow and barely did anything to inflate the mattress. Tried to recharge it again but it won't even charge. Don't waste your money. We bought a similar coleman pump that uses batteries and it works 100x better.",Sports & Outdoors,Sports & Fitness,Accessories,Inflation Devices & Accessories,
11650,B00168XMDM,4.0,Coleman Camp Axe,"Get the right tool for multiple jobs when you're at the campsite with the Coleman Camp Axe. The sharp edge of the durable drop-forged steel head easily splits wood for a campfire or stove, while the flat edge works wonders for driving tent stakes into hard ground. When it's time to pack up, pulling your tent stakes is easy with the notch cut into the head. Durable and well built, the Coleman Camp Axe is perfect for the campsite, wooded terrain, or the backyard. The axe is equipped with a drop-forged carbon-steel axe head that easily splits wood into kindling, along with a forged steel handle and an ergonomic nonslip grip. With the Coleman Camp Axe, you'll be ready for any camping contingency.","This hatchet is sturdy, solid, compact, and has a good fell when using it.  At $11.00 it is a great value.  It is a little misleading to call this product an axe instead of a hatchet.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Knives & Tools,Axes & Hatchets
16092,B001TS6WWC,2.0,Coleman WeatherMaster 6-Person Tent with Screen Room,"Watch nature unfold before your eyes in Coleman WeatherMaster 6-Person Tent with Screen Room. During the day, the screen room lets you enjoy the great outdoors away from bugs and can be used on warmer nights for extra sleeping space. If it rains, this tent keeps you dry thanks to WeatherTec technology, which uses a tub-like floor with patented corner welds, protected seams, and a covered zipper to help keep water out. Meanwhile, the strong frame is tested to withstand 35+ mph winds. Additionally, an angled window keeps rain out while allowing for extra air circulation. A hinged door makes for easy coming and going. Setup is simple with snag-free, continuous pole sleeves and a patented pin-and-ring system. Inside, there's enough room to stretch out on 2 queen-size airbeds, and storage pockets keep small items organized and off the floor. When it's time to head home, the tent easily packs up into an expandable carry bag with a rip strip for extra storage until you're off on your next adventure. <table align=""right"" cellpadding=""10"" width=""350""> <tbody> <tr> <td><img align=""top"" border=""0"" height=""350"" src=""https://images-na.ssl-images-amazon.com/images/G/01/stores/sport-goods/detail-pages/B001TS6WWC.jpg"" width=""350"" /><br /><br /><small><em><strong>A patent-pending hinged door provides easy entry and exit, and a touch of at-home convenience.</strong></em></small></td> </tr> </tbody></table> The Coleman WeatherMaster 6 Tent has two rooms and plenty of space for the entire family. Up to six campers can sleep easily inside thanks to the 17-by-nine (W x D) footprint and 6 ft. 10 in. center height. Two doors&#xFFFD;including a patent-pending hinged front door&#xFFFD;offer easy in-and-out. An additional floor-less screened room provides extra ventilation on warm days, a great place for meals and gathering, rain or shine, and protected storage space. Coleman's Comfort System allows excellent ventilation control via Variflow adjustable airflow, a vented Cool-Air privacy Port, privacy vent window, and all-mesh ceiling. A convenient electrical access port lets you run a cord from your device in the tent to an outside power source, while an interior gear pocket helps you keep things organized. Setup is quick and simple thanks two color-coded poles and continuous pole sleeves, shock-corded fiberglass poles, an exclusive pin-and-ring design, and InstaClip attachments. Straightforward instructions are sewn into the convenient carry bag, and separate stake and pole bags are also included. <b>Coleman's WeatherTec System</b><br> This proprietary series of interworking features keeps the weather where it belongs&#xFFFD;outside the tent&#xFFFD;at all times. <ul> <li><i>Leak-free Seams:</i> In addition to fully-taped rainfly seams, the rainfly covers doors and windows, and incorporates easy-to-use Velcro frame attachments <li><i>Weather-resistant Fabric:</i> Coated polyester fabric combined with anti-wicking thread, webbing, and zippers are designed to keep you dry <li><i>Protected Seams:</i> Inverted floor seams dramatically increase weather resistance by hiding needle holes inside the tent, away from the elements <li><i>Waterproof Floors:</i> Welding technology strengthens the tent floor and eliminates needle holes <li><i>Zipper Protection:</i> Zipper cuff adds protection from the elements to the door <li><i>Wind Strong Frame:</i> Engineered to be a stronger, more wind-responsive frame by using redesigned poles and guy-out triangles to anchor tents and increase performance </ul> <b>Specifications</b><br> <ul> <li>75-denier polyester taffeta fly <li>68-denier polyester mesh inner tent <li>1,000-denier polyethylene floor <li>19-millimeter steel poles </ul> <b>The Coleman Limited Warranty</b><br> Coleman has been in business for more than 100 years, and continues to produce high-quality, affordable tents, lanterns, table-top stoves, and more. All Coleman products have a warranty against defects in material and workmanship, and the WeatherMaster 6 Tent includes a limited one-year manufacturer's warranty. <b>About Coleman Outdoor Products</b><br> More than 100 years ago, an entrepreneurial young man named W.C. Coleman had an idea for manufacturing better lanterns in Wichita, Kansas. A century later, Coleman's current catalog features a wide-ranging array of products that make spending time outside a pleasure. The company crafts coolers that keep food and drinks cold for days, airbeds that are comfortable and won't deflate during the night, a complete line of bright and long-lasting LED lights, powerful portable grills that cook with an authentic open-grill flame, and more.","Not bad looking and lay out. But, when I first used it, it rained and leaked horribly. Spent an additional $90 to get a high quality water proofer.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
23870,B0073WJACW,2.0,Coleman ComfortSmart Cot,,Poor quality of the pad.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Cots & Hammocks
9994,B000W7BHJY,2.0,Coleman 8-Person Tent for Camping | Red Canyon Car Camping Tent,"Measuring 17- by 10-feet, Coleman's Red Canyon tent is spacious enough to comfortably sleep eight campers. Ideal for weekend camping trips with family and friends, the Red Canyon features removable privacy walls, allowing you to create up to three separate rooms.","I have owned this tent for a little over a year now (purchased June of 2011).  I have been extremely happy with the tent!  It's spacious and relatively easy to setup, as most domes are.  Due to the size,  having a helper does make things a lot easier, especially if there is a breeze.  Any large tent can be challenging in a wind.  Up to this point, it was everything I was hoping for in a large tent.  However, during my most recent camp trip we began to experience a failure in the zipper for the door.  I was shocked and disappointed as this tent is only a little over a year old and has been used less than a dozen times.  I have never had such a failure before.  I have another brand tent that is over 12 years old and is still working fine.  The size just doesn't suit my needs at this time.  The tent is technically out of warranty (it's only 1 year).  I have written Coleman to see what can be done about this, whether they will stand by their product even out of warranty, or if they will give me a reasonable 'fix' for it.  If they do not offer a cost effective repair or replacement, then I will be buying another tent and it will NOT be a Coleman.  I hope they stand behind their product.  I will update my review based on what I hear back from them.  If not for this failure I would have given this tent 5 stars.  For now it will have to settle for 2.

Update- as of today, 9-2-12 (a week later) I have heard nothing back from Coleman.  I may have to just try and call.  At this point I think I will either only buy another Coleman tent if I can get it at Costco (their return policy is awesome!) or I'll go with another brand entirely.  Too bad, I liked the tent otherwise.  There is a different model that has a ""door"".  Perhaps this would last longer than the zipper only door.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
12936,B00168QAGS,4.0,Coleman 8D Family Size LED Lantern,"The Coleman 8D Family-Size LED Lantern is a strong, reliable light source for camping, fishing, travel, and as a standby for power outages and other emergencies. The bright, long-lasting Cree XR-E LED provides 170 lumens on the ""high"" setting. The innovative conical reflector diffuses and disseminates light for a wide, spotlight-like area of illumination. The lantern runs for a full 66 hours on low and 32 hours on high, with a set of 8 D-cell batteries (not included). It even sports a ""nightlight"" setting. The LED Lantern is weather-resistant, with durable ABS housing, a snug fit clear globe, chrome-plated globe guards, and an overlapping ventilator top for duty in the great outdoors. A bail handle makes the lantern easy to hang up, carry, pack and store. The Coleman 8D Family-Size LED Lantern provides a strong and reliable light source for camping, fishing, travel, and as a standby for power outages and other emergencies. The bright, long-lasting Cree XR-E LED provides 170 lumens on the ""high"" setting and will not heat up under extended use, making it a safe option for families. The light is equipped with an innovative conical reflector that diffuses and disseminates light for a wide, spotlight-like area of illumination. With three settings, low, high, and nightlight, the lantern offers impressive runtimes of 66 hours on low and 32 hours on high, with a set of 8 D-cell batteries (not included). Designed for all-purpose and outdoors use, the lantern boasts a durable weather-resistant ABS housing, a snug fit clear globe, chrome-plated rhino guards, and an overlapping ventilator top. A bail handle makes the lantern easy to hang up, carry, pack, and store. <b>Features and Specifications:</b><ul> <li>Light settings: high; low; nightlight <li>Maximum output: 175 lumens (high) <li>Run times: 66 hours on low; 32 hours on high <li>Four-position switch: Off/High/Low/Nightlight <li>Durable chrome-plated rhino guard <li>Weather resistant ABS housing <li>Snug fit clear globe <li>Bail handle <li>Cool touch LED <li>Weight: 3.26 pounds without batteries <li>Dimensions: 11.81 by 6.53 to 7.28 inches (HxW) <li>Operates: 8D batteries (sold separately) <li>Made in China </ul>",Having said that I like it. I well take to heart the first reviewer that mentioned using tissue paper as a filter diffuser. I am going to iron some tissue paper smooth and then laminate it between a 15 inch long menu pouch. And tape up the ends to make a cylinder I can just pop over this...no wait..better still use a strip of velcro to hold the laminate together so it can travel flattened out. I bet it works. I attempted to hunt down the product a comment left under that review but turns out it's something they use in theater lights to diffuse the large light systems but couldn't find any small quantities for every day home owners. I wrote to the company via their site but they have yet to answer asking if they could recommend a seller. So not sure why the comment was even left if one can't buy a little bit readily. Anyway puts out significant light. I'm happy with that. I'd like maybe another lower level than it seems to go. But it turns off easy. The battery box is easy to open and remove and replace batteries. I'm going to pick up some spacers that use aa batteries to keep on hand as back ups. I have AA recharable batteries already but it would cost around 80 dollars for rechare D's for 8 and also a new charger that fit the D size. So Ma Nature is going to strike me with a bolt of lightning if I don't do something to offset the D dead battery problem. OH yeah I feel her anger! I'm fumbling through  my remote candles that use recharged AA's right now as I write this :[[  Happy camping. Oh did I mention how super easy it is to remove the bottom to get to the batteries?,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
21825,B006GJ8PFG,3.0,Coleman Rainfly Accessory for 6-Person Instant Tent,"Get better airflow with the Coleman Rainfly Accessory for 6-Person Instant Tent. This rainfly for the Coleman 6-Person Instant Tent, 10 x 9, allows you to crack your windows during a downpour and still stay dry. Get better airflow when camping in your Coleman Instant six-person tent with this Instant tent rainfly. Coleman tents are well sealed and protected from the rain, so campers sometime lose airflow when it starts to pour. Designed for Coleman's 10-by-9-foot Instant tents, the rainfly not only provides added protection from the weather, but it also allows you to crack your windows during a storm and still stay dry. Plus, the rainfly creates a spacious vestibule outside--perfect for stowing shoes and other gear. <br> <div class=""aplus""> <h4>Coleman Instant Tent Buying Guide</h4> <head> <meta content=""text/html; charset=ISO-8859-1"" http-equiv=""Content-Type""> <title></title> </head> <body> <div class=""singlecolumnminwidth"" id=""divsinglecolumnminwidth""> <div> <div id=""product-description_feature_div""> <div class=""bucket"" id=""productDescription""> <div class=""content""> <div class=""productDescriptionWrapper""> <div class=""productDescriptionWrapper""> <div class=""aplus""> <div> <table style=""height: 525px;"" align=""center"" border=""0"" width=""900""> <tbody> <tr> <th></th> <th style=""text-align: center;""><a href=""http://www.amazon.com/dp/B004E4AVY8""><strong>Coleman 4-Person Instant Tent</strong></th> <th style=""text-align: center;""><a href=""http://www.amazon.com/dp/B004E4ERHA""><strong>Coleman 6-Person Instant Tent</strong></th> <th style=""text-align: center;""><a href=""http://www.amazon.com/dp/B004E4IAPU""><strong>Coleman 14x8 Foot 8-Person Instant Tent </strong></th> <th style=""text-align: center;""><a href=""http://www.amazon.com/dp/B003QUT9OE""><strong>Coleman 14x10 Foot 8-Person Instant Tent </strong></th> </tr> <tr> <td>Footprint</td> <td style=""text-align: center;"">8' x 7'</td> <td style=""text-align: center;"">10' x 9'</td> <td style=""text-align: center;"">14' x 8'</td> <td style=""text-align: center;"">14' x 10'</td> </tr> <tr> <td>Center Height</td> <td style=""text-align: center;"">4' 11""</td> <td style=""text-align: center;"">5' 11""</td> <td style=""text-align: center;"">6' 4""</td> <td style=""text-align: center;"">6' 5""</td> </tr> <tr> <td>Doors</td> <td style=""text-align: center;"">1</td> <td style=""text-align: center;"">1</td> <td style=""text-align: center;"">1</td> <td style=""text-align: center;"">2</td> </tr> <tr> <td>Sleeps</td> <td style=""text-align: center;"">4</td> <td style=""text-align: center;"">6</td> <td style=""text-align: center;"">8</td> <td style=""text-align: center;"">8</td> </tr> <tr> <td>Inner Tent</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> </tr> <tr> <td></td> <td style=""text-align: center;"">Polyester Mesh 68D</td> <td style=""text-align: center;"">Polyester Mesh 68D</td> <td style=""text-align: center;"">Polyester Mesh 68D</td> <td style=""text-align: center;"">Polyester Mesh 68D</td> </tr> <tr> <td>Floor</td> <td style=""text-align: center;"">Polythylene 1000D</td> <td style=""text-align: center;"">Polythylene 1000D</td> <td style=""text-align: center;"">Polythylene 1000D</td> <td style=""text-align: center;"">Polythylene 1000D</td> </tr> <tr> <td>Poles</td> <td style=""text-align: center;"">16-mm and 20-mm steel</td> <td style=""text-align: center;"">16-mm and 20-mm steel</td> <td style=""text-align: center;"">16-mm, 20-mm and 22-mm steel</td> <td style=""text-align: center;"">16-mm, 20-mm and 22-mm steel</td> </tr> <tr> <td>Rainfly</td> <td style=""text-align: center;""><a href=""http://www.amazon.com/dp/B006GJ8NX0""><strong>Rainfly for Coleman 4-Person Instant Tent</strong></td> <td style=""text-align: center;""><a href=""http://www.amazon.com/dp/B006GJ8PFG""><strong>Rainfly for Coleman 6-Person Instant Tent</strong></td> <td style=""text-align: center;""><a href=""http://www.amazon.com/dp/B006GJ8Q7S""><strong>Rainfly for Coleman 14X8 Foot 8-Person Instant Tent</strong></td> <td style=""text-align: center;""><strong>Coming Soon</strong></td> </tr> <tr> <td>Flysheet Material</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> </tr> </tbody> </table> <br> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </body> </div class=""aplus"">","Works nice, would not have the instant tent without this rainfly, I think it is silly that the tent did not include this.  Shame on coleman for making us buy it separate.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tent Accessories
29228,B00VTJGWNU,5.0,Coleman Stove Ppn 2 BRN Ml Triton,"Take camp cooking to the next level with the Coleman Triton Propane Stove. Just light it up and dial in your heat with the two independently adjustable burners and you can be cooking over 22,000 BTUs of power in no time. The cooking surface offers plenty of room to fit a 12-in. and 10-in. pan simultaneously. Meanwhile, the PerfectFlow pressure control technology keeps the heat steady, even in extreme conditions. WindBlock panels help shield your flame from wind, and they adjust if you need to fit a larger pan. When the meal is over, the chrome-plated grate removes for simple and quick cleanup, and the heavy-duty latch will keep the lid secure until you whip up your next family dinner.",Great camp stove. I use it a lot and it works very nicely. I can whip up a very nice meal in the woods and keep finding new recipes to try with it.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
