review_id,asin,overall,title,description,reviewText,cat_l1,cat_l2,cat_l3,cat_l4,cat_l5
27744,B00HUG41JI,5.0,Coleman SUV/Packable Twin QuickBed,"Drive your ""tent"" up to the campsite when the Coleman SUV/Packable Twin QuickBed makes the back of your vehicle a cozy place to sleep. The airbed is the perfect size when you lay the seats down and spread out. An expansion pillow even allows you to customize your bed's size for your SUV. Once you find your perfect firmness, the comfort lasts all night long with the Airtight System that's guaranteed not to leak and the Double Lock Valve that allows the bed to deflate and inflate quickly. When you're ready to pack up, the built-in patented Wrap 'N' Roll Storage System makes putting the bed away a matter of folding it, rolling it and storing it. The bed is also great for vehicle emergency kits.",Fits perfectly in a Honda Element. Easy to inflate and holds it's air well.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Air Mattresses
26800,B00FF3AMAK,4.0,Coleman EasyStay Single High Airbed,"Pack lightweight support with a Coleman Quickbed Lite Airbed. With its internal coils, you ll rest on superior comfort and support, while a soft top offers relaxation for sleepers who are on the go. Once you determine your perfect firmness, it will be yours all night long with the airtight system that's guaranteed not to leak and the easy to use double lock valve that also helps inflate and deflate the bed quickly. When you're ready to pack up, the built in storage system makes putting the bed away a matter of folding it, rolling it and storing it.",worked as expected,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Pads
18569,B003EMAFO2,2.0,"Coleman Dish and Hands Camp Soap Sheets, 50 sheets","Whether you're hitting the trails for a couple days or a couple weeks, keeping your gear as light as possible is important when camping. Portable, lightweight, biodegradable are all synonymous with good camping gear. 50 biodegradable sheets are safe for the environment.","It works to wash your hands but not to take a shower and wash your whole body, you'll probably have to use like 10 sheets or more to take a shower.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Personal Care,Soap & Shampoo
4854,B0009PUTIE,3.0,Coleman Beach Shade,""" Take your own shady, private space to the beach or park with the Coleman Beach Shade. This pop-up beach tent is made with UVGuard material that offers 50+ UPF protection from the suns harmful rays and durable Polyguard material that is designed to last season after season. The extended floor can be zipped shut for privacy while changing clothes, and the dry line offers a convenient place to hang wet bathing suits and towels. Integrated storage pockets give you a secure place to put your items while you swim or sunbathe. And when it gets hot, the back window can be unzipped to let the breeze in, while the sand bag compartments can be filled as needed to anchor the beach canopy on windy days. The Coleman Beach Shade comes with ground stakes and pre-attached guy lines and can be set up in about five minutes.",This is not an easy set up and really sucks for Hawaii because of the consistent wind. I thought it would be a pop-up type sunshade but it took about 15 min to set it up. Think of it like setting up a tent with 4 different inconvenient tent poles. The wind blew it away on the beach about three times so I took it down. Packed into a normal suitcase like a champ though. Good quality. Great for inside your house to pretend you are camping.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Camping Shelters
12346,B000W7BHJY,4.0,Coleman 8-Person Tent for Camping | Red Canyon Car Camping Tent,"Measuring 17- by 10-feet, Coleman's Red Canyon tent is spacious enough to comfortably sleep eight campers. Ideal for weekend camping trips with family and friends, the Red Canyon features removable privacy walls, allowing you to create up to three separate rooms.","The tent itself was great.  Unfortunately the one we sent had been marked ""returned,opened but never used"" which would have been fine, but it was most definitely used.  The bottom was still wet and muddy and there was a dead butterfly inside when we set it up, with tears in the screens and side. It was very quick to set up (I could do it myself in about 20 minutes and it was the first tent I'd ever touched, my kids were pretty proud) but it's either easy to tear or the people who used it before were crazy.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
25880,B00EVIPYA8,5.0,Coleman Company Stearns Avant 200 Paddle Sport Personal Floatation Device,"Paddle harder or cast farther with the comfort design of the Stearns Avant 200 Paddle sports Life Vest. Large arm holes allow you to move your arms more easily. The vest is also designed for incredible fit. A zipper front, buckle waist and adjustable ladder locks for a comfortable, all around fit. With a tough 200D nylon shell and Cross Tech Flotation Foam, you're sure to be wearing it when you paddle season after season.",Very nice and fits well,Sports & Outdoors,Sports & Fitness,Boating & Sailing,Boating,Safety & Flotation Devices
4940,B0009PUQW8,4.0,Coleman BlackCat PerfecTemp Catalytic Heater with InstaStart Technology,"A great portable heater to take with you on a camping trip, to a sports outing or in your golf cart, the Coleman BlackCat InstaStart Heater features a 3000-BTU heater that will run for up to 7 hours on a single 16.4-ounce can of propane (sold separately). The BlackCat features PerfecTemp Catalytic technology, for safe, efficient, flameless heat, while Coleman's InstaStart battery ignition provides push-button, matchless lighting. A convenient switch offers both High and Low temperature settings for more control. The BlackCat Heater's legs fold up for easy storage, and an easy-grip handle provides comfortable, convenient carrying. Limited 5-year warranty. The Coleman 5038-850 BlackCat Perfectemp Catalytic Propane Heater with InstaStart Technology provides you with comfortable warmth indoors or in a tent. This catalytic heater has an electronic ignition which is not only quicker and easier that using a match, but is much more reliable in cold, windy weather. This Coleman BlackCat heater is incredibly portable for its heat output, with an easy-to-grip handle that makes it easy to carry, and compact legs that integrate into its collar for easy storage. The BlackCat's 3,000 BTU output will operate for up to seven hours on one 16.4 ounce cylinder of propane (not included). <strong>Manufacturer Warranty</strong><br> Limited lifetime warranty","I bought this because we were going camping while it was still pretty cold outside.  When you get it you need to burn it to get rid of the initial fumes.  It lights easily and does project a warm area in front of the unit.  If the air is still you can use it outside.  If it is windy forget about it.  It is still not clear if it is recommended for use inside a tent while sleeping.  I found conflicting information.  We have a large 16X8 dome tent with an open mesh top covered by a fly so I felt like it would be OK to run inside.  I'm still alive so it didn't kill me.  It did warm the tent but in reality the heat is going out the top of the tent.  It helped keep us warm during a very cold night. We actually got some sleep; everyone else in our group was groggy the next day because they were so cold. I woke up at 2 am with a frozen face and replaced they empty cylinder then relit it.

There are heaters that burn outside the tent and warm inside but they are big and expensive.

My wife and kids liked the comfort.  Is it worth the cost of the unit and a few cylinders of gas to keep you warm at night?  For us the answer is yes in the right situation.  When it's cold and you have kids or a frozen wife it's worth its weight in gold.

The quality is decent, not great so I give it 4 stars.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Safety & Survival,
11951,B0016HMBN0,4.0,Coleman Hooligan Backpacking Tent,"The Hooligan 2 from Coleman is a 2 person backpacking tent. It features a full coverage coated polyester fly (450mm) that envelops the tent in a cocoon of protection from the harshest weather. A small front vestibule offers some storage space for extra gear and the all mesh body is great for ventilation and stargazing on nights when the weather is clear. The fly seams are sealed at the factory and the rugged 1000D polyethylene floor is a bathtub style (wraps up the sides) for extreme weather protection and has welded seams, even in the corners, to guard against leaks. Set up is with a single pole and thus could not be more simple and quick. Great for beginner backpackers, scouts and those who want to keep it simple.Non Freestanding (1 pole) design is simple to set up and take down.All mesh body for maximum ventilation and comfort and reduces condensation.Zippered back vent in the fly helps to keep the tent comfortable - adjustable through zipper on the back tent wall.Sturdy 11mm (1ea) Shockcorded fiberglass frame for easy set up.All mesh body is perfect for stargazing on nice nights.Full coverage fly is perfect for harsh weather.1 Small storage vestibule - 6 sq. ft. - good for boots etc..1 interior storage pocket.Easy convenient continuous pole sleeve construction.Pin and ring pole to body connection is fast and simple.External guy points to keep the tent stable in storms and high winds.Instructions sewn to carry bag so they are easy to find and hard to lose.All carry sacks and stakes included.Includes convenient flashlight loop on the ceiling.Fire retardant.Import..","Firstly, for the price this tent is worth it ($70 on amazon prime). I took this tent into a moderately difficult portaging/canoeing trip into the bwca in MN. It was perfect for the trip. Not too heavy and the packed shape isn't too cumbersome given the size and features. I was pleased.  The best feature of this tent is the expansive vestibule of the rainfly. It features a main one near the front and small ones along the other three sides. Helped a ton during some pretty nasty thunderstorms.  Combine it with a heavy duty tarp for the base and you and your gear will be bone dry.

Now for some suggestions:
The main criticism is that the way the tent is pitched has changed a bit and the instructions need to be updated.  The rod for the vestibule is no longer guided through sleeves but through velcro straps.  The same type of straps are used to secure the rest of the rainfly to the main tent rods. Practice before you take this tent out! It will not be intuitively obvious which straps go to which rod.

Second criticism: There is no loop at the top of the tent interior to hang a lantern/light source. This just seems like a missed product oppurtunity but friends have informed me that I could sew a loop on. Not sure if i'm willing to risk the integrity of the tent mesh though.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
30460,B000MQ63A8,4.0,Coleman Cast Iron Skillet,"Grill up burgers, steaks and chicken on your next outdoor adventure with a Coleman Cast Iron Skillet. You'll have plenty of room to cook on the easy-to-clean, non-stick, 10-in,-diameter cooking surface. Raised ribs ensure an even temperature throughout, and the pour spouts makes for easy draining when you're done. A hole in the molded handle makes storing at home or at the campsite simple.","Used for high-temp pan pizza.  Good weight, easy to handle, easy to clean if cleaned according to insturctions.  Good price.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Camping Cookware
19850,B004E4GB1U,2.0,Coleman CPX 4.5 LED Tent Light,"The CPX 4.5 LED Tent Light by Coleman is compatible with any tent and even attaches to the tent wall allowing you to pivot the light where you need it. The CPX system lets you choose your power: three AAA cell batteries (included) or one CPX 4.5 rechargeable power cartridge (sold separately - Campmor item #84089). The battery meter changes from yellow to red as battery life is depleted.Magnetically attaches to any tent or metal surface.No tools required.Water resistant.Lifetime of light - LEDs don't need to be replaced.LED battery meter, changes color when battery power is low.Three light modes, white light on high or low and a low power amber nightlight.Size: W 2.75"", H 5"".Weight: 0.59 oz..",This light worked well for only a few camping trips. Suddenly the device quits working for an unknown reason. We tried just about everything to get it going again with no success. Into the trash it went.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tent Accessories
4857,B0009PUR86,1.0,"Coleman 24-Piece Enamel Dinnerware Set, Red","Serve up your favorite foods around the campfire or portable stove with the Coleman 24-Piece Enamel Dinnerware Set. Made of double-fired enamel and featuring a timeless red speckled design, this outdoor dinnerware set offers classic style and durability and is dishwasher safe for easy cleaning. This 24-piece set includes four 10-inch dinner plates, four 12-ounce coffee mugs with handles, and four 6-inch bowls, making it a great choice for family meals at picnics, BBQs, and campsites. It also includes a silverware kit with four plastic-handled forks, spoons, and knives stored in a convenient roll-up pouch for easy organization and storage. Ideal for camping, picnicking, and even backyard use, this set of Coleman speckled dinnerware includes everything you need to eat a meal under the stars. The 24-piece set is outfitted with four 10-inch dinner plates, four 10-ounce mugs, and four 6-inch bowls, giving you and three co-campers enough containers for a main course, a side salad, and an after-dinner hot chocolate. In addition, the set comes with four knives, four spoons, and four forks, so you don't need to rely on plastic silverware when eating. Best of all, the set is durable and dishwasher-safe, with a red-speckled enamel surface that holds up to heavy use. The silverware also includes a compact carrying case to keep the cutlery bunched together. <strong>About Coleman</strong><br> The Coleman Company has been creating and innovating products for recreational outdoor use since W.C. Coleman started selling gasoline-powered lanterns in 1900. Inventor of the hugely popular fold-up camp stove, Coleman developed a plastic liner for his galvanized steel coolers in 1957--the birth of the modern cooler--and the company has been improving their utility and design ever since. The array of products that bear the Coleman name now includes just about everything you might need to work or play outdoors, from tents and sleeping bags to boats, backpacks, and furniture.","As other reviewers have stated, dishes have serious paint chips or paint glops.  No quality control with this product.  Returned",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Dishes & Utensils
17689,B00363X3RU,2.0,Coleman Industrial 30mm PVC Raincoat,"Stay protected in the elements with the Coleman .30mm PVC Rain Coat. It-Inchs durably constructed of strong PVC-coated polyester to keep you dry. The Rain Coat features a center front zipper with storm flap to keep moisture out. The corduroy collar keeps your neck warm, while adjustable snap cuffs keep your arms dry. Pull the drawstring hood snugly around your face, wear it loose, or remove it altogether -- the choice is yours. There are 2 lower pockets for convenience. The Rain Coat stores compactly in the included carry bag.","This raincoat ripped around both arms on the first wear. I duct taped it and it held up for about another 20 wears. That's why I gave it 2 stars. Will not buy again.

Also, I'm 6'1"" 190lbs and I got a XL. The raincoat was kinda baggy. I probably could fit into a L, but that would put more stress on the arm joints. Also the jacket went down about 2-3 inches pass my knees.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,,
17871,B00363X15O,4.0,Coleman 5-Gallon Beverage Cooler,"Keep the group cool and hydrated on sweltering days with a Coleman 5 Gallon Beverage Cooler. The side handles make carrying easy, and the screw-top lid stays secure during transport or while lifting this beverage cooler on a table top or bench. Once you're set up at your destination, the entire group can fill their cups from the easy-use faucet and stay refreshed all day long.",Like the screw top lid.  Not as thrilled with the flimsy handles though.  Our Scout troop will be using these a lot and have concern the handles won't hold up like the older hard material.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
13026,B00168PI4S,1.0,"Coleman Jug With Water Carrier, 5 Gallons, Blue","Coleman, 5 gallon, blue, poly Lite water carrier, molded in handle & hand grip, fast flow spigot stores on the handle when not in use, non-insulated, polyethylene case resists scratches & dents. Comfortably port water to your campsite, picnic, boat, and beyond with the Coleman 5-gallon water carrier. The carrier features a tough polyethylene construction that's scratch- and impact-resistant, helping it hold up to rough handling. More importantly, the carrier's fast-flow spigot delivers instant water access; no more struggling to tip the carrier each time you fill up your water bottle. The carrier also includes a built-in molded handle and handgrip for comfortable, easy carrying.",first time using it the handle snapped off,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Hydration & Filtration,
6448,B0009PUSO4,1.0,Coleman 0&deg;F Mummy Sleeping Bag for Big and Tall Adults | North Rim Cold-Weather Sleeping Bag,,I bought this in early December.  Now it's broken with a zipper that can't be repaired again.  Garbage....here it comes.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Bags
20230,B004J2KDH0,4.0,Coleman Dome Tent for Camping | Sundome Tent with Easy Setup,"Sundome 2P Dome TentFeatures:Up to 33% more water resistant verses a comparable standard Coleman tent Weathertec System patented welded floors and inverted seams help keep water outSnag-Free continuous pole sleeves for easy setup Ground Vent for increased ventilationTwo windows for great ventilation and viewsDoor awning helps keep the rain out E-Port makes it easy to bring electrical power inside your tent Storage pocket to keep your gear organized Expandable carry bag lets you tear away the rip strip for easy packingSpecifications:Doors:1 D-DoorRainfly:PolyguardTent:Polyguard,Polyester Mesh 68DPoles:FiberglassWeight: 7.2 (3.3 KG)<br/",Good for the price.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
7281,B0009VC7QK,4.0,Coleman Exponent Multi-Fuel Stove,"The Coleman Multi-Fuel Stove offers sturdy, compact design and versatile, powerful performance. The integrated fuel tank operates on your choice of Coleman fuel, unleaded gasoline or kerosene (kerosene generator included). The sturdy fold-out legs keep the stove stable, while burner bowl and pot supports help protect the flame even in windy conditions. Precise flame control allows you to go from simmer to boil. Stove weighs 21.6 ounces. Get ready to cook with the Coleman Exponent 550B725 Multi-Fuel camp stove, which weighs 21.6 ounces. Fill up the integrated tank one time and use it all weekend. It operates on either Coleman fuel or unleaded gasoline, and can also operate on kerosene with an optional generator. Thanks to Coleman's PerfectFlow feature, it's regulated for a constant, consistent burn (without flaring or flickering). Other features include fold-out legs and wind-protecting burner bowel and pot supports. The <a href=""/exec/obidos/ASIN/B0009VC7PQ/${0}"">Coleman Exponent 550-6771 Maintenance Kit</a> is a recommended accessory.","I was torn between this stove and the MSR Whisperlite international.  I went with this one because it was cheaper, others recommended it and it seemed to have a better design than the other stove with less parts to get gunked up with dirt or grime or whatever else you run into while backpacking.  I like how stable the unit is.  There is this nifty elevated ring you can see in the picture.  You can move it around to level the legs better when you have it sitting on a rock or whatever.  It does have a stupid ""hi/lo"" sticker instead of painted or engraved markings but if you can't figure where high and where low are after using it once then should you really be out backpacking?

My first use went flawlessly.  It burned with large flames for the first 20 seconds until it was primed then it calmed down.  It burns with a very wide, blue and hot flame even on low.  This will prevent common issue with scorching as seen in the pocket rocket stoves.  The adjustment knob is located in a silly place right under the burner bowl.  As long as you aren't completely inept it should not be a problem though.  The fuel tank did get hot to the touch when on ""high"" which made me a bit nervous but one rarely cooks on high and the cool mountain air should keep it cool enough.

I fashioned a nice little pack box from the cardboard it came in using masking and packaging tape.  It doesn't fully enclose the stove but it will protect the burner and the valve/knobs from getting broken or bent while in your pack.

4/5 stars because its a little chunky but I expect it to perform better than any other stove.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
24543,B00AU6FW66,1.0,Coleman 3000002009 28Qt Xtreme,"Take the new, stylish performance of a Coleman 28 Quart extreme 3 cooler with you to the party-at the tailgate, BBQ or campsite. While your friends revel in the sleek new look, you'll enjoy the added improvements that better fit your lifestyle. The redesigned 28-quart cooler is tall enough to hold 2-liter bottles upright and large enough to hold up to 36 cans. Two molded cup holders help prevent spills, and the Have-A-Seat lid supports up to 250 lbs. (113.4 kg) so you'll always have a place to sit and rest. Inside the cooler's walls, extra Thermo zone insulation and extreme technology holds the cold for three days in temperatures up to 90 F (32.22 degree C), and still performs amazingly on hotter days. The foam is also free from CFCs, HFCs and HCFCs, which deplete the ozone. When the fun is done, the textured EZ-Clean top makes washing your cooler simple. Holds 36 cans-more than a case of soda fits inside a 28-quart cooler new, stylish outer Casing. Two molded cup holders keep drinks close. Have-a-seat lid supports up to 250 lbs. (113.4 kg) for a place to sit and rest retextured EZ-Clean top for quick, easy washing. Extreme 3 technology keeps ice up to 3 days in temperatures up to 90 degree F (32.22 degree C). internal dims : 15.0 x 9.8 x 12.1. External dims : 18.3 x 12.8 x 15.6. Weight (lbs) : 6.",Will not hold ice over 8 hours at best. Disappointed with purchase.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
29530,B019N9WTRU,1.0,Coleman Camping Instant Signal Mountain Tent,,"We loved this tent for its size, ease of setting up, and overall quality - until...the second time we went to use it a poll snapped rendering the whole tent garbage. The polls are a lightweight plastic. I wish I could recommend this tent, because we otherwise liked it - but Coleman shouldn't have skimped on quality here.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
21430,B005G0XFEM,3.0,Coleman Outdoor Compact Table,"The Coleman Compact Aluminum Table is the perfect camping and outdoor cooking companion. Hot pots and pans will not damage the aluminum slat top. Accordion style steel frame is sturdy and easy to set up.Table height 27.5"".Table Weight 9 lbs. 8 oz..Folded Size: 5.5"" x 5.5"" x 27.5""..Weight capacity 100 lbs..Includes storage bag with carry strap.Directions conveniently sewn on to carry bag..Color: Silver.Import..","Good table, but legs won't fit under side if seated at a chair. Okay for camping as it is lightweight, and appropriate if you want something to elevate food or cook on. Not suitable as a portable seated table, unfortunately. For that purpose, I prefer a camp roll up table.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Tables
14616,B0016HMBN0,2.0,Coleman Hooligan Backpacking Tent,"The Hooligan 2 from Coleman is a 2 person backpacking tent. It features a full coverage coated polyester fly (450mm) that envelops the tent in a cocoon of protection from the harshest weather. A small front vestibule offers some storage space for extra gear and the all mesh body is great for ventilation and stargazing on nights when the weather is clear. The fly seams are sealed at the factory and the rugged 1000D polyethylene floor is a bathtub style (wraps up the sides) for extreme weather protection and has welded seams, even in the corners, to guard against leaks. Set up is with a single pole and thus could not be more simple and quick. Great for beginner backpackers, scouts and those who want to keep it simple.Non Freestanding (1 pole) design is simple to set up and take down.All mesh body for maximum ventilation and comfort and reduces condensation.Zippered back vent in the fly helps to keep the tent comfortable - adjustable through zipper on the back tent wall.Sturdy 11mm (1ea) Shockcorded fiberglass frame for easy set up.All mesh body is perfect for stargazing on nice nights.Full coverage fly is perfect for harsh weather.1 Small storage vestibule - 6 sq. ft. - good for boots etc..1 interior storage pocket.Easy convenient continuous pole sleeve construction.Pin and ring pole to body connection is fast and simple.External guy points to keep the tent stable in storms and high winds.Instructions sewn to carry bag so they are easy to find and hard to lose.All carry sacks and stakes included.Includes convenient flashlight loop on the ceiling.Fire retardant.Import..","Finally got to use my tent. I bought it then got really sick before I could use it. I was excited. Where I go on the Washington coast can be really windy. (This past trip, winds reach up near 40+MPH). It held up great, better than I expected in the wind. Where it failed was when the rain hit. It wasn't as near windy when the rain hit but it poured a solid 20+ hours straight. I was impressed till morning when the leaks started. One was on the door seam. Not the fly but on the double stitched seam. The other was in the top of the reason fly dripping down over my sleeping bag. At 37F that was cold. It did hold up to the wind with that great long rain fly but the wind would still sneak underneath and flow through. I didn't feel like the tent was going to take off with me on it like my last tent but it still leaked. I'm passed my time to return it. I'm sad that it didn't hold up. I feel like I did my research but in the end maybe I got a lemon? I would try again if I could return it but I'm past the time. Sad.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
3916,B0009PUQ8M,2.0,Coleman Tent Kit,"Set up the tent quickly with the steel tent pegs and rubber mallet. Keep it clean for the entire campout with the nesting hand broom and dustpan. When the fun is done, use the tent stake puller to get the pegs out of the ground easily. All four of these important tools fit nicely inside the mesh carry bag for the next adventure.","Rubber mallet, cheaply made in contrast to what you might find at a hardware store but it does the job.
Stakes; sharp, plastic hooks have survived their first camping trip, not enough of them.
Dust Pan; too small for the tent size. . . . my bad
Hand Broom; too small for the tent size.
Overall, for the price you are getting what you pay for.  I will likely just go to the hardware store for a regular size dust pan and hand broom.
Best part of the deal is the mesh bag. . . . . .which you can also get at the hardware store.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tent Accessories
13394,B00168YEK2,3.0," Coleman Camp Stove Carry Case, Small ","Take your Coleman stove wherever outdoor adventures lead you with the Coleman Camp Stove Carry Case, Small. Designed to fit small Coleman 2-burner stoves measuring up to 20.4 x 12 x 4.5 inches, this rugged carry case made from PVC-coated polyester protects your stove during transportation and storage. Strong web handles provide comfort when toting stoves between campsites, while the durable zipper is designed to keep stoves safe and dry. Two propane pouches with drawstrings securely carry extra fuel canisters (sold separately).",This is ok.  My husband got it as a gift and was disappointed it wasn't leather. It fits the Coleman Triton Series InstaStart 2-burner stove just fine and has great pockets for the propane.  It does the job protecting the stove and providing easy carry with everything you need in the bag.  It's ok for the money and does the job.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
22133,B006HFA1YC,3.0,Coleman 9-Can Soft Cooler with Removable Liner,"Keep food and drinks cold with the Coleman Soft Cooler. This compact, portable cooler bag holds up to nine cans and offers plenty of space for a family picnic or game-day snacks. Heat-welded seams in the zippered main compartment prevent leaks and maintain a cold environment, while the removable hard plastic liner fits snugly inside the soft cooler and allows you to easily dump out any ice melt. When not using the hard plastic liner, you can use ice substitutes to keep contents cold and dry. The cooler bag's easy-clean interior has an antimicrobial lining to resist formation of mold, mildew, fungus, and odor. A zippered front pocket, pocket under the lid, and two side mesh pockets make it easy to carry water bottles, snacks, silverware, and other accessories. You can also secure items to the top with the convenient bungee cords built into the lid. An adjustable shoulder strap lets you comfortably carry the cooler anywhere you go.","Decent capacity, but not as insulating as I would have thought. Foam walls could be thicker.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
14097,B00168XMDM,1.0,Coleman Camp Axe,"Get the right tool for multiple jobs when you're at the campsite with the Coleman Camp Axe. The sharp edge of the durable drop-forged steel head easily splits wood for a campfire or stove, while the flat edge works wonders for driving tent stakes into hard ground. When it's time to pack up, pulling your tent stakes is easy with the notch cut into the head. Durable and well built, the Coleman Camp Axe is perfect for the campsite, wooded terrain, or the backyard. The axe is equipped with a drop-forged carbon-steel axe head that easily splits wood into kindling, along with a forged steel handle and an ergonomic nonslip grip. With the Coleman Camp Axe, you'll be ready for any camping contingency.","Extremely dull, the head is very small. Had to grind it down forever to get it sharp enough to cut anything. It's extremely heavy for as small as it is. I was very disappointed all around. Spend a little more and get an axe that doesn't suck",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Knives & Tools,Axes & Hatchets
27335,B00GLL7GVS,3.0,Coleman 16 Can Removable Liner Cooler,"Keep your food and snacks cool from the park to the campsite with a Coleman 16 Can Removable Liner Cooler. In addition to the leak-free main compartment that's perfect for using with ice, the zippered front pocket lets you store extra snacks and small gear. The bungee cord on the lid also provides quick access to other items. Antimicrobial, product-protecting properties are built into the flexible lining to resist odor, mold and mildew, making it easy to clean between uses.",Strap not long enough to shoulder carry well and side pockets are useless.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
11411,B00168XMDM,4.0,Coleman Camp Axe,"Get the right tool for multiple jobs when you're at the campsite with the Coleman Camp Axe. The sharp edge of the durable drop-forged steel head easily splits wood for a campfire or stove, while the flat edge works wonders for driving tent stakes into hard ground. When it's time to pack up, pulling your tent stakes is easy with the notch cut into the head. Durable and well built, the Coleman Camp Axe is perfect for the campsite, wooded terrain, or the backyard. The axe is equipped with a drop-forged carbon-steel axe head that easily splits wood into kindling, along with a forged steel handle and an ergonomic nonslip grip. With the Coleman Camp Axe, you'll be ready for any camping contingency.","cant say i love it, seems to be solid, i have not tested it yet to see how it holds an edge. as others have said, it will need sharpening.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Knives & Tools,Axes & Hatchets
18760,B0043AK0O4,3.0,Coleman Pack-Away Camping Cot,"Bring along a perfect relaxation spot on your next camping trip with the Coleman Pack-Away Camping Cot. Ideal for sitting, reclining, and sleeping, this versatile camping cot features an extra-wide design that provides ample resting room. It also comes equipped with a convenient removable side table with a cup holder, where you can easily keep drinks, magazines, and other personal items. The steel frame can support up to 300 pounds and is built to withstand season after season of rugged use. Thanks to its folding, portable design and included carry bag, this camping cot fits inside most car trunks and is easy to transport. The Coleman Pack-Away Camping Cot accommodates most people up to 6 feet 6 inches tall.","It's very comfortable and makes tent camping great. The reason I didn't score it higher is because folding the legs is not the easiest. The other minor issue is when completely open, the legs tend to collapse relatively easy when no wait is applied.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Cots & Hammocks
4132,B0009PUS6M,3.0,"Coleman PowerPack Propane Stove, Single Burner","A handy cooking companion for camping and outdoor adventures, the Coleman PowerPack Propane Stove, Single Burner, combines performance with an ultra-portable design. This camping stove fits a large 12-inch pan on its steady base and pot support system. The portable stove comes equipped with an adjustable burner that lets you precisely control the cooking temperature and lasts up to 3 hours on high on one 16.4 oz. propane cylinder (sold separately). PerfectFlow pressure-control technology delivers steady heat output while cooking, and PerfectHeat technology promotes efficient fuel usage. When mealtime is over, the durable chrome-plated grate is removable for easy cleaning. Perfect for camping, backpacking, and other outdoor occasions, this compact camp stove is designed to produce up to 7,500 total BTUs of cooking power from a single 3-inch burner, giving you the ability to prepare a wide range of hot foods at the campsite. The Coleman 5453A700 Powerpack Single-burner Low-profile Propane Stove is pretty much as easy as it gets. The Powerpack's fully adjustable flame lets you boil water or simmer chili, while the PerfectFlow system of pressure-regulated propane provides consistent cooking performance (without flaring or flickering) by producing a steady fuel stream, even in cold weather, high altitudes, or when fuel is low. This Coleman stove is constructed of an aluminized-steel cooktop and removable, nickel-chrome grates so you spend your time on the trail instead of on cleanup duty. The large 3.25-inch, 7,500 BTU burner is to the side of the propane cylinder in a low-profile fashion that ensures this burner will always be one of Coleman's easiest and best. <strong>Manufacturer Warranty</strong><br> Limited lifetime warranty",Works as describe and useful.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
