review_id,asin,overall,title,description,reviewText,cat_l1,cat_l2,cat_l3,cat_l4,cat_l5
20058,B004G7NCFI,2.0,Coleman LED Camp Lantern,"Light up the night with a Coleman 4AA LED Camp Lantern. Five bright white LEDs produce 54 lumens of effective, efficient light output that you can take with you wherever you go outside and indoors. The lantern boasts a long runtime of on four AA-cell batteries, so the sun will come up long before you need fresh power. The lightweight, durable, weather-resistant construction will withstand the elements, for illumination that keeps up with you, whatever the adventure.",So small. I must have overlooked that fact when researching for a decent camp table sized lantern. What an embarrassment. Can be used inside a small tent at best.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
12928,B00168QAGS,1.0,Coleman 8D Family Size LED Lantern,"The Coleman 8D Family-Size LED Lantern is a strong, reliable light source for camping, fishing, travel, and as a standby for power outages and other emergencies. The bright, long-lasting Cree XR-E LED provides 170 lumens on the ""high"" setting. The innovative conical reflector diffuses and disseminates light for a wide, spotlight-like area of illumination. The lantern runs for a full 66 hours on low and 32 hours on high, with a set of 8 D-cell batteries (not included). It even sports a ""nightlight"" setting. The LED Lantern is weather-resistant, with durable ABS housing, a snug fit clear globe, chrome-plated globe guards, and an overlapping ventilator top for duty in the great outdoors. A bail handle makes the lantern easy to hang up, carry, pack and store. The Coleman 8D Family-Size LED Lantern provides a strong and reliable light source for camping, fishing, travel, and as a standby for power outages and other emergencies. The bright, long-lasting Cree XR-E LED provides 170 lumens on the ""high"" setting and will not heat up under extended use, making it a safe option for families. The light is equipped with an innovative conical reflector that diffuses and disseminates light for a wide, spotlight-like area of illumination. With three settings, low, high, and nightlight, the lantern offers impressive runtimes of 66 hours on low and 32 hours on high, with a set of 8 D-cell batteries (not included). Designed for all-purpose and outdoors use, the lantern boasts a durable weather-resistant ABS housing, a snug fit clear globe, chrome-plated rhino guards, and an overlapping ventilator top. A bail handle makes the lantern easy to hang up, carry, pack, and store. <b>Features and Specifications:</b><ul> <li>Light settings: high; low; nightlight <li>Maximum output: 175 lumens (high) <li>Run times: 66 hours on low; 32 hours on high <li>Four-position switch: Off/High/Low/Nightlight <li>Durable chrome-plated rhino guard <li>Weather resistant ABS housing <li>Snug fit clear globe <li>Bail handle <li>Cool touch LED <li>Weight: 3.26 pounds without batteries <li>Dimensions: 11.81 by 6.53 to 7.28 inches (HxW) <li>Operates: 8D batteries (sold separately) <li>Made in China </ul>",I refuse to by cheap Chinese made Coleman products,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
23015,B006HFA1YC,4.0,Coleman 9-Can Soft Cooler with Removable Liner,"Keep food and drinks cold with the Coleman Soft Cooler. This compact, portable cooler bag holds up to nine cans and offers plenty of space for a family picnic or game-day snacks. Heat-welded seams in the zippered main compartment prevent leaks and maintain a cold environment, while the removable hard plastic liner fits snugly inside the soft cooler and allows you to easily dump out any ice melt. When not using the hard plastic liner, you can use ice substitutes to keep contents cold and dry. The cooler bag's easy-clean interior has an antimicrobial lining to resist formation of mold, mildew, fungus, and odor. A zippered front pocket, pocket under the lid, and two side mesh pockets make it easy to carry water bottles, snacks, silverware, and other accessories. You can also secure items to the top with the convenient bungee cords built into the lid. An adjustable shoulder strap lets you comfortably carry the cooler anywhere you go.",The bag wasn't as handy and was way too bulky for the train commute i had to make daily so,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
23205,B006JH1JPS,4.0,Coleman Double-High Supportrest.,"Get in and out of bed easier with a Coleman QuickBed Queen Double High Airbed. The added height and 35 comfort coils provide superior support, while a soft top offers relaxation for sleepers on the go. With durable PVC construction and the Airtight System, your airbed is guaranteed to keep its customized firmness all night long. The integrated Wrap 'N' Roll Storage System allows you to fold, roll and store the airbed quickly-making cleanup easy. Its designed to fit standard queen size sheets.",My daughter loves it,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Air Mattresses
20722,B004J2GUP4,3.0,Coleman Dome Tent for Camping | Sundome Tent with Easy Setup,"The Coleman Sundome 6, 10'x10', dome tent is part of the classic Sundome series of tents from Coleman. The Sundome 6 sleeps 6 happy campers and includes a large door for easy entry/exit with a hooded fly to provide ventilation even in rain. A large rear hooded window also provides airflow for cross ventilation. Mesh vents on the roof provide additional ventilation and the rugged 1000D polyethylene floor is a bathtub style (wraps up the sides) for extreme weather protection and has welded seams, even in the corners, to guard against a leaky floor. The coated polyester fabrics on the fly and walls are rugged and durable. Like all Coleman Sundome tents it is easy to set up or take down and features an Electrical Access Port, a ground vent and an interior mesh storage pocket.Freestanding design is easy to set up and take down.2 windows and roof vents for maximum ventilation and comfort.Mesh roof aids in ventilation and reduces condensation.Shockcorded fiberglass frame for easy set up.Polyester fly is tough and durable and won't stretch when wet.1 zippered Electrical Access Port to run AC power into the tent.1 vented Cool Air Port for increased ventilation and comfort.1 interior storage pocket.Easy convenient clip and continuous pole sleeve construction.Pin and ring pole to body connection is fast and simple.External guy points to keep the tent stable in storms and high winds.Instructions sewn to carry bag so they are easy to find and hard to lose.All carry sacks and stakes included.Includes convenient flashlight loop on the ceiling.Fire retardant.Import.","the tent has some nice features. The only bad thing is lack of ventilation with the rain fly on. I guess if I wasn't worried about rain I could have left the rainfly off-
Roomy for 2 people with COTS but sleeping bag users might bet 6 in it- would be very tight.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
11747,B00168XMDM,3.0,Coleman Camp Axe,"Get the right tool for multiple jobs when you're at the campsite with the Coleman Camp Axe. The sharp edge of the durable drop-forged steel head easily splits wood for a campfire or stove, while the flat edge works wonders for driving tent stakes into hard ground. When it's time to pack up, pulling your tent stakes is easy with the notch cut into the head. Durable and well built, the Coleman Camp Axe is perfect for the campsite, wooded terrain, or the backyard. The axe is equipped with a drop-forged carbon-steel axe head that easily splits wood into kindling, along with a forged steel handle and an ergonomic nonslip grip. With the Coleman Camp Axe, you'll be ready for any camping contingency.","As far as splitting logs, this thing just doesn't seem to cut it (no pun intended).
As the back side being a hammer and having a nail remover notch however, I really do like it, and it has proved more useful than the axe itself.
If you're trying to split logs with this, I would just hit the log as hard as you can and wedge the blade into the log. Then hit the back of the axe with something else to get it to split. Also definitely pick up a sharpening tool, as axes are sharpened to a different degree than knives.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Knives & Tools,Axes & Hatchets
26489,B00F3S5QJE,4.0,Coleman Propane Grill | RoadTrip LXE Portable Gas Grill,"Stop manhandling those heavy, bulky backyard beasts and show off as the grill master with the Coleman RoadTrip LXE Propane Grill. It's easy to tote around and set up. Just fold it up, roll it with one hand to your favorite cooking spot and set it up in a matter of seconds with the lift and lock system. The grill comes equipped with durable cast-iron grilling surfaces. (Coleman RoadTrip pot support and griddles are available separately.) When you're ready to grill, push a button to ignite the InstaStart matchless lighting system. Cook for more than an hour on one propane cylinder with 20,000 BTUs of power on 285 sq. in. (1838.7 sq. cm) of cooking surface. It's perfect for BBQs, picnics, tailgating, camping or a night on the patio. When you're ready to leave, it folds down small enough to fit in the back of most car trunks.",hard to clean but really good grill,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
27951,B00ISKDOES,2.0,Coleman Party Propane Grill,"Enjoy easy outdoor grilling during camping trips, picnics, and tailgating parties with the Coleman Party Propane Grill. This BBQ grill combines a compact, portable design with convenient features that facilitate grilling in tough conditions. The grill's adjustable burner offers 8,000 BTUs of heat, giving you enough cooking power to prepare a variety of foods, from grilled veggies to hot dogs. The InstaStart ignition allows you to light the burner with the push of a button. Ideal for summer cookouts, this portable propane grill also excels in chilly conditions thanks to PerfectFlow technology, which helps ensure steady heat output. When you're finished grilling, the legs detach and fit inside the grill for convenient transport and storage. And thanks to its dishwasher-safe components, this camping grill is easy to clean.","This is the third of these Coleman Party grills which I have purchased over the years. I have put them through their paces over the years and they are absolutely my go-to unit for simple camping (i.e. one/two people with simple meal plan). I purchased this unit without looking at all the product details. I received unit today and went looking for the pot support and nylon storage bag...both incredibly good and useful for the full enjoyment of this stove. In going back to the Amazon listing I realized that Coleman no longer ships this unit with a bag or pot support. A bit miffed in this learning, but, I wanted the complete stove...so, I thought that Coleman would be offering these items as accessories for additional cost. What I learned was that you can buy a bag, but frankly you can buy the random nylon storage sack from numerous vendors at a lower cost. The real issue is that Coleman has apparently discontinued sale of the pot support. After spending quite a bit of non-rewarding time searching the internet, I could not come up with an OEM or Non-OEM direct replacement. Very disappointing that Coleman eliminated a vitally important element from what was a GREAT stove.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
6372,B0009PURJK,4.0,Coleman Fuel Filler,Avoid the mess of spilling your Coleman Liquid Fuel with help from a Coleman Fuel Filler. This attachment simply screws onto any Coleman Liquid Fuel can spout and acts as a funnel to the appliance.,WORKS GOOD IF YOU ALWAYS OVER FILL THE OLD WAY LIKE I DID.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stove Accessories
1152,B0009PUQ6O,3.0,Coleman 4D Rugged Personal Size Rugged Lantern,"Built for outdoor use, so it's perfect for camping, hunting, and other activity, the Coleman 4D Rugged Personal Size Lantern sheds 140 lumens of light on the High setting. Sporting a 7-watt fluorescent twin U-tube for a brighter, whiter light, the lantern runs cool to the touch for safety. It operates on 4 D batteries (not included), running for up to 23 hours on Low and 14 hours on High. Bulb replacement is a snap, thanks to the quick-release system. The Lantern's rugged design is weather-resistant and shatter-resistant, including a non-slip, rubberized handle for comfortable carrying, and heavy-duty thermoplastic and rubber construction so it stands up to heavy use in the outdoors. Lantern measures approximately 11 x 7 x 7 and weighs 1.81 pounds without batteries. The Coleman 5326A700 Rugged 4D Battery-powered U-tube Lantern lets you bring light with you wherever you go without the smell and danger of spilled fuel. The Rugged lantern runs on four D-cell batteries (not included) and provides light for up to 23 hours on low, or 14 hours on high. The seven-watt fluorescent U-tube creates a brighter and whiter light with less power. The rugged exterior is designed to be both weather-resistant and shatter-resistant and includes a non-slip rubberized grip handle, while the bulb on this Coleman lantern utilizes an unique, quick-release system that makes it easy to replace. Convenient, durable, and affordable, this battery-powered lantern is perfect for any use, inside or out. <strong>Manufacturer Warranty</strong><br> Five-year warranty","i would hardly call this a ""personal size"". It's more of a family size. used this for bike camping, way too big. Would prefer something much smaller. this would be better for car camping.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
8551,B000J065FK,2.0,Coleman 2000026606 Insta-Clip Tube Lantern Mantle,"Insta-Clip Tube Lantern Mantle, Fits Lantern Models #2000 Series &amp; Model #2500.","$6.60 to ship a 4 dollar mantle?

OK - positives - the single mantle and new northstar electric start lanterns are like having a lamp around and work great - light output is aboiut 100w or more on high, and they can be turned way down low for a night light.

The mantle leaves something to be desired.  First time I ""clipped"" mine on everything was fine - ready to do the burnoff.  Ash was fine after the burnoff.  Time to light up.  Light went fine until the tie clips got red hot and thats when problems started.  There's something called the coefficient of thermal expansion.  Take the heat into consideration and pow, the clip undoes itself, wrecknig the mantle at the same time.

Ok - now its time to buy a new mantle.  4 buck mantle - 6.60 to ship it to me.  10.60 for a piece of ash.  I think its cheaper in nevada.

My parting advice - make sure you really tie those clips on good and tight and snug before you burn the mantle the first time.  Next time I find a mantle somewhere (of course nobody stocks these in the store) I'm going to take a pair of pliers and twist those little spring things so they can stay put in the groove provided in the lamp.

Maybe then my price/hr of usage will go down.  It costs more for mantles now than for propane!",,,,,
23832,B0073WJACW,2.0,Coleman ComfortSmart Cot,,Way too heavy. It was to be used in our 'panic room'.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Cots & Hammocks
24105,B0075D2J2C,4.0,Coleman ComfortSmart Cot,,"I ordered two of these so my wife and I can sleep on the porch now that it is cooler. They seem to be very well made and are comfortable. Time will tell. The only thing about them is that they are not really long beds. I am 6'2"" and I cannot stretch out. I think the tallest person that can lay on the coat straight would be 5'6"". Not a real problem. I will bend my legs when I sleep on the cot. After all, a 6'3"" cot would be rather large to carry around even when folded. Nice product.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Cots & Hammocks
3398,B0009PURJA,3.0,Coleman Camp Oven,"Bring the joy of fresh-baked muffins, cinnamon rolls, cornbread, and other treats to any campsite with the Coleman Camp Oven. Designed to fit neatly on Coleman propane and liquid fuel camp stoves, this portable oven gives you the ability to bake treats or keep food warm while spending time outdoors. The included interior rack adjusts to 3 heights, while the easy-to-read thermometer lets you bake with confidence. This portable oven is made from smooth aluminized steel that resists corrosion and scratches and wipes clean easily, and it folds flat for convenient carrying and storage when its time to pack up camp. Camping stoves and other cooking accessories have made it possible to cook most things outdoors, but baked goods have always been out of the question. Until now, that is. Made of smooth aluminized steel, the Coleman camping oven lets you bake a batch of muffins, biscuits, or rolls right at the campsite. <table align=right width=300 cellpadding=10> <tr><td><img src=""https://images-na.ssl-images-amazon.com/images/G/01/stores/sport-goods/B0009PURJA-1.jpg"" border=0 align=top><br><br><small><i><b>The Coleman camping oven is designed to sit on a two- or three-burner camping stove.</b></i></small></td></tr></table>The oven doesn't require electric or gas power to work. Instead, campers simply place the oven on top of a Coleman two- or three-burner stove, which provides all the heat you need to bake your favorite dishes. The oven also offers such baking essentials as an adjustable steel bake rack and an easy-to-read thermometer. And when you're done baking, the oven folds flat for easy storage. Made in China, the Coleman camping oven measures 12 by 12 by 12 inches (W x H x D) when standing and weighs 7 pounds. <b>About Coleman</b><br> More than 100 years ago, a young man with an entrepreneurial spirit and a better idea began manufacturing lanterns in Wichita, Kansas. His name was W.C. Coleman, and the company he founded would change life in America. A man plagued with such poor vision he sometimes had to ask classmates to read aloud to him, Coleman saw a brilliant light in 1900 in a drugstore window that stopped him in his tracks. He inquired about the light inside and discovered he was able to read even the small print on a medicine bottle by the illumination. The lamps had mantles, not wicks, and were fueled by gasoline under pressure instead of coal oil. Soon afterward, Coleman started a lighting service that offered a ""no light, no pay"" clause--a big step forward for merchants who were burned by inferior products that rarely worked--and drew substantial interest from businesses that wanted to keep their lights on after dark. In the ensuing years, Coleman expanded its product line well beyond lanterns. The company's current catalog is thick with products that make spending time outdoors a pleasure. There are coolers that keep food and drinks cold for days on end, comfortable airbeds that won't deflate during the night, a complete line of LED lights that last for years, powerful portable grills that cook with an authentic open-grill flame, and much, much more. Coleman has truly fashioned much of our outdoor camping experience, and expects to do so for generations to come.",The temp gage shows approximately 50 degrees cooler than the actual temp. Made with very thin material. It works with some practice and after determining the actual temp.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,
26814,B00FF3AMAK,4.0,Coleman EasyStay Single High Airbed,"Pack lightweight support with a Coleman Quickbed Lite Airbed. With its internal coils, you ll rest on superior comfort and support, while a soft top offers relaxation for sleepers who are on the go. Once you determine your perfect firmness, it will be yours all night long with the airtight system that's guaranteed not to leak and the easy to use double lock valve that also helps inflate and deflate the bed quickly. When you're ready to pack up, the built in storage system makes putting the bed away a matter of folding it, rolling it and storing it.","Sleep comfortably for 5 nights during our family camping but need to inflate after couple of nights to adjust the firmness of the airbed. Not bad after all, exactly what the product info stated.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Pads
30418,B000J084KY,2.0,"Coleman Tie-Style Mantle, 4-Pack",Coleman 3000004344 mantle sock tie 4Pk. Camping lights lanterns. Made of the highest quality materials. Camping lights lanterns,They worked but just seem to burn up over half way disintegrated upon first ignition,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lantern Accessories
20360,B004J2GUOU,2.0,Coleman Dome Tent for Camping | Sundome Tent with Easy Setup,""" The Coleman Sundome 4-Person Tent is designed for quick and easy setup, so you can spend more time enjoying the outdoors. Great for camping in warm weather, this backpacking tent is designed with large windows and a ground vent to help push warm air up and out to keep you comfortable. The WeatherTec system with patented welded floors and inverted seams helps ensure you stay dry if the weather turns, while the sturdy frame with Insta-Clip pole attachments stands up to 35+ mph winds. A rainfly with an integrated door awning is included to help keep rain from getting into the tent, and the durable Polyguard 2X double-thick fabric is designed to withstand the elements for reliable use season after season. This dome tent offers enough room for one queen size air mattress and comes with built-in storage pockets to help keep your gear organized. An E-Port makes it easy to bring electrical power inside the tent. The Coleman Sundome 4-Person Tent sets up in only 10 minutes thanks to snag-free continuous pole sleeves and packs away compactly in the included carry bag.","While the tent was cheap and affordable, it was very easily pushed around by a moderate amount of wind. Due to this, the tent was almost flattened on one side. Attaching the guyline did not do much to remedy this situation. I would not recommend this tent to others.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
22813,B006HFBQ0K,3.0,Coleman 16-Can Soft Cooler with Removable Liner,"The Coleman 16-Can Soft Cooler goes with you to picnics, BBQs, camping, sporting events, tailgates and beyond. It holds 16 cans inside, and features plenty of extra storage space in its front zippered pocket, side mesh pockets, and mesh pocket in the lid. There are even bungees on the lid for stowing more extras! Sporting an adjustable shoulder strap, the cooler is soft on the outside for comfortable carrying, and has a hard plastic liner inside to protect your food from being crushed. The liner material is FDA approved for food contact, and is removable for easy cleaning. The Soft Cooler provides antimicrobial protection, to resist odors, mold, and mildew.",It's skinnier than I anticipated and taller. I was hoping it to be wider and shorter but it works very well.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
4302,B0009PUPX8,5.0,Coleman 2 Burner Dual Fuel Compact Liquid Fuel Stove,"Stove, 2-Burner Standard Compact, Dual Fuel. Whether you're staying in a cabin, tent, or under the stars, the Coleman 424-700G Two-burner Compact Dual-fuel Stove will enhance any camping adventure. Equipped with one 7,500 BTU burner and one 6,500 BTU burner, you can whip up a meal in minutes. The Coleman stove operates on clean-burning Coleman Fuel or unleaded gas and one tank gives you two hours of burn time. This stove can boil a quart of water in four minutes. All this in an amazingly small package of 17.75-inches by 11.5-inches by 4.875-inches when closed for easy packing.",Excellent stove.  Especially for making larger more complicated meals.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
4371,B0009PUR86,3.0,"Coleman 24-Piece Enamel Dinnerware Set, Red","Serve up your favorite foods around the campfire or portable stove with the Coleman 24-Piece Enamel Dinnerware Set. Made of double-fired enamel and featuring a timeless red speckled design, this outdoor dinnerware set offers classic style and durability and is dishwasher safe for easy cleaning. This 24-piece set includes four 10-inch dinner plates, four 12-ounce coffee mugs with handles, and four 6-inch bowls, making it a great choice for family meals at picnics, BBQs, and campsites. It also includes a silverware kit with four plastic-handled forks, spoons, and knives stored in a convenient roll-up pouch for easy organization and storage. Ideal for camping, picnicking, and even backyard use, this set of Coleman speckled dinnerware includes everything you need to eat a meal under the stars. The 24-piece set is outfitted with four 10-inch dinner plates, four 10-ounce mugs, and four 6-inch bowls, giving you and three co-campers enough containers for a main course, a side salad, and an after-dinner hot chocolate. In addition, the set comes with four knives, four spoons, and four forks, so you don't need to rely on plastic silverware when eating. Best of all, the set is durable and dishwasher-safe, with a red-speckled enamel surface that holds up to heavy use. The silverware also includes a compact carrying case to keep the cutlery bunched together. <strong>About Coleman</strong><br> The Coleman Company has been creating and innovating products for recreational outdoor use since W.C. Coleman started selling gasoline-powered lanterns in 1900. Inventor of the hugely popular fold-up camp stove, Coleman developed a plastic liner for his galvanized steel coolers in 1957--the birth of the modern cooler--and the company has been improving their utility and design ever since. The array of products that bear the Coleman name now includes just about everything you might need to work or play outdoors, from tents and sleeping bags to boats, backpacks, and furniture.","Good to set cheep paper plates on, Works as it should",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Dishes & Utensils
11420,B00168XMDM,5.0,Coleman Camp Axe,"Get the right tool for multiple jobs when you're at the campsite with the Coleman Camp Axe. The sharp edge of the durable drop-forged steel head easily splits wood for a campfire or stove, while the flat edge works wonders for driving tent stakes into hard ground. When it's time to pack up, pulling your tent stakes is easy with the notch cut into the head. Durable and well built, the Coleman Camp Axe is perfect for the campsite, wooded terrain, or the backyard. The axe is equipped with a drop-forged carbon-steel axe head that easily splits wood into kindling, along with a forged steel handle and an ergonomic nonslip grip. With the Coleman Camp Axe, you'll be ready for any camping contingency.",Good product!,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Knives & Tools,Axes & Hatchets
11010,B00168ZJWY,1.0,Coleman Rest Easy Camp Pad,Get a good night's rest with the Coleman Rest Easy Camp Pad. The closed cell foam protects you from uncomfortable surfaces and helps insulate you from the cold ground.,"I wasn't expecting much, but this is worse than the Ozark $6 brand you can get at Walmart.  I didn't think you could get more basic than the Ozark brand, but I was very wrong.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Pads
21846,B006GJ8PFG,1.0,Coleman Rainfly Accessory for 6-Person Instant Tent,"Get better airflow with the Coleman Rainfly Accessory for 6-Person Instant Tent. This rainfly for the Coleman 6-Person Instant Tent, 10 x 9, allows you to crack your windows during a downpour and still stay dry. Get better airflow when camping in your Coleman Instant six-person tent with this Instant tent rainfly. Coleman tents are well sealed and protected from the rain, so campers sometime lose airflow when it starts to pour. Designed for Coleman's 10-by-9-foot Instant tents, the rainfly not only provides added protection from the weather, but it also allows you to crack your windows during a storm and still stay dry. Plus, the rainfly creates a spacious vestibule outside--perfect for stowing shoes and other gear. <br> <div class=""aplus""> <h4>Coleman Instant Tent Buying Guide</h4> <head> <meta content=""text/html; charset=ISO-8859-1"" http-equiv=""Content-Type""> <title></title> </head> <body> <div class=""singlecolumnminwidth"" id=""divsinglecolumnminwidth""> <div> <div id=""product-description_feature_div""> <div class=""bucket"" id=""productDescription""> <div class=""content""> <div class=""productDescriptionWrapper""> <div class=""productDescriptionWrapper""> <div class=""aplus""> <div> <table style=""height: 525px;"" align=""center"" border=""0"" width=""900""> <tbody> <tr> <th></th> <th style=""text-align: center;""><a href=""http://www.amazon.com/dp/B004E4AVY8""><strong>Coleman 4-Person Instant Tent</strong></th> <th style=""text-align: center;""><a href=""http://www.amazon.com/dp/B004E4ERHA""><strong>Coleman 6-Person Instant Tent</strong></th> <th style=""text-align: center;""><a href=""http://www.amazon.com/dp/B004E4IAPU""><strong>Coleman 14x8 Foot 8-Person Instant Tent </strong></th> <th style=""text-align: center;""><a href=""http://www.amazon.com/dp/B003QUT9OE""><strong>Coleman 14x10 Foot 8-Person Instant Tent </strong></th> </tr> <tr> <td>Footprint</td> <td style=""text-align: center;"">8' x 7'</td> <td style=""text-align: center;"">10' x 9'</td> <td style=""text-align: center;"">14' x 8'</td> <td style=""text-align: center;"">14' x 10'</td> </tr> <tr> <td>Center Height</td> <td style=""text-align: center;"">4' 11""</td> <td style=""text-align: center;"">5' 11""</td> <td style=""text-align: center;"">6' 4""</td> <td style=""text-align: center;"">6' 5""</td> </tr> <tr> <td>Doors</td> <td style=""text-align: center;"">1</td> <td style=""text-align: center;"">1</td> <td style=""text-align: center;"">1</td> <td style=""text-align: center;"">2</td> </tr> <tr> <td>Sleeps</td> <td style=""text-align: center;"">4</td> <td style=""text-align: center;"">6</td> <td style=""text-align: center;"">8</td> <td style=""text-align: center;"">8</td> </tr> <tr> <td>Inner Tent</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> </tr> <tr> <td></td> <td style=""text-align: center;"">Polyester Mesh 68D</td> <td style=""text-align: center;"">Polyester Mesh 68D</td> <td style=""text-align: center;"">Polyester Mesh 68D</td> <td style=""text-align: center;"">Polyester Mesh 68D</td> </tr> <tr> <td>Floor</td> <td style=""text-align: center;"">Polythylene 1000D</td> <td style=""text-align: center;"">Polythylene 1000D</td> <td style=""text-align: center;"">Polythylene 1000D</td> <td style=""text-align: center;"">Polythylene 1000D</td> </tr> <tr> <td>Poles</td> <td style=""text-align: center;"">16-mm and 20-mm steel</td> <td style=""text-align: center;"">16-mm and 20-mm steel</td> <td style=""text-align: center;"">16-mm, 20-mm and 22-mm steel</td> <td style=""text-align: center;"">16-mm, 20-mm and 22-mm steel</td> </tr> <tr> <td>Rainfly</td> <td style=""text-align: center;""><a href=""http://www.amazon.com/dp/B006GJ8NX0""><strong>Rainfly for Coleman 4-Person Instant Tent</strong></td> <td style=""text-align: center;""><a href=""http://www.amazon.com/dp/B006GJ8PFG""><strong>Rainfly for Coleman 6-Person Instant Tent</strong></td> <td style=""text-align: center;""><a href=""http://www.amazon.com/dp/B006GJ8Q7S""><strong>Rainfly for Coleman 14X8 Foot 8-Person Instant Tent</strong></td> <td style=""text-align: center;""><strong>Coming Soon</strong></td> </tr> <tr> <td>Flysheet Material</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> <td style=""text-align: center;"">Polyster Taffeta 150D</td> </tr> </tbody> </table> <br> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </body> </div class=""aplus"">","Did not come even close to fitting.  Package wase marked for size in two
Different places and for two different size tents. Appeared that vendor put a paper label to re label it for my rent when it clearly was labeled originally for a larger tent. Did not come close to
Fitting
My tent. Will use to
Cover
Firewood this winter.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tent Accessories
23042,B006J3EEHM,4.0,Coleman Stainless Steel Mess Kit,"Cook up and enjoy just about any meal on the trail with a compact Coleman Stainless Steel Mess Kit. The entire 6-piece set nestles inside the stock pot. Take the stock pot apart and the bottom turns into a sauce pan and the lid turns into a separate frying pan with a locking, interchangeable handle. When the meal is done, enjoy it from the included BPA-free bowl and mug. When you're done, wash the dishes in the mesh dip bag and pack it all up for the next adventure.","Used these on a Coleman camping stove, the pots were fine in size for cooking for 3 people (when cooking for all 5 of us, we'd make two batches).  The detachable handle works great, I just don't know why one is not able to purchase extra of these, for added convenience; I tried.  Burned food (hard to avoid completely on the camping stove, which is very high heat) is a pain to totally scrub off, and there was a tad of warping, but still fit together, and worked & packed up fine.  The plastic bowl & cup turned out to be handy, too.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Dishes & Utensils
42,B00005JD40,1.0,Coleman Rechargeable QuickPump Unit,"Bring your Coleman Rechargeable QuickPump Unit on your trip and inflate your air mattress at lightning speedwell, almost. More like two minutes. This handy pump inflates products that feature Coleman's Double Lock Valves, Boston valves, and, with adapters (included), pinch valves. Use the re-charger to re-juice the QuickPump whenever you're near an outlet.<br /><br /><b>Product Features</b><ul style=""list-style-type: disc; margin-left: 25px;""><li>Material:</li><li>Weight:</li><li>Recommended Use: Car camping, travel, inflating air mattresses</li><li>Manufacturer Warranty:</li><li>Country of Origin: China</li></ul>","Terrible pump. I fully charged it and once we pulled it out to use for our air mattress, the air came out ridiculously slow and barely did anything to inflate the mattress. Tried to recharge it again but it won't even charge. Don't waste your money. We bought a similar coleman pump that uses batteries and it works 100x better.",Sports & Outdoors,Sports & Fitness,Accessories,Inflation Devices & Accessories,
