review_id,asin,overall,title,description,reviewText,cat_l1,cat_l2,cat_l3,cat_l4,cat_l5
13276,B00168PI4S,2.0,"Coleman Jug With Water Carrier, 5 Gallons, Blue","Coleman, 5 gallon, blue, poly Lite water carrier, molded in handle & hand grip, fast flow spigot stores on the handle when not in use, non-insulated, polyethylene case resists scratches & dents. Comfortably port water to your campsite, picnic, boat, and beyond with the Coleman 5-gallon water carrier. The carrier features a tough polyethylene construction that's scratch- and impact-resistant, helping it hold up to rough handling. More importantly, the carrier's fast-flow spigot delivers instant water access; no more struggling to tip the carrier each time you fill up your water bottle. The carrier also includes a built-in molded handle and handgrip for comfortable, easy carrying.","Yup, spigot top leaks when left on side",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Hydration & Filtration,
7072,B0009V1BDA,4.0,Coleman Propane Grill | RoadTrip LXE Portable Gas Grill,"Stop manhandling those heavy, bulky backyard beasts and show off as the grill master with the Coleman RoadTrip LXE Propane Grill. It's easy to tote around and set up. Just fold it up, roll it with one hand to your favorite cooking spot and set it up in a matter of seconds with the lift and lock system. The grill comes equipped with durable cast-iron grilling surfaces. (Coleman RoadTrip pot support and griddles are available separately.) When you're ready to grill, push a button to ignite the InstaStart matchless lighting system. Cook for more than an hour on one propane cylinder with 20,000 BTUs of power on 285 sq. in. (1838.7 sq. cm) of cooking surface. It's perfect for BBQs, picnics, tailgating, camping or a night on the patio. When you're ready to leave, it folds down small enough to fit in the back of most car trunks.","Great grill for camping, does have a little uneven heat just have to pay attention to where you cook your food at, seems a little hotter in the middle",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
3908,B0009PUQ8M,1.0,Coleman Tent Kit,"Set up the tent quickly with the steel tent pegs and rubber mallet. Keep it clean for the entire campout with the nesting hand broom and dustpan. When the fun is done, use the tent stake puller to get the pegs out of the ground easily. All four of these important tools fit nicely inside the mesh carry bag for the next adventure.","Received product today. The shaft of the mallet was cracked from hilt to head. Not entirely sure how someone didn't notice that before it got packed.  Let's see if replacement any better - hopefully receive before my next camping trip. Dustpan and 'brush' snaps together, which is convenient - very low profile as well. It could fit in one of the tent inner pockets. The bristles are white nylon, so looks a bit nicer than one in photo.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tent Accessories
10295,B00168NK9S,5.0,"Coleman PowerChill 3000001497 Thermoelectric Cooler with Power Supply (40-Quart), Silver","Perfect for the office, dorm, RV, truck or car, the Coleman PowerChill Thermoelectric Cooler is fully portable, plugging into your vehicle's cigarette lighter. The PowerChill's new motor design provides quiet, long-lasting performance, cooling the contents down to 40-degreeF BELOW the surrounding temperature. The PowerChill is designed with many convenient features, including a patented, adjustable door that can open on the right or left side. The cooler can be used in two positions, either as an upright or a chest cooler. An adjustable shelf divider helps keep things organized inside. The PowerChill Cooler's molded handles make it easy to lift and carry. With a 40-quart interior that holds up to 44 cans of soda or beer in addition to snacks, the Coleman portable PowerChill thermoelectric cooler is ideal for the office, dorm, RV, truck, or car. The cooler is compatible with any vehicle's cigarette lighter. As a result, you can bring the PowerChill pretty much anywhere, from the campsite to the tailgater to your backyard BBQ. The PowerChill is equipped with a redesigned motor that provides quiet, long-lasting performance. The motor cools contents down to 40 degrees F <I>below</I> the surrounding temperature, so you don't have to fret once the ice starts melting in your standard cooler. The PowerChill includes several handy features, including a patented adjustable door that can open on both the right and left side, an adjustable shelf divider to keep things organized, and molded handles that make the cooler easy to lift and carry. The PowerChill even functions in two positions: upright or chest style. The PowerChill measures 15 by 21.75 by 17.125 inches (W x H x D). <b>About Coleman</b><br> More than 100 years ago, a young man with an entrepreneurial spirit and a better idea began manufacturing lanterns in Wichita, Kansas. His name was W.C. Coleman, and the company he founded would change life in America. A man plagued with such poor vision he sometimes had to ask classmates to read aloud to him, Coleman saw a brilliant light in 1900 in a drugstore window that stopped him in his tracks. He inquired about the light inside and discovered he was able to read even the small print on a medicine bottle by the illumination. The lamps had mantles, not wicks, and were fueled by gasoline under pressure instead of coal oil. Soon afterward, Coleman started a lighting service that offered a ""no light, no pay"" clause--a big step forward for merchants who were burned by inferior products that rarely worked--and drew substantial interest from businesses that wanted to keep their lights on after dark. In the ensuing years, Coleman expanded its product line well beyond lanterns. The company's current catalog is thick with products that make spending time outdoors a pleasure. There are coolers that keep food and drinks cold for days on end, comfortable airbeds that won't deflate during the night, a complete line of LED lights that last for years, powerful portable grills that cook with an authentic open-grill flame, and much, much more. Coleman has truly fashioned much of our outdoor camping experience, and expects to do so for generations to come.",Use it exactly as directions say. I place white tray under fan to keep fan safe n running with plenty of air space. I use it with lid up. I place it in middle seat of SUV n cord plugs into outlet under dash board. Great design n construction. Thrilled. Good price. Buy ac outlet right away by Coleman as well as you need to plan prior to your trip. It needs three hours start up time before you load it n need to use it. It can be used in hotel room as well.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,,
23010,B006HFA1YC,3.0,Coleman 9-Can Soft Cooler with Removable Liner,"Keep food and drinks cold with the Coleman Soft Cooler. This compact, portable cooler bag holds up to nine cans and offers plenty of space for a family picnic or game-day snacks. Heat-welded seams in the zippered main compartment prevent leaks and maintain a cold environment, while the removable hard plastic liner fits snugly inside the soft cooler and allows you to easily dump out any ice melt. When not using the hard plastic liner, you can use ice substitutes to keep contents cold and dry. The cooler bag's easy-clean interior has an antimicrobial lining to resist formation of mold, mildew, fungus, and odor. A zippered front pocket, pocket under the lid, and two side mesh pockets make it easy to carry water bottles, snacks, silverware, and other accessories. You can also secure items to the top with the convenient bungee cords built into the lid. An adjustable shoulder strap lets you comfortably carry the cooler anywhere you go.","Makes a pretty good daily lunch bag.  I've been using it for several months and the only problems I have had it keeping the strap on my shoulder.  The shoulder pad on the strap doesn't provide much ""grip"" and slides off the shoulder easily.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
15034,B001EN059I,4.0," Coleman 16-Quart Personal Wheeled Cooler, Blue ","Keep your food and drinks cold, and keep the fun going, for up to 2 days when you roll in with a Coleman 16 Quart Performance Wheeled Cooler. Large enough to hold 22 cans, you'll have plenty of space for refreshments for several people. Whether you're headed on an overnight camping trip, to a tailgate party, or across the ball field, the recessed wheels and long, telescoping handle let you roll up with hardly any effort. The additional molded handles make it easy to lift your cooler in and out of the car or onto a picnic bench. Coleman provides a convenient way to keep things cold, even when you're on-the-go, with the 16-Quart Personal Wheeled Cooler. This convenient cooler can hold up to 22 12-ounce cans or two 2-liter bottles upright and features traditional Coleman construction for rugged durability. Other features include an extendable handle that retracts for convenient storage and recessed wheels for easy transport to and from your favorite sporting events and outdoor activities. This durable Coleman cooler comes with a limited manufacturer's warranty. <b>About Coleman</b><br> The Coleman Company has been creating and innovating products for recreational outdoor use since W.C. Coleman started selling gasoline-powered lanterns in 1900. Inventor of the hugely popular fold-up camp stove, Coleman developed a plastic liner for his galvanized steel coolers in 1957--the birth of the modern cooler--and the company has been improving their utility and design ever since. The array of products that bear the Coleman name now includes just about everything you might need to work or play outdoors, from tents and sleeping bags to boats, backpacks, and furniture.",convenient for use in a hotel room where you have to walk down to the ice machine.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
22749,B006HFBQ0K,1.0,Coleman 16-Can Soft Cooler with Removable Liner,"The Coleman 16-Can Soft Cooler goes with you to picnics, BBQs, camping, sporting events, tailgates and beyond. It holds 16 cans inside, and features plenty of extra storage space in its front zippered pocket, side mesh pockets, and mesh pocket in the lid. There are even bungees on the lid for stowing more extras! Sporting an adjustable shoulder strap, the cooler is soft on the outside for comfortable carrying, and has a hard plastic liner inside to protect your food from being crushed. The liner material is FDA approved for food contact, and is removable for easy cleaning. The Soft Cooler provides antimicrobial protection, to resist odors, mold, and mildew.","First one I bought I struggled to unzip it the first time and once I did was greeted with a hole in the liner right above the zipper track.  Grrr.  I immediately returned and asked for a replacement.  Second one arrived (two days later, amazon is great), and I carefully as slow as I could trying my best to navigate around the corner of the top unzipped; snag!  Another hole :(. I took the hard white container out to see if the bag maybe would open and close easier, a little bit easier but definitely could forsee the zipper snagging and ripping the lining even more.  Feeling around the upper lining just above the zipper track (on the inside) I could feel a hard wire pushing forward.  Why??  This is just sooo poorly designed!  Why is this product getting such good reviews??  So I will be returning this one too and continuing my search for a cooler.  If you don't mind your bag getting holes in the liner than it seems fine otherwise.  I did not test to see how long it kept things cool but what do you expect from something small with a zipper?  If anyone knows a good cooler bag let me know ... I am looking for a zipper cooler with side pockets.  Easy sounding but hard to find thus far.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
15883,B001TS71NG,2.0,"Coleman Quad LED Lantern Special Edition Ultra Bright 190 Lumens, Red","Take the convenience of four lights in one with you with the Coleman Quad LED Lantern. Together the lantern shines 190 ultra-bright lumens for up to 75 hours. During an emergency, pop one of the four lights off the base for a personal flashlight. They recharge once theyre back on the base for hands-free light. The 24 LEDs last a lifetime, so they never need replacing and the lantern runs cool so its always safe to touch, even when its been on for hours. Combining an area light with four portable lanterns in a single clever unit, the Coleman LED Quad lantern is a versatile choice for indoor or outdoor use. The Quad is equipped with four removable LED panels that hold 24 LED lights total. Users can remove any of the four panels and use them independently, such as when needing a portable light for the bathroom or tent, or they can keep all four attached to the lantern and produce 190 total lumens of light. As a result, the Quad is the perfect light for group camping trips and any other occasion where folks might splinter off into smaller groups during the night. Each of the panels is a fully functioning light, with six 5mm white LEDs, a rechargeable NiMH battery, an independent on/off switch, and a top handle for carrying or hanging. The NiMH battery--which recharges when stored in the lantern base--provides up to 1.5 hours of light on its own. The lantern base, meanwhile, requires eight D-cell batteries (not included), which provide an approximate run time of 75 hours for the entire lantern. Other features include a main on/off switch located on top of the lantern, a light range of 26 feet, and a limited five-year warranty. <b>About Coleman</b><br> More than 100 years ago, a young man with an entrepreneurial spirit and a better idea began manufacturing lanterns in Wichita, Kansas. His name was W.C. Coleman, and the company he founded would change life in America. A man plagued with such poor vision he sometimes had to ask classmates to read aloud to him, Coleman saw a brilliant light in 1900 in a drugstore window that stopped him in his tracks. He inquired about the light inside and discovered he was able to read even the small print on a medicine bottle by the illumination. The lamps had mantles, not wicks, and were fueled by gasoline under pressure instead of coal oil. Soon afterward, Coleman started a lighting service that offered a ""no light, no pay"" clause--a big step forward for merchants who were burned by inferior products that rarely worked--and drew substantial interest from businesses that wanted to keep their lights on after dark. In the ensuing years, Coleman expanded its product line well beyond lanterns. The company's current catalog is thick with products that make spending time outdoors a pleasure. There are coolers that keep food and drinks cold for days on end, comfortable airbeds that won't deflate during the night, a complete line of LED lights that last for years, powerful portable grills that cook with an authentic open-grill flame, and much, much more. Coleman has truly fashioned much of our outdoor camping experience, and expects to do so for generations to come.","Admittedly, I had high expectations for this lantern, which it has failed to meet.

Conceptually, the lantern is well thought out.  I really like the idea of having multiple, detachable light modules that can be removed and used in isolation from the main unit.

HOWEVER, in terms of physical design, I have found this product to be unacceptable for its intended use as an emergency backup light.

Please consider (carefully) the following story from just yesterday:

Our commercial power went out about 5 PM, and the power company estimated it being brought back online by midnight.  So, time to pull out the backup lights, as we live in a rather dark and secluded area.

In a well lighted area, if you look at the top of the Coleman lantern, it has a carry handle on the top-center, which is surrounded by four other carry handles, one for each detachable light.  The carry handle lays flat (horizontal) while the detachable unit handles lay rigidly vertical.  I'll call that design flaw #1, because in the complete darkness during yesterday's outage, when I retrieved the lantern I must have grabbed one of the four detachable unit handles, because as I was using the lantern to setup a generator outside, the detachable light (that I was holding) separated from the main lantern unexpectedly.  Thankfully, I caught the main unit with my other hand.

Now, let's cut to the chase!  About 20 minutes later, when I was in the deepest and darkest corner of our rather large garaged, FILLED with equipment and supplies, looking for another extension cord to run off the generator, the detachable light (that I must have been holding the lantern by again) popped off the lantern a second time, but this time the lantern fell to the cement floor and immediately died.  Why did it die (i.e. go completely dark)?  Because the unit is powered by about 8 D-cell batteries in a bottom compartment that makes the unit extremely bottom heavy.  Unfortunately, (design flaw #2) the battery compartment is poorly design and will not contain the batteries with a simple 3-foot drop on the floor (which you would think the product designers would anticipate).

So, in my case, the lantern hit the floor and all eight batteries flew in opposite directions, most of them 3 to 6 feet from the base unit.  In the resulting pitch-black garage, there was NO WAY to locate all the batteries and put the unit back together, so I had to slowly inch my way back out of the garage, weaving through all sorts of hazards to get out.

Our power is back on this morning, and my first order of business (after coffee) was to collect all the parts of this lantern from the garage floor and throw them in the trash.

Suffice to say I regret purchasing this unit, and would not recommend it to anybody (friend or foe, well ... maybe foe).

To end this review on a more positive and constructive note, during yesterday's power outage we had a really good experience using a few&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/d-light-LED-Solar-Rechargeable-S20-Area-Lantern/dp/B00BJELHS0/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">d.light LED Solar Rechargeable #S20 Area Lantern</a>&nbsp;units, available at Amazon.

REVIEW UPDATE:  To maximize the value of this review to others ... I recovered the lantern from the trash, but it back together, and studied the design in more detail to determine precisely WHY the unit failed on me last night.  I've uploaded two photos that visually demonstrate the product design flaws I described above.

SECOND UPDATE:  For those interested, I replaced this (Coleman) lantern with a new&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Streamlight-44931-The-Siege-Compact-Alkaline-LED-Hand-Lantern/dp/B00DII7CTI/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Streamlight 44931 The Siege Compact Alkaline LED Hand Lantern</a>&nbsp;(available on Amazon) and REALLY like the Streamlight.  I don't have enough experience with it yet to write a meaningful review, but my first impressions are that it is built like a tank, very well engineered, and probably my new ""goto lantern"" for emergency lighting at home.  Will likely get another one.  ;)",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
19422,B004E4CUBK,1.0,"Coleman Instant Pop-Up Canopy Tent and Sun Shelter with LED Lighting, 10 x 10 Feet","The Coleman Instant Pop-Up Canopy Tent and Sun Shelter with LED Lighting, 10 x 10 Feet, lets you enjoy the outdoors any time of day or night. Great for picnics, barbecues, campouts, and more, this sun shelter is made with UV Guard material that offers UPF 50+ protection from the sun's harmful rays. The lightweight telescoping poles with pinch-free Comfort Grip technology can be extended comfortably without having to reach over your head, allowing you to set up the canopy tent quickly. Once assembled, the canopy offers stable shelter on grass, concrete, and asphalt thanks to its welded steel feet. When the sun goes down, the fun can keep going thanks to the 6 built-in CPX LED lights that supply 400 lumens of illumination. The lighting system can be powered by 4 D-cell batteries or one CPX 6 rechargeable power cartridge (both sold separately). When its time to pack up, the shelter folds down quickly and fits easily inside most cars. Whether you're camping, dining in the backyard, or hosting a wedding reception, the Coleman Instant Canopy makes an ideal companion. The Instant Canopy is Coleman's most innovative canopy, with a three-step setup that takes three minutes or less to pitch. <table align=""right"" cellpadding=""10"" width=""350""> <tbody><tr><td><img align=""top"" border=""0"" height=""221"" src=""https://images-na.ssl-images-amazon.com/images/G/01/stores/sport-goods/detail-pages/B004E4CUBK-1.jpg"" width=""350"" /><br /><br /><small><em><strong>The canopy is easy to set up via a 3-step, 3-minute process.</strong></em></small></td></tr></tbody></table> No more fiddling with hard-to-interpret pole assemblies or poorly designed attachment systems. More importantly, the canopy comes with four built-in ultra-bright LED fixtures at the top of the shelter. With light emanating out from the ceiling, you can dine at dusk with full overhead illumination and dance after dark without bringing out multiple lanterns. The light system even comes with a convenient dimmer switch, so you can choose low-light ambience all the way up to bright task lighting. The lighting system operates on four D batteries (sold separately), but is also compatible with Coleman's CPX 6 battery power system. The canopy is sturdily constructed, with a 28mm steel frame and a tough cover that's made using UVGuard fabric, which provides a superior 50+ ultraviolet protection factor. And Coleman added pinch-free Comfort Grips to the frame, so you can protect your fingers during setup and takedown. Just a single squeeze locks or releases the frame for fast setup or teardown. The Instant Canopy offers 10 feet by 10 feet of shade and a center height of 9 feet 4 inches. <b>About Coleman</b><br> More than 100 years ago, a young man with an entrepreneurial spirit and a better idea began manufacturing lanterns in Wichita, Kansas. His name was W.C. Coleman, and the company he founded would change life in America. A man plagued with such poor vision he sometimes had to ask classmates to read aloud to him, Coleman saw a brilliant light in 1900 in a drugstore window that stopped him in his tracks. He inquired about the light inside and discovered he was able to read even the small print on a medicine bottle by the illumination. The lamps had mantles, not wicks, and were fueled by gasoline under pressure instead of coal oil. Soon afterward, Coleman started a lighting service that offered a ""no light, no pay"" clause--a big step forward for merchants who were burned by inferior products that rarely worked--and drew substantial interest from businesses that wanted to keep their lights on after dark. In the ensuing years, Coleman expanded its product line well beyond lanterns. The company's current catalog is thick with products that make spending time outdoors a pleasure. There are coolers that keep food and drinks cold for days on end, comfortable airbeds that won't deflate during the night, a complete line of LED lights that last for years, powerful portable grills that cook with an authentic open-grill flame, and much, much more. Coleman has truly fashioned much of our outdoor camping experience, and expects to do so for generations to come.","This canopy destroyed our camping trip.  I spent almost $200.00 on this Coleman product and thought it would be capable of blocking rain and being the shelter it claims to be.  Instead, it COLLAPSED after 30 minutes of hard rain and 2 years of use.  We had enjoyed it immensely before the bad weather came.  It works great as a sun blocker!  But this product CAN NOT protect you in a storm.  All of our equipment we were storing under the canopy was soaked and some of it destroyed.  The frame literally snapped in two places!  Our Coleman tent did the same a few years ago while we were asleep in it.  Never buying Coleman products again!  Cheap and unreliable.  Destroyed a $1,000 camping trip and over $400 in equipment (radios, flashlights, solar chargers!!!)  Buyer beware: this canopy is a huge liability.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Camping Shelters
9758,B000W7BHJY,5.0,Coleman 8-Person Tent for Camping | Red Canyon Car Camping Tent,"Measuring 17- by 10-feet, Coleman's Red Canyon tent is spacious enough to comfortably sleep eight campers. Ideal for weekend camping trips with family and friends, the Red Canyon features removable privacy walls, allowing you to create up to three separate rooms.","We were a little hesitant about this buy, but can't be happier. It's a great size for two adults and two kids, everyone can stand up in it, move around without bumping into anyone else, etc. The privacy flaps are tie-down, but if the kids want their own ""room"" or ""rooms"" we can make that happen, which is nice. This is definitely a summer to mid-fall tent; the last time we used it was early to mid-September (maybe around the high 40s or low 50s at night?), and that was as cold as I'd be willing to use it. But in terms of summer, the air flow of this tent is GREAT, and better than any other tent I've used. Setup is a little tricky the first time, but after that is easy to remember. Repacking the tent into its original bag is a challenge, though, which may have to be remedied with a larger stuff sack.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
21913,B006HFBQ0K,5.0,Coleman 16-Can Soft Cooler with Removable Liner,"The Coleman 16-Can Soft Cooler goes with you to picnics, BBQs, camping, sporting events, tailgates and beyond. It holds 16 cans inside, and features plenty of extra storage space in its front zippered pocket, side mesh pockets, and mesh pocket in the lid. There are even bungees on the lid for stowing more extras! Sporting an adjustable shoulder strap, the cooler is soft on the outside for comfortable carrying, and has a hard plastic liner inside to protect your food from being crushed. The liner material is FDA approved for food contact, and is removable for easy cleaning. The Soft Cooler provides antimicrobial protection, to resist odors, mold, and mildew.",Good lightweight bag.  Comfortable shoulder strap.  Almost perfect except netting on each side is not large enough to hold a 16 oz water bottle.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
15200,B001K7IDVU,1.0,Coleman Camping Coffee Maker,"Easily make drip-brewed coffee while enjoying the outdoors with the Coleman Camping Coffee Maker. Designed with a steel base that fits over most 2- and 3-burner camp stoves, this camping coffee maker features a large reservoir that enables you to brew up to 10 cups of hot coffee at once. Making coffee with this outdoor coffee maker is easy. Simply spoon grounds into the removable swing-out filter basket, fill the reservoir with water, and place the coffee maker over your stove burner. Within minutes, the 10-cup glass carafe will be filled with freshly brewed coffee ready to be enjoyed in the great outdoors. A Pause 'N Serve feature lets you grab a cup before the brew cycle is finished. The Coleman Camping Coffee Maker measures 8.5 x 11 x 14 inches. About Coleman More than 100 years ago, a young man with an entrepreneurial spirit and a better idea began manufacturing lanterns in Wichita, Kansas. His name was W.C. Coleman, and the company he founded would change life in America. A man plagued with such poor vision he sometimes had to ask classmates to read aloud to him, Coleman saw a brilliant light in 1900 in a drugstore window that stopped him in his tracks. He inquired about the light inside and discovered he was able to read even the small print on a medicine bottle by the illumination. The lamps had mantles, not wicks, and were fueled by gasoline under pressure instead of coal oil. Soon afterward, Coleman started a lighting service that offered a ""no light, no pay"" clause--a big step forward for merchants who were burned by inferior products that rarely worked--and drew substantial interest from businesses that wanted to keep their lights on after dark. In the ensuing years, Coleman expanded its product line well beyond lanterns. The company's current catalog is thick with products that make spending time outdoors a pleasure. There are coolers that keep food and drinks cold for days on end, comfortable airbeds that won't deflate during the night, a complete line of LED lights that last for years, powerful portable grills that cook with an authentic open-grill flame, and much, much more. Coleman has truly fashioned much of our outdoor camping experience, and expects to do so for generations to come. END",So this huge monstrosity is a paper weight. U still have to heat water in another pan then pour it in this machine to allow it to run thru the coffee. I thought this hooked up to propane and heated and perkulated the coffee. Wrong I still have never used it been on a number of trips. Reason is its too much hassle. I wish I could return it.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,
16174,B001TS6WWC,2.0,Coleman WeatherMaster 6-Person Tent with Screen Room,"Watch nature unfold before your eyes in Coleman WeatherMaster 6-Person Tent with Screen Room. During the day, the screen room lets you enjoy the great outdoors away from bugs and can be used on warmer nights for extra sleeping space. If it rains, this tent keeps you dry thanks to WeatherTec technology, which uses a tub-like floor with patented corner welds, protected seams, and a covered zipper to help keep water out. Meanwhile, the strong frame is tested to withstand 35+ mph winds. Additionally, an angled window keeps rain out while allowing for extra air circulation. A hinged door makes for easy coming and going. Setup is simple with snag-free, continuous pole sleeves and a patented pin-and-ring system. Inside, there's enough room to stretch out on 2 queen-size airbeds, and storage pockets keep small items organized and off the floor. When it's time to head home, the tent easily packs up into an expandable carry bag with a rip strip for extra storage until you're off on your next adventure. <table align=""right"" cellpadding=""10"" width=""350""> <tbody> <tr> <td><img align=""top"" border=""0"" height=""350"" src=""https://images-na.ssl-images-amazon.com/images/G/01/stores/sport-goods/detail-pages/B001TS6WWC.jpg"" width=""350"" /><br /><br /><small><em><strong>A patent-pending hinged door provides easy entry and exit, and a touch of at-home convenience.</strong></em></small></td> </tr> </tbody></table> The Coleman WeatherMaster 6 Tent has two rooms and plenty of space for the entire family. Up to six campers can sleep easily inside thanks to the 17-by-nine (W x D) footprint and 6 ft. 10 in. center height. Two doors&#xFFFD;including a patent-pending hinged front door&#xFFFD;offer easy in-and-out. An additional floor-less screened room provides extra ventilation on warm days, a great place for meals and gathering, rain or shine, and protected storage space. Coleman's Comfort System allows excellent ventilation control via Variflow adjustable airflow, a vented Cool-Air privacy Port, privacy vent window, and all-mesh ceiling. A convenient electrical access port lets you run a cord from your device in the tent to an outside power source, while an interior gear pocket helps you keep things organized. Setup is quick and simple thanks two color-coded poles and continuous pole sleeves, shock-corded fiberglass poles, an exclusive pin-and-ring design, and InstaClip attachments. Straightforward instructions are sewn into the convenient carry bag, and separate stake and pole bags are also included. <b>Coleman's WeatherTec System</b><br> This proprietary series of interworking features keeps the weather where it belongs&#xFFFD;outside the tent&#xFFFD;at all times. <ul> <li><i>Leak-free Seams:</i> In addition to fully-taped rainfly seams, the rainfly covers doors and windows, and incorporates easy-to-use Velcro frame attachments <li><i>Weather-resistant Fabric:</i> Coated polyester fabric combined with anti-wicking thread, webbing, and zippers are designed to keep you dry <li><i>Protected Seams:</i> Inverted floor seams dramatically increase weather resistance by hiding needle holes inside the tent, away from the elements <li><i>Waterproof Floors:</i> Welding technology strengthens the tent floor and eliminates needle holes <li><i>Zipper Protection:</i> Zipper cuff adds protection from the elements to the door <li><i>Wind Strong Frame:</i> Engineered to be a stronger, more wind-responsive frame by using redesigned poles and guy-out triangles to anchor tents and increase performance </ul> <b>Specifications</b><br> <ul> <li>75-denier polyester taffeta fly <li>68-denier polyester mesh inner tent <li>1,000-denier polyethylene floor <li>19-millimeter steel poles </ul> <b>The Coleman Limited Warranty</b><br> Coleman has been in business for more than 100 years, and continues to produce high-quality, affordable tents, lanterns, table-top stoves, and more. All Coleman products have a warranty against defects in material and workmanship, and the WeatherMaster 6 Tent includes a limited one-year manufacturer's warranty. <b>About Coleman Outdoor Products</b><br> More than 100 years ago, an entrepreneurial young man named W.C. Coleman had an idea for manufacturing better lanterns in Wichita, Kansas. A century later, Coleman's current catalog features a wide-ranging array of products that make spending time outside a pleasure. The company crafts coolers that keep food and drinks cold for days, airbeds that are comfortable and won't deflate during the night, a complete line of bright and long-lasting LED lights, powerful portable grills that cook with an authentic open-grill flame, and more.","This tent had huge, heavy poles and is not as simple to set up like other tents of similar size and capacity. We had a half day of light to medium rain and water leaked from the bottom seams of both windows. Coleman claims this tent to have ""leak-free seams"" but that was not the case at all. We had to put our plastic ponchos over both windows (attaching them to the pole clamps) just to make sure water avoids the seams.

Apart from the leak, the tent was sized perfectly for our 4+pet family with room to spare and the porch proved very useful for keeping dirty shoes and wet gear outside and safe. The porch netting also helped prevent most bugs from getting inside the tent area. Best part of the tent was the hinged door. We didn't have to keep zipping up behind us since the hinged door had velcros to close.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
14636,B0016HMBN0,4.0,Coleman Hooligan Backpacking Tent,"The Hooligan 2 from Coleman is a 2 person backpacking tent. It features a full coverage coated polyester fly (450mm) that envelops the tent in a cocoon of protection from the harshest weather. A small front vestibule offers some storage space for extra gear and the all mesh body is great for ventilation and stargazing on nights when the weather is clear. The fly seams are sealed at the factory and the rugged 1000D polyethylene floor is a bathtub style (wraps up the sides) for extreme weather protection and has welded seams, even in the corners, to guard against leaks. Set up is with a single pole and thus could not be more simple and quick. Great for beginner backpackers, scouts and those who want to keep it simple.Non Freestanding (1 pole) design is simple to set up and take down.All mesh body for maximum ventilation and comfort and reduces condensation.Zippered back vent in the fly helps to keep the tent comfortable - adjustable through zipper on the back tent wall.Sturdy 11mm (1ea) Shockcorded fiberglass frame for easy set up.All mesh body is perfect for stargazing on nice nights.Full coverage fly is perfect for harsh weather.1 Small storage vestibule - 6 sq. ft. - good for boots etc..1 interior storage pocket.Easy convenient continuous pole sleeve construction.Pin and ring pole to body connection is fast and simple.External guy points to keep the tent stable in storms and high winds.Instructions sewn to carry bag so they are easy to find and hard to lose.All carry sacks and stakes included.Includes convenient flashlight loop on the ceiling.Fire retardant.Import..","Good quality for the price, though the setting up instructions could be a little better.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
23215,B006JH1MYG,1.0,Coleman Soft Plush Top Inflated Quickbed,"Take the comfort of an indoor bed with you when you sleep outside on the Coleman Queen Airbed Folding Cot with Side Tables and 4D Battery Pump. Connect the included 4D pump to the Double Lock valve for easy, leak-free inflation. Once you find the perfect firmness, the AirTight system will help keep it that way through the night, since it's factory-tested to be leak-free. The ComfortStrong coil system provides all-night support. It is more than a place to sleep with 2 side tables with cup holders to easily place your drink, a snack, a magazine, or personal items on both sides of the bed. A sewn-in cover keeps the airbed in place on the strong steel frame. When youre ready to pack up, the Double Lock valve lets you deflate the airbed just as easily, and it folds up into a carry bag for easy transport and storage.",Developed a leak after 1 use. Took extra care when inflating and made sure nothing sharp was on the ground. Unreliable Junk.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Air Mattresses
